Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,35.989318,[42 29] ; [325  44],[59.22045455 11.77954545] ; [307.77954545  61.22045455],1
p10,1,2.6e-05,17.712424,[41 30] ; [297  71],[54.66514806 16.33485194] ; [283.33485194  84.66514806],1
p4,1,0.001657,9.89587,[22 49] ; [189 179],[34.12528474 36.87471526] ; [176.87471526 191.12528474],0
s6,1,0.001847,9.695327,[31 39] ; [234 131],[42.64367816 27.35632184] ; [222.35632184 142.64367816],0
p9,1,0.002255,9.329655,[45 25] ; [294  70],[54.67741935 15.32258065] ; [284.32258065  79.67741935],0
a2,1,0.007846,7.068221,[ 8 63] ; [ 96 275],[16.70588235 54.29411765] ; [ 87.29411765 283.70588235],0
s5,1,0.008737,6.87583,[ 9 58] ; [104 257],[17.68925234 49.31074766] ; [ 95.31074766 265.68925234],0
d1,1,0.013093,6.156549,[30 41] ; [216 155],[39.5158371 31.4841629] ; [206.4841629 164.5158371],0
p3,1,0.018048,5.591479,[21 50] ; [165 204],[30.01363636 40.98636364] ; [155.98636364 213.01363636],0
v3,1,0.024749,5.041339,[18 49] ; [148 209],[26.23113208 40.76886792] ; [139.76886792 217.23113208],0
v1,1,0.027693,4.847053,[25 44] ; [181 176],[33.36619718 35.63380282] ; [172.63380282 184.36619718],0
d2,1,0.030614,4.674467,[27 44] ; [191 176],[35.33789954 35.66210046] ; [182.66210046 184.33789954],0
n1,1,0.04244,4.117553,[ 3 11] ; [44 43],[6.51485149 7.48514851] ; [40.48514851 46.51485149],0
s7,1,0.050453,3.826328,[22 45] ; [162 192],[29.28266033 37.71733967] ; [154.71733967 199.28266033],0
r2,1,0.077806,3.110152,[60  9] ; [341  25],[63.60689655  5.39310345] ; [337.39310345  28.60689655],0
p5,1,0.078197,3.10198,[ 2 69] ; [ 33 333],[ 5.68649886 65.31350114] ; [ 29.31350114 336.68649886],0
p8,1,0.096337,2.765156,[23 48] ; [157 208],[29.31192661 41.68807339] ; [150.68807339 214.31192661],0
s2,1,0.097953,2.738553,[25 45] ; [170 196],[31.30733945 38.69266055] ; [163.69266055 202.30733945],0
u1,1,0.099196,2.718427,[ 7 64] ; [ 66 305],[11.72624434 59.27375566] ; [ 61.27375566 309.72624434],0
a6,1,0.140957,2.167482,[43 28] ; [257 113],[48.29931973 22.70068027] ; [251.70068027 118.29931973],0
b4,1,0.16051,1.969418,[46 25] ; [207 164],[40.64027149 30.35972851] ; [212.35972851 158.64027149],0
v4,1,0.199854,1.643441,[61  9] ; [340  30],[63.79545455  6.20454545] ; [337.20454545  32.79545455],0
p12,1,0.21253,1.55411,[ 2 68] ; [ 25 345],[ 4.29545455 65.70454545] ; [ 22.70454545 347.29545455],0
s8,1,0.22544,1.469401,[22 49] ; [142 226],[26.523918 44.476082] ; [137.476082 230.523918],0
p7,1,0.234513,1.413279,[31 40] ; [187 177],[35.5816092 35.4183908] ; [182.4183908 181.5816092],0
d5,1,0.235962,1.404558,[53 18] ; [299  71],[56.67120181 14.32879819] ; [295.32879819  74.67120181],0
u3,1,0.250515,1.32043,[ 9 15] ; [54 53],[11.54198473 12.45801527] ; [51.45801527 55.54198473],0
a5,1,0.274866,1.192303,[49 22] ; [279  92],[52.68778281 18.31221719] ; [275.31221719  95.68778281],0
n2,1,0.282688,1.154124,[9 5] ; [69 20],[10.60194175  3.39805825] ; [67.39805825 21.60194175],0
p1,1,0.293974,1.101332,[ 3 67] ; [ 29 341],[ 5.09090909 64.90909091] ; [ 26.90909091 343.09090909],0
p11,1,0.335873,0.926121,[52 19] ; [291  80],[55.09728507 15.90271493] ; [287.90271493  83.09728507],0
a3,1,0.364694,0.821664,[47 24] ; [264 105],[50.18409091 20.81590909] ; [260.81590909 108.18409091],0
a4,1,0.383788,0.758532,[29 42] ; [171 197],[32.34624146 38.65375854] ; [167.65375854 200.34624146],0
a7,1,0.409897,0.6791,[46 25] ; [258 112],[48.94331066 22.05668934] ; [255.05668934 114.94331066],0
s3,1,0.485435,0.486628,[34 35] ; [196 168],[36.65127021 32.34872979] ; [193.34872979 170.65127021],0
u2,1,0.487013,0.483118,[14 10] ; [53 52],[12.46511628 11.53488372] ; [54.53488372 50.46511628],0
