Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.571187,[ 1 21] ; [84 22],[14.609375  7.390625] ; [70.390625 35.609375],1
r3,1,8e-06,19.851191,[ 9 13] ; [89 16],[16.97637795  5.02362205] ; [81.02362205 23.97637795],1
v4,1,0.00011,14.954354,[10 12] ; [87 17],[16.93650794  5.06349206] ; [80.06349206 23.93650794],1
r1,1,0.000128,14.668007,[ 8 14] ; [82 24],[15.46875  6.53125] ; [74.53125 31.46875],1
a5,1,0.009674,6.694007,[ 6 16] ; [61 45],[11.515625 10.484375] ; [55.484375 50.515625],0
v3,1,0.020262,5.389195,[ 2 20] ; [35 68],[ 6.512 15.488] ; [30.488 72.512],0
u3,1,0.031017,4.652019,[ 3 10] ; [23 17],[6.37735849 6.62264151] ; [19.62264151 20.37735849],0
p11,1,0.051642,3.787321,[ 6 16] ; [53 53],[10.140625 11.859375] ; [48.859375 57.140625],0
s8,1,0.069217,3.301482,[ 1 21] ; [22 83],[ 3.98425197 18.01574803] ; [19.01574803 85.98425197],0
a3,1,0.098472,2.730118,[ 9 12] ; [66 40],[12.4015748  8.5984252] ; [62.5984252 43.4015748],0
s3,1,0.120475,2.411132,[ 5 16] ; [44 61],[ 8.16666667 12.83333333] ; [40.83333333 64.16666667],0
d2,1,0.120495,2.410873,[ 7 15] ; [52 52],[10.3015873 11.6984127] ; [48.6984127 55.3015873],0
a4,1,0.121905,2.392674,[ 6 16] ; [47 57],[ 9.25396825 12.74603175] ; [43.74603175 60.25396825],0
a6,1,0.13106,2.279901,[ 9 13] ; [62 44],[12.203125  9.796875] ; [58.796875 47.203125],0
n6,1,0.18325,1.771069,[11 11] ; [69 37],[13.75  8.25] ; [66.25 39.75],0
s5,1,0.190513,1.713647,[ 2 20] ; [22 82],[ 4.19047619 17.80952381] ; [19.80952381 84.19047619],0
p10,1,0.190513,1.713647,[ 2 20] ; [22 82],[ 4.19047619 17.80952381] ; [19.80952381 84.19047619],0
