Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,7.3e-05,15.735095,[16 80] ; [21 22],[25.55395683 70.44604317] ; [11.44604317 31.55395683],1
a3,1,0.003344,8.609509,[58 38] ; [36  6],[65.39130435 30.60869565] ; [28.60869565 13.39130435],0
p6,1,0.006898,7.299353,[30 65] ; [24 19],[37.17391304 57.82608696] ; [16.82608696 26.17391304],0
s2,1,0.025133,5.014685,[15 80] ; [14 29],[19.96376812 75.03623188] ; [ 9.03623188 33.96376812],0
a8,1,0.044289,4.045528,[ 6 79] ; [ 7 29],[ 9.1322314 75.8677686] ; [ 3.8677686 32.1322314],0
p3,1,0.144097,2.133657,[56 40] ; [30 12],[59.82608696 36.17391304] ; [26.17391304 15.82608696],0
a2,1,0.171373,1.870892,[17 79] ; [12 31],[20.02877698 75.97122302] ; [ 8.97122302 34.02877698],0
p7,1,0.171434,1.870362,[65 31] ; [34  9],[68.37410072 27.62589928] ; [30.62589928 12.37410072],0
p10,1,0.179656,1.800464,[73 23] ; [37  6],[75.97122302 20.02877698] ; [34.02877698  8.97122302],0
u1,1,0.183848,1.766244,[10 86] ; [ 8 35],[12.43165468 83.56834532] ; [ 5.56834532 37.43165468],0
s3,1,0.260308,1.267118,[24 70] ; [15 28],[26.75912409 67.24087591] ; [12.24087591 30.75912409],0
n6,1,0.285265,1.141836,[77 18] ; [38  5],[79.16666667 15.83333333] ; [35.83333333  7.16666667],0
r3,1,0.308835,1.03565,[88  8] ; [37  6],[86.33093525  9.66906475] ; [38.66906475  4.33093525],0
r1,1,0.309828,1.031409,[68 28] ; [34  9],[70.44604317 25.55395683] ; [31.55395683 11.44604317],0
s1,1,0.322496,0.978798,[ 6 89] ; [ 1 42],[ 4.81884058 90.18115942] ; [ 2.18115942 40.81884058],0
d3,1,0.324587,0.970373,[61 35] ; [31 12],[63.53956835 32.46043165] ; [28.46043165 14.53956835],0
v4,1,0.328099,0.956386,[90  6] ; [42  1],[91.16546763  4.83453237] ; [40.83453237  2.16546763],0
p1,1,0.331997,0.941092,[12 84] ; [ 3 40],[10.35971223 85.64028777] ; [ 4.64028777 38.35971223],0
b3,1,0.39226,0.731924,[24 37] ; [16 17],[25.95744681 35.04255319] ; [14.04255319 18.95744681],0
b2,1,0.39226,0.731924,[24 37] ; [16 17],[25.95744681 35.04255319] ; [14.04255319 18.95744681],0
v1,1,0.419817,0.650827,[54 40] ; [21 21],[51.83823529 42.16176471] ; [23.16176471 18.83823529],0
a6,1,0.451259,0.567489,[63 33] ; [31 12],[64.92086331 31.07913669] ; [29.07913669 13.92086331],0
p2,1,0.468205,0.52621,[82 13] ; [39  4],[83.29710145 11.70289855] ; [37.70289855  5.29710145],0
p12,1,0.483765,0.490365,[ 4 92] ; [ 3 40],[ 4.83453237 91.16546763] ; [ 2.16546763 40.83453237],0
d2,1,0.501635,0.451475,[41 55] ; [21 22],[42.82014388 53.17985612] ; [19.17985612 23.82014388],0
s4,1,0.519741,0.414406,[ 6 90] ; [ 4 39],[ 6.90647482 89.09352518] ; [ 3.09352518 39.90647482],0
d5,1,0.534214,0.386369,[76 20] ; [32 11],[74.58992806 21.41007194] ; [33.41007194  9.58992806],0
n5,1,0.577555,0.310203,[67 29] ; [32 11],[68.37410072 27.62589928] ; [30.62589928 12.37410072],0
u2,1,0.586526,0.295802,[17 20] ; [4 3],[17.65909091 19.34090909] ; [3.34090909 3.65909091],0
s5,1,0.608589,0.262235,[13 82] ; [ 7 34],[13.97058824 81.02941176] ; [ 6.02941176 34.97058824],0
p5,1,0.631749,0.229697,[ 9 86] ; [ 5 36],[ 9.77941176 85.22058824] ; [ 4.22058824 36.77941176],0
p9,1,0.660946,0.192376,[75 21] ; [35  8],[75.97122302 20.02877698] ; [34.02877698  8.97122302],0
p11,1,0.662134,0.190941,[81 15] ; [35  8],[80.11510791 15.88489209] ; [35.88489209  7.11510791],0
r4,1,0.662134,0.190941,[81 15] ; [35  8],[80.11510791 15.88489209] ; [35.88489209  7.11510791],0
n3,1,0.679708,0.170455,[18  4] ; [6 2],[17.6  4.4] ; [6.4 1.6],0
d4,1,0.695062,0.15366,[73 23] ; [34  9],[73.89928058 22.10071942] ; [33.10071942  9.89928058],0
p8,1,0.720722,0.127802,[56 38] ; [27 16],[56.94890511 37.05109489] ; [26.05109489 16.94890511],0
b1,1,0.725803,0.123,[41 55] ; [17 26],[40.05755396 55.94244604] ; [17.94244604 25.05755396],0
n4,1,0.72651,0.12234,[71 25] ; [33 10],[71.82733813 24.17266187] ; [32.17266187 10.82733813],0
a4,1,0.747534,0.103615,[43 53] ; [18 25],[42.1294964 53.8705036] ; [18.8705036 24.1294964],0
a1,1,0.79441,0.067906,[ 3 93] ; [ 1 42],[ 2.76258993 93.23741007] ; [ 1.23741007 41.76258993],0
u3,1,0.825986,0.048335,[20 18] ; [4 3],[20.26666667 17.73333333] ; [3.73333333 3.26666667],0
v3,1,0.831981,0.045013,[35 57] ; [16 24],[35.54545455 56.45454545] ; [15.45454545 24.54545455],0
b5,1,0.835311,0.04322,[54 42] ; [25 18],[54.56115108 41.43884892] ; [24.43884892 18.56115108],0
n2,1,0.847486,0.03699,[15  6] ; [6 2],[15.20689655  5.79310345] ; [5.79310345 2.20689655],0
a7,1,0.853076,0.034297,[70 26] ; [32 11],[70.44604317 25.55395683] ; [31.55395683 11.44604317],0
b4,1,0.856893,0.032519,[52 44] ; [24 19],[52.48920863 43.51079137] ; [23.51079137 19.48920863],0
a5,1,0.879477,0.022993,[68 28] ; [31 12],[68.37410072 27.62589928] ; [30.62589928 12.37410072],0
n1,1,0.927375,0.008308,[ 9 13] ; [3 4],[ 9.10344828 12.89655172] ; [2.89655172 4.10344828],0
v2,1,0.933295,0.007006,[52 42] ; [23 18],[52.22222222 41.77777778] ; [22.77777778 18.22222222],0
d1,1,0.947063,0.004408,[53 43] ; [24 19],[53.17985612 42.82014388] ; [23.82014388 19.17985612],0
r2,1,0.992635,8.5e-05,[86  9] ; [38  4],[85.98540146  9.01459854] ; [38.01459854  3.98540146],0
