Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.327876,[44 66] ; [210  60],[73.52631579 36.47368421] ; [180.47368421  89.52631579],1
a6,1,0.0,38.205826,[51 59] ; [213  58],[76.22047244 33.77952756] ; [187.77952756  83.22047244],1
r3,1,2.9e-05,17.47709,[95 15] ; [263   7],[103.63157895   6.36842105] ; [254.36842105  15.63157895],1
d5,1,0.000491,12.148545,[74 36] ; [226  45],[86.61417323 23.38582677] ; [213.38582677  57.61417323],1
a2,1,0.000594,11.795307,[  8 102] ; [ 60 211],[19.63254593 90.36745407] ; [ 48.36745407 222.63254593],1
u3,1,0.001824,9.718539,[12 31] ; [49 37],[20.33333333 22.66666667] ; [40.66666667 45.33333333],0
u1,1,0.002545,9.108043,[  5 105] ; [ 43 228],[13.85826772 96.14173228] ; [ 34.14173228 236.85826772],0
r4,1,0.00554,7.694158,[88 22] ; [245  26],[96.14173228 13.85826772] ; [236.85826772  34.14173228],0
d4,1,0.008528,6.91919,[73 36] ; [216  55],[82.89736842 26.10263158] ; [206.10263158  64.89736842],0
d1,1,0.020117,5.401734,[44 66] ; [144 127],[54.27821522 55.72178478] ; [133.72178478 137.27821522],0
v2,1,0.021548,5.281898,[47 60] ; [149 112],[56.98913043 50.01086957] ; [139.01086957 121.98913043],0
b1,1,0.02747,4.861032,[48 62] ; [ 86 185],[38.68766404 71.31233596] ; [ 95.31233596 175.68766404],0
r1,1,0.029827,4.719251,[77 33] ; [216  53],[85.03957784 24.96042216] ; [207.96042216  61.03957784],0
s5,1,0.030446,4.683956,[28 80] ; [ 43 222],[20.55764075 87.44235925] ; [ 50.44235925 214.55764075],0
s3,1,0.035227,4.434126,[35 73] ; [ 59 209],[27. 81.] ; [ 67. 201.],0
r2,1,0.037515,4.326876,[93 15] ; [249  19],[98.23404255  9.76595745] ; [243.76595745  24.23404255],0
b5,1,0.052082,3.773122,[58 52] ; [172  99],[66.40419948 43.59580052] ; [163.59580052 107.40419948],0
p4,1,0.072766,3.21949,[54 55] ; [161 109],[61.83377309 47.16622691] ; [153.16622691 116.83377309],0
v4,1,0.094691,2.792765,[99  9] ; [259  11],[102.28571429   5.71428571] ; [255.71428571  14.28571429],0
s4,1,0.104201,2.640046,[15 95] ; [ 22 247],[10.73878628 99.26121372] ; [ 26.26121372 242.73878628],0
a5,1,0.105125,2.626026,[69 41] ; [193  78],[75.64304462 34.35695538] ; [186.35695538  84.64304462],0
v1,1,0.149503,2.077316,[50 58] ; [145 121],[56.31016043 51.68983957] ; [138.68983957 127.31016043],0
v3,1,0.1615,1.960121,[30 77] ; [ 94 170],[35.76280323 71.23719677] ; [ 88.23719677 175.76280323],0
a3,1,0.213241,1.549288,[67 42] ; [184  86],[72.18733509 36.81266491] ; [178.81266491  91.18733509],0
p8,1,0.215208,1.536043,[55 53] ; [153 111],[60.38709677 47.61290323] ; [147.61290323 116.38709677],0
n1,1,0.223779,1.479973,[ 7 24] ; [21 39],[ 9.53846154 21.46153846] ; [18.46153846 41.53846154],0
p11,1,0.23116,1.43371,[86 24] ; [226  45],[90.07874016 19.92125984] ; [221.92125984  49.07874016],0
p3,1,0.260539,1.265889,[47 63] ; [133 138],[51.96850394 58.03149606] ; [128.03149606 142.96850394],0
s8,1,0.261768,1.259385,[23 87] ; [ 71 198],[27.2823219 82.7176781] ; [ 66.7176781 202.2823219],0
a8,1,0.28123,1.161136,[ 9 93] ; [ 31 209],[11.92982456 90.07017544] ; [ 28.07017544 211.92982456],0
n5,1,0.321477,0.982926,[80 30] ; [181  87],[75.95238095 34.04761905] ; [185.04761905  82.95238095],0
p10,1,0.350501,0.871642,[81 27] ; [212  55],[84.384 23.616] ; [208.616  58.384],0
b4,1,0.353054,0.862448,[69 41] ; [156 115],[64.96062992 45.03937008] ; [160.03937008 110.96062992],0
b3,1,0.390372,0.737782,[25 38] ; [ 52 103],[22.25229358 40.74770642] ; [ 54.74770642 100.25229358],0
b2,1,0.390372,0.737782,[25 38] ; [ 52 103],[22.25229358 40.74770642] ; [ 54.74770642 100.25229358],0
d2,1,0.399014,0.711297,[49 61] ; [108 163],[45.32808399 64.67191601] ; [111.67191601 159.32808399],0
p6,1,0.40147,0.70392,[31 76] ; [ 89 177],[34.42359249 72.57640751] ; [ 85.57640751 180.42359249],0
s6,1,0.423797,0.639763,[47 60] ; [129 137],[50.48793566 56.51206434] ; [125.51206434 140.48793566],0
p5,1,0.450796,0.568649,[13 97] ; [ 25 245],[11. 99.] ; [ 27. 243.],0
p1,1,0.49404,0.467715,[ 10 100] ; [ 19 251],[  8.39473684 101.60526316] ; [ 20.60526316 249.39473684],0
n2,1,0.559813,0.340028,[20 11] ; [43 18],[21.22826087  9.77173913] ; [41.77173913 19.22826087],0
n6,1,0.580504,0.30542,[87 23] ; [221  50],[88.92388451 21.07611549] ; [219.07611549  51.92388451],0
s1,1,0.584866,0.298433,[  2 107] ; [  3 264],[  1.44946809 107.55053191] ; [  3.55053191 263.44946809],0
u2,1,0.618179,0.248435,[21 22] ; [46 40],[22.33333333 20.66666667] ; [44.66666667 41.33333333],0
p7,1,0.624232,0.239964,[71 39] ; [178  87],[73.04 36.96] ; [175.96  89.04],0
a1,1,0.655976,0.198448,[  2 108] ; [  7 264],[  2.5984252 107.4015748] ; [  6.4015748 264.5984252],0
p9,1,0.684822,0.164748,[90 19] ; [225  42],[91.31648936 17.68351064] ; [223.68351064  43.31648936],0
p12,1,0.73155,0.117693,[  4 104] ; [ 12 255],[  4.608 103.392] ; [ 11.392 255.608],0
n3,1,0.797328,0.06595,[23  7] ; [46 16],[22.5  7.5] ; [46.5 15.5],0
n4,1,0.807732,0.059221,[82 28] ; [198  72],[81.05263158 28.94736842] ; [198.94736842  71.05263158],0
s7,1,0.857175,0.03239,[29 75] ; [ 69 187],[28.31111111 75.68888889] ; [ 69.68888889 186.31111111],0
a4,1,0.919338,0.010255,[43 66] ; [105 165],[42.5646438 66.4353562] ; [105.4353562 164.5646438],0
