Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,114.178778,[175  85] ; [ 61 220],[113.41959335 146.58040665] ; [122.58040665 158.41959335],1
s2,1,0.0,90.888793,[192  69] ; [ 90 187],[136.80669145 124.19330855] ; [145.19330855 131.80669145],1
s3,1,0.0,60.185937,[191  67] ; [112 163],[146.66791745 111.33208255] ; [156.33208255 118.66791745],1
s6,1,0.0,50.403132,[216  42] ; [152 123],[178.13133208  79.86866792] ; [189.86866792  85.13133208],1
s5,1,0.0,41.169455,[115 136] ; [ 53 218],[ 80.7816092 170.2183908] ; [ 87.2183908 183.7816092],1
a3,1,1.1e-05,19.255502,[209  51] ; [178 103],[185.98890943  74.01109057] ; [201.01109057  79.98890943],1
p5,1,2.3e-05,17.941732,[ 45 216] ; [ 16 264],[ 29.42883549 231.57116451] ; [ 31.57116451 248.42883549],1
p6,1,4.2e-05,16.789136,[123 134] ; [ 85 193],[ 99.91775701 157.08224299] ; [108.08224299 169.91775701],1
u1,1,5.2e-05,16.389161,[ 78 184] ; [ 43 238],[ 58.38305709 203.61694291] ; [ 62.61694291 218.38305709],1
p4,1,6.3e-05,16.023477,[192  69] ; [160 120],[169.81885397  91.18114603] ; [182.18114603  97.81885397],1
p3,1,0.000414,12.468261,[152 109] ; [121 160],[131.46309963 129.53690037] ; [141.53690037 139.46309963],1
n5,1,0.000987,10.851395,[206  53] ; [186  92],[189.06517691  69.93482309] ; [202.93482309  75.06517691],1
p7,1,0.001062,10.715912,[189  63] ; [169 105],[171.51330798  80.48669202] ; [186.48669202  87.51330798],0
a2,1,0.002013,9.537199,[ 90 172] ; [ 63 218],[ 73.82320442 188.17679558] ; [ 79.17679558 201.82320442],0
s1,1,0.002563,9.094748,[ 13 244] ; [  2 273],[  7.2462406 249.7537594] ; [  7.7537594 267.2462406],0
d2,1,0.002887,8.877253,[143 119] ; [117 163],[125.68265683 136.31734317] ; [134.31734317 145.68265683],0
n4,1,0.003269,8.651086,[212  49] ; [197  83],[197.31792976  63.68207024] ; [211.68207024  68.31792976],0
n6,1,0.004024,8.272979,[232  27] ; [226  54],[220.07792208  38.92207792] ; [237.92207792  42.07792208],0
v3,1,0.006035,7.539719,[112 141] ; [ 88 182],[ 96.74952199 156.25047801] ; [103.25047801 166.74952199],0
s4,1,0.013987,6.039822,[ 54 207] ; [ 35 239],[ 43.41869159 217.58130841] ; [ 45.58130841 228.41869159],0
a5,1,0.017556,5.639965,[207  55] ; [197  84],[194.93186004  67.06813996] ; [209.06813996  71.93186004],0
v2,1,0.017585,5.637029,[163  93] ; [141 123],[149.66153846 106.33846154] ; [154.33846154 109.66153846],0
p9,1,0.017736,5.622046,[237  23] ; [233  43],[227.98507463  32.01492537] ; [242.01492537  33.98507463],0
p10,1,0.023707,5.115924,[228  31] ; [225  53],[218.48603352  40.51396648] ; [234.51396648  43.48603352],0
a8,1,0.034262,4.481595,[ 43 184] ; [ 31 227],[ 34.63505155 192.36494845] ; [ 39.36494845 218.63505155],0
p8,1,0.035734,4.409767,[160  97] ; [147 129],[148.02814259 108.97185741] ; [158.97185741 117.02814259],0
p1,1,0.041022,4.175097,[ 31 230] ; [ 19 261],[ 24.1219963 236.8780037] ; [ 25.8780037 254.1219963],0
u4,1,0.043152,4.089431,[  8 254] ; [  2 278],[  4.83394834 257.16605166] ; [  5.16605166 274.83394834],0
r1,1,0.047422,3.930343,[225  35] ; [222  55],[216.42458101  43.57541899] ; [230.57541899  46.42458101],0
p12,1,0.07112,3.256991,[ 27 234] ; [ 17 262],[ 21.26666667 239.73333333] ; [ 22.73333333 256.26666667],0
u3,1,0.073626,3.200264,[39 14] ; [59 41],[33.94771242 19.05228758] ; [64.05228758 35.94771242],0
v1,1,0.083861,2.988446,[152 105] ; [140 131],[142.12878788 114.87121212] ; [149.87121212 121.12878788],0
a4,1,0.087091,2.927347,[124 137] ; [113 168],[114.12730627 146.87269373] ; [122.87269373 158.12730627],0
r2,1,0.115794,2.473311,[251   7] ; [262  15],[247.39065421  10.60934579] ; [265.60934579  11.39065421],0
d1,1,0.116433,2.464659,[171  91] ; [165 116],[162.12154696  99.87845304] ; [173.87845304 107.12154696],0
b2,1,0.117417,2.451444,[ 71 108] ; [44 97],[ 64.328125 114.671875] ; [50.671875 90.328125],0
b3,1,0.117417,2.451444,[ 71 108] ; [44 97],[ 64.328125 114.671875] ; [50.671875 90.328125],0
r4,1,0.120037,2.416844,[247  15] ; [255  26],[242.21731123  19.78268877] ; [259.78268877  21.21731123],0
r3,1,0.147419,2.098752,[250  10] ; [274   5],[252.76437848   7.23562152] ; [271.23562152   7.76437848],0
n1,1,0.157807,1.995112,[20 27] ; [17 41],[16.56190476 30.43809524] ; [20.43809524 37.56190476],0
v4,1,0.167437,1.905745,[255   5] ; [268  11],[252.28200371   7.71799629] ; [270.71799629   8.28200371],0
a1,1,0.185582,1.752347,[ 12 250] ; [  7 274],[  9.16758748 252.83241252] ; [  9.83241252 271.16758748],0
u2,1,0.185959,1.749349,[33 18] ; [54 47],[29.19078947 21.80921053] ; [57.80921053 43.19078947],0
b5,1,0.295165,1.095911,[165  97] ; [189  92],[170.80662983  91.19337017] ; [183.19337017  97.80662983],0
d5,1,0.346014,0.888022,[217  45] ; [241  40],[220.98710866  41.01289134] ; [237.01289134  43.98710866],0
n3,1,0.352747,0.863552,[34 13] ; [48 12],[36.01869159 10.98130841] ; [45.98130841 14.01869159],0
d3,1,0.443241,0.587878,[211  51] ; [218  62],[207.37638376  54.62361624] ; [221.62361624  58.37638376],0
n2,1,0.48738,0.482306,[37 10] ; [43 16],[35.47169811 11.52830189] ; [44.52830189 14.47169811],0
b1,1,0.613865,0.254586,[ 86 176] ; [ 98 183],[ 88.78084715 173.21915285] ; [ 95.21915285 185.78084715],0
p11,1,0.616822,0.25036,[211  51] ; [231  50],[213.26703499  48.73296501] ; [228.73296501  52.26703499],0
a6,1,0.71883,0.129616,[204  57] ; [216  65],[202.25092251  58.74907749] ; [217.74907749  63.25092251],0
d4,1,0.79406,0.068143,[224  38] ; [238  43],[222.91712707  39.08287293] ; [239.08287293  41.91712707],0
b4,1,0.806724,0.059856,[153 109] ; [167 114],[154.4014733 107.5985267] ; [165.5985267 115.4014733],0
