Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,107.638093,[120  45] ; [ 62 214],[68.0952381 96.9047619] ; [113.9047619 162.0952381],1
s2,1,0.0,57.846334,[113  55] ; [ 87 198],[74.17218543 93.82781457] ; [125.82781457 159.17218543],1
s6,1,0.0,53.551676,[140  31] ; [133 149],[103.05298013  67.94701987] ; [169.94701987 112.05298013],1
s3,1,0.0,50.932631,[125  42] ; [113 169],[88.52115813 78.47884187] ; [149.47884187 132.52115813],1
v3,1,8e-06,20.017818,[82 79] ; [ 82 196],[ 60.14578588 100.85421412] ; [103.85421412 174.14578588],1
a3,1,1.1e-05,19.365246,[140  32] ; [178 110],[118.90434783  53.09565217] ; [199.09565217  88.90434783],1
a2,1,5e-05,16.451026,[ 53 119] ; [ 43 245],[ 35.89565217 136.10434783] ; [ 60.10434783 227.89565217],1
d2,1,5.9e-05,16.149904,[100  72] ; [111 175],[79.24017467 92.75982533] ; [131.75982533 154.24017467],1
d1,1,0.000751,11.359525,[112  60] ; [141 147],[94.6 77.4] ; [158.4 129.6],1
p3,1,0.000764,11.325829,[88 84] ; [101 186],[ 70.82352941 101.17647059] ; [118.17647059 168.82352941],1
p7,1,0.001197,10.495004,[106  61] ; [134 147],[89.46428571 77.53571429] ; [150.53571429 130.46428571],0
r1,1,0.001466,10.121459,[148  22] ; [214  73],[134.66083151  35.33916849] ; [227.33916849  59.66083151],0
p9,1,0.001705,9.84279,[157  14] ; [230  54],[145.44395604  25.55604396] ; [241.55604396  42.44395604],0
b2,1,0.002379,9.231514,[53 72] ; [ 40 118],[41.07773852 83.92226148] ; [ 51.92226148 106.07773852],0
b3,1,0.002379,9.231514,[53 72] ; [ 40 118],[41.07773852 83.92226148] ; [ 51.92226148 106.07773852],0
p10,1,0.002831,8.913516,[155  16] ; [229  57],[143.68490153  27.31509847] ; [240.31509847  45.68490153],0
s5,1,0.003264,8.653858,[ 58 107] ; [ 63 219],[ 44.66442953 120.33557047] ; [ 76.33557047 205.66442953],0
a5,1,0.003647,8.451475,[138  34] ; [195  93],[124.51304348  47.48695652] ; [208.48695652  79.51304348],0
u4,1,0.011439,6.395734,[  7 165] ; [  2 286],[  3.36521739 168.63478261] ; [  5.63478261 282.36521739],0
r4,1,0.014196,6.01366,[160  12] ; [246  42],[151.80869565  20.19130435] ; [254.19130435  33.80869565],0
u1,1,0.017889,5.606945,[ 35 137] ; [ 35 253],[ 26.17391304 145.82608696] ; [ 43.82608696 244.17391304],0
p4,1,0.019669,5.440998,[94 77] ; [125 161],[81.9452954 89.0547046] ; [137.0547046 148.9452954],0
v1,1,0.027882,4.835329,[89 73] ; [123 156],[77.87755102 84.12244898] ; [134.12244898 144.87755102],0
n4,1,0.035646,4.413973,[138  34] ; [205  82],[128.53159041  43.46840959] ; [214.46840959  72.53159041],0
p8,1,0.038562,4.280081,[87 83] ; [117 167],[76.3876652 93.6123348] ; [127.6123348 156.3876652],0
p12,1,0.047561,3.925438,[ 15 157] ; [ 12 273],[ 10.1619256 161.8380744] ; [ 16.8380744 268.1619256],0
v2,1,0.073232,3.209039,[100  62] ; [145 129],[91.03211009 70.96788991] ; [153.96788991 120.03211009],0
u2,1,0.081962,3.025554,[23  9] ; [59 49],[18.74285714 13.25714286] ; [63.25714286 44.74285714],0
v4,1,0.091944,2.840012,[164   6] ; [263  21],[159.88986784  10.11013216] ; [267.11013216  16.88986784],0
a4,1,0.102752,2.662299,[79 93] ; [110 178],[ 70.66956522 101.33043478] ; [118.33043478 169.66956522],0
a8,1,0.104268,2.639014,[ 27 128] ; [ 31 233],[ 21.45584726 133.54415274] ; [ 36.54415274 227.45584726],0
n5,1,0.113849,2.499962,[132  38] ; [202  83],[124.79120879  45.20879121] ; [209.20879121  75.79120879],0
d5,1,0.135388,2.229611,[141  31] ; [219  69],[134.60869565  37.39130435] ; [225.39130435  62.60869565],0
p1,1,0.145461,2.119211,[  6 166] ; [ 19 265],[  9.42982456 162.57017544] ; [ 15.57017544 268.42982456],0
d4,1,0.160515,1.969368,[143  29] ; [223  64],[137.1503268  34.8496732] ; [228.8496732  58.1503268],0
r3,1,0.168426,1.8969,[168   4] ; [271  14],[165.22538293   6.77461707] ; [273.77461707  11.22538293],0
p5,1,0.219518,1.50752,[ 15 152] ; [ 17 270],[ 11.77092511 155.22907489] ; [ 20.22907489 266.77092511],0
n3,1,0.220381,1.501889,[26 11] ; [51 12],[28.49  8.51] ; [48.51 14.49],0
u3,1,0.228785,1.448401,[21 11] ; [59 51],[18.02816901 13.97183099] ; [61.97183099 48.02816901],0
n1,1,0.246068,1.345491,[15 21] ; [19 44],[12.36363636 23.63636364] ; [21.63636364 41.36363636],0
d3,1,0.302763,1.061985,[118  54] ; [184 104],[112.92173913  59.07826087] ; [189.07826087  98.92173913],0
b1,1,0.336317,0.924422,[ 60 112] ; [ 88 200],[ 55.33913043 116.66086957] ; [ 92.66086957 195.33913043],0
b4,1,0.423648,0.640174,[98 74] ; [175 113],[102.07826087  69.92173913] ; [170.92173913 117.07826087],0
r2,1,0.443957,0.586033,[159  11] ; [260  24],[156.89427313  13.10572687] ; [262.10572687  21.89427313],0
n2,1,0.489779,0.477013,[27 10] ; [49 13],[28.4040404  8.5959596] ; [47.5959596 14.4040404],0
a1,1,0.507711,0.438782,[  6 166] ; [  7 281],[  4.86086957 167.13913043] ; [  8.13913043 279.86086957],0
s4,1,0.604964,0.267574,[ 26 146] ; [ 38 246],[ 24.14035088 147.85964912] ; [ 39.85964912 244.14035088],0
s1,1,0.739182,0.110847,[  5 163] ; [  7 278],[  4.45033113 163.54966887] ; [  7.54966887 277.45033113],0
a6,1,0.849343,0.036084,[121  51] ; [205  83],[121.89565217  50.10434783] ; [204.10434783  83.89565217],0
a7,1,0.867522,0.027825,[121  51] ; [204  83],[121.78649237  50.21350763] ; [203.21350763  83.78649237],0
b5,1,0.929251,0.007883,[102  70] ; [172 116],[102.45217391  69.54782609] ; [171.54782609 116.45217391],0
n6,1,0.935016,0.006648,[143  28] ; [240  46],[143.3107221  27.6892779] ; [239.6892779  46.3107221],0
p2,1,0.984435,0.000381,[140  32] ; [233  53],[140.07860262  31.92139738] ; [232.92139738  53.07860262],0
