Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,58.70016,[117  21] ; [164 187],[79.3006135 58.6993865] ; [201.6993865 149.3006135],1
p4,1,0.0,44.277189,[106  34] ; [151 204],[72.68686869 67.31313131] ; [184.31313131 170.68686869],1
p3,1,0.0,32.059334,[86 54] ; [120 237],[58.02816901 81.97183099] ; [147.97183099 209.02816901],1
p8,1,0.0,29.632895,[93 47] ; [140 216],[65.76612903 74.23387097] ; [167.23387097 188.76612903],1
s7,1,0.00011,14.954176,[50 82] ; [ 71 273],[33.55462185 98.44537815] ; [ 87.44537815 256.55462185],1
p2,1,0.00065,11.628173,[126  14] ; [273  84],[112.3943662  27.6056338] ; [286.6056338  70.3943662],1
p5,1,0.000801,11.239992,[ 20 120] ; [ 19 339],[ 10.96385542 129.03614458] ; [ 28.03614458 329.96385542],1
p1,1,0.005539,7.694423,[ 17 123] ; [ 18 338],[  9.87903226 130.12096774] ; [ 25.12096774 330.87903226],0
s5,1,0.006447,7.420811,[44 91] ; [ 73 278],[ 32.5 102.5] ; [ 84.5 266.5],0
p12,1,0.006725,7.3451,[ 13 127] ; [ 12 344],[  7.05645161 132.94354839] ; [ 17.94354839 338.05645161],0
n4,1,0.008356,6.955617,[111  29] ; [241 117],[98.95582329 41.04417671] ; [253.04417671 104.95582329],0
a4,1,0.01198,6.313869,[70 69] ; [136 222],[57.61368209 81.38631791] ; [148.38631791 209.61368209],0
a2,1,0.013316,6.126588,[ 38 102] ; [ 62 297],[ 28.05611222 111.94388778] ; [ 71.94388778 287.05611222],0
p9,1,0.015336,5.877483,[119  21] ; [263  88],[108.92057026  31.07942974] ; [273.07942974  77.92057026],0
b3,1,0.015824,5.822366,[33 48] ; [ 48 137],[24.66541353 56.33458647] ; [ 56.33458647 128.66541353],0
b2,1,0.015824,5.822366,[33 48] ; [ 48 137],[24.66541353 56.33458647] ; [ 56.33458647 128.66541353],0
s2,1,0.023629,5.121655,[57 82] ; [108 248],[46.33333333 92.66666667] ; [118.66666667 237.33333333],0
p10,1,0.029654,4.729235,[112  26] ; [255 101],[102.52226721  35.47773279] ; [264.47773279  91.52226721],0
s6,1,0.034002,4.494587,[81 55] ; [172 180],[70.50819672 65.49180328] ; [182.49180328 169.50819672],0
n6,1,0.041357,4.161312,[121  18] ; [284  75],[113.04216867  25.95783133] ; [291.95783133  67.04216867],0
n5,1,0.041612,4.15091,[105  33] ; [238 119],[95.62424242 42.37575758] ; [247.37575758 109.62424242],0
d3,1,0.058196,3.588055,[101  37] ; [230 128],[92.09274194 45.90725806] ; [238.90725806 119.09274194],0
u1,1,0.071688,3.24393,[ 24 116] ; [ 40 319],[ 17.95591182 122.04408818] ; [ 46.04408818 312.95591182],0
p11,1,0.082545,3.014064,[113  27] ; [263  96],[105.49098196  34.50901804] ; [270.50901804  88.49098196],0
a3,1,0.108704,2.572965,[96 43] ; [219 138],[88.27620968 50.72379032] ; [226.72379032 130.27620968],0
v1,1,0.118243,2.440436,[70 69] ; [149 201],[62.25153374 76.74846626] ; [156.74846626 193.25153374],0
a1,1,0.12295,2.379329,[  9 131] ; [ 12 347],[  5.89178357 134.10821643] ; [ 15.10821643 343.89178357],0
u4,1,0.135432,2.229106,[  2 138] ; [  1 358],[  0.84168337 139.15831663] ; [  2.15831663 356.84168337],0
r4,1,0.139723,2.181007,[127  13] ; [308  51],[122.04408818  17.95591182] ; [312.95591182  46.04408818],0
b1,1,0.18785,1.734403,[58 82] ; [126 233],[51.62324649 88.37675351] ; [132.37675351 226.62324649],0
d1,1,0.200691,1.637335,[76 64] ; [172 187],[69.57915832 70.42084168] ; [178.42084168 180.57915832],0
d2,1,0.259177,1.273148,[62 78] ; [138 218],[56.4516129 83.5483871] ; [143.5483871 212.4516129],0
s4,1,0.270878,1.212295,[ 25 111] ; [ 51 304],[ 21.0509165 114.9490835] ; [ 54.9490835 300.0509165],0
r1,1,0.282823,1.153473,[110  30] ; [264  93],[105.35211268  34.64788732] ; [268.64788732  88.35211268],0
a7,1,0.29279,1.106746,[107  32] ; [259  99],[102.36217304  36.63782696] ; [263.63782696  94.36217304],0
b5,1,0.306693,1.044863,[80 60] ; [223 136],[85.01002004 54.98997996] ; [217.98997996 141.01002004],0
n1,1,0.322855,0.977347,[13 21] ; [27 66],[10.70866142 23.29133858] ; [29.29133858 63.70866142],0
v2,1,0.436533,0.605378,[73 65] ; [167 174],[69.1440501 68.8559499] ; [170.8559499 170.1440501],0
v3,1,0.467005,0.529053,[48 89] ; [109 236],[44.62448133 92.37551867] ; [112.37551867 232.62448133],0
u2,1,0.508359,0.437443,[25 19] ; [70 67],[23.09392265 20.90607735] ; [71.90607735 65.09392265],0
d5,1,0.593102,0.285526,[108  31] ; [270  88],[105.71830986  33.28169014] ; [272.28169014  85.71830986],0
r2,1,0.616611,0.25066,[131   8] ; [332  25],[129.75201613   9.24798387] ; [333.24798387  23.75201613],0
r3,1,0.621686,0.243506,[131   8] ; [333  25],[129.77062374   9.22937626] ; [334.22937626  23.77062374],0
b4,1,0.674575,0.176297,[84 56] ; [208 151],[81.9238477 58.0761523] ; [210.0761523 148.9238477],0
s3,1,0.716712,0.131665,[58 81] ; [141 212],[56.22154472 82.77845528] ; [142.77845528 210.22154472],0
a6,1,0.807358,0.059456,[97 43] ; [244 114],[95.86345382 44.13654618] ; [245.13654618 112.86345382],0
d4,1,0.807549,0.059336,[108  32] ; [279  78],[109.01408451  30.98591549] ; [277.98591549  79.01408451],0
n2,1,0.817249,0.0534,[26  8] ; [70 24],[25.5  8.5] ; [70.5 23.5],0
a5,1,0.829773,0.046222,[91 49] ; [237 122],[92.0240481 47.9759519] ; [235.9759519 123.0240481],0
n3,1,0.84447,0.038486,[24  9] ; [70 24],[24.42519685  8.57480315] ; [69.57480315 24.42519685],0
