Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.398576,[91  3] ; [3 4],[87.48514851  6.51485149] ; [6.51485149 0.48514851],1
p4,1,0.000707,11.471888,[82 10] ; [3 4],[78.98989899 13.01010101] ; [6.01010101 0.98989899],1
p2,1,0.014062,6.030331,[84 10] ; [4 3],[81.9009901 12.0990099] ; [6.0990099 0.9009901],0
b1,1,0.019737,5.435012,[38 56] ; [6 1],[40.95049505 53.04950495] ; [3.04950495 3.95049505],0
p3,1,0.01994,5.417163,[75 18] ; [3 4],[72.54 20.46] ; [5.46 1.54],0
n6,1,0.020367,5.380119,[88  5] ; [5 2],[86.49  6.51] ; [6.51 0.49],0
s6,1,0.024947,5.027579,[76 13] ; [3 3],[74.01052632 14.98947368] ; [4.98947368 1.01052632],0
a2,1,0.072798,3.218781,[15 79] ; [3 4],[16.75247525 77.24752475] ; [1.24752475 5.75247525],0
d4,1,0.075886,3.150875,[78 15] ; [4 3],[76.26 16.74] ; [5.74 1.26],0
p7,1,0.078349,3.098814,[74 18] ; [3 3],[72.28571429 19.71428571] ; [4.71428571 1.28571429],0
s2,1,0.109509,2.561294,[56 38] ; [2 5],[53.98019802 40.01980198] ; [4.01980198 2.98019802],0
n1,1,0.12506,2.352778,[7 8] ; [5 1],[8.57142857 6.42857143] ; [3.42857143 2.57142857],0
n4,1,0.157176,2.00119,[84 10] ; [5 2],[82.83168317 11.16831683] ; [6.16831683 0.83168317],0
b5,1,0.171087,1.873394,[42 52] ; [5 2],[43.74257426 50.25742574] ; [3.25742574 3.74257426],0
s5,1,0.187961,1.733525,[58 28] ; [3 4],[56.40860215 29.59139785] ; [4.59139785 2.40860215],0
u2,1,0.238149,1.391519,[15  7] ; [1 2],[14.08  7.92] ; [1.92 1.08],0
a3,1,0.249944,1.323615,[72 22] ; [4 3],[70.73267327 23.26732673] ; [5.26732673 1.73267327],0
p11,1,0.290012,1.119565,[81 13] ; [5 2],[80.03960396 13.96039604] ; [5.96039604 1.03960396],0
u3,1,0.314879,1.010101,[14  8] ; [1 2],[13.2  8.8] ; [1.8 1.2],0
p6,1,0.31879,0.993902,[57 35] ; [3 4],[55.75757576 36.24242424] ; [4.24242424 2.75757576],0
v3,1,0.394254,0.725783,[54 37] ; [3 4],[52.92857143 38.07142857] ; [4.07142857 2.92857143],0
a7,1,0.410367,0.677738,[67 27] ; [6 1],[67.94059406 26.05940594] ; [5.05940594 1.94059406],0
a4,1,0.419063,0.65294,[39 55] ; [4 3],[40.01980198 53.98019802] ; [2.98019802 4.01980198],0
v2,1,0.428014,0.628205,[53 38] ; [3 4],[52. 39.] ; [4. 3.],0
r2,1,0.433386,0.613731,[87  6] ; [6 1],[86.49  6.51] ; [6.51 0.49],0
b4,1,0.469018,0.524288,[54 40] ; [5 2],[54.91089109 39.08910891] ; [4.08910891 2.91089109],0
u1,1,0.493421,0.469058,[17 77] ; [2 5],[17.68316832 76.31683168] ; [1.31683168 5.68316832],0
a5,1,0.505971,0.44239,[70 24] ; [6 1],[70.73267327 23.26732673] ; [5.26732673 1.73267327],0
s7,1,0.50956,0.43497,[63 26] ; [5 1],[63.70526316 25.29473684] ; [4.29473684 1.70526316],0
s1,1,0.518047,0.41778,[ 7 87] ; [1 6],[ 7.44554455 86.55445545] ; [0.55445545 6.44554455],0
d3,1,0.523117,0.407744,[64 29] ; [4 3],[63.24 29.76] ; [4.76 2.24],0
s3,1,0.53223,0.390131,[59 35] ; [3 3],[58.28 35.72] ; [3.72 2.28],0
s8,1,0.5833,0.300931,[57 36] ; [3 3],[56.36363636 36.63636364] ; [3.63636364 2.36363636],0
n3,1,0.59536,0.282051,[10  6] ; [3 3],[9.45454545 6.54545455] ; [3.54545455 2.45454545],0
p10,1,0.619932,0.245963,[84  8] ; [6 1],[83.63636364  8.36363636] ; [6.36363636 0.63636364],0
a6,1,0.631974,0.229393,[58 35] ; [5 2],[58.59 34.41] ; [4.41 2.59],0
d2,1,0.654954,0.199711,[45 48] ; [4 3],[45.57 47.43] ; [3.43 3.57],0
d5,1,0.663403,0.189416,[73 20] ; [5 2],[72.54 20.46] ; [5.46 1.54],0
b3,1,0.712528,0.135765,[33 35] ; [2 3],[32.60273973 35.39726027] ; [2.39726027 2.60273973],0
b2,1,0.712528,0.135765,[33 35] ; [2 3],[32.60273973 35.39726027] ; [2.39726027 2.60273973],0
r1,1,0.75077,0.100885,[76 18] ; [6 1],[76.31683168 17.68316832] ; [5.68316832 1.31683168],0
d1,1,0.811087,0.057132,[58 36] ; [4 3],[57.7029703 36.2970297] ; [4.2970297 2.7029703],0
p8,1,0.833248,0.044326,[75 19] ; [5 1],[75.2 18.8] ; [4.8 1.2],0
v1,1,0.903233,0.014781,[63 28] ; [5 2],[63.14285714 27.85714286] ; [4.85714286 2.14285714],0
p12,1,0.92264,0.00943,[25 68] ; [2 5],[25.11 67.89] ; [1.89 5.11],0
p1,1,0.958533,0.002703,[26 68] ; [2 5],[26.05940594 67.94059406] ; [1.94059406 5.05940594],0
