Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.432428,[22 40] ; [117  36],[40.08372093 21.91627907] ; [98.91627907 54.08372093],1
u1,1,5.6e-05,16.219126,[ 3 59] ; [ 47 108],[14.28571429 47.71428571] ; [ 35.71428571 119.28571429],1
d3,1,7.1e-05,15.776109,[34 28] ; [125  29],[45.63888889 16.36111111] ; [113.36111111  40.63888889],1
b5,1,0.000258,13.353846,[24 38] ; [102  53],[36. 26.] ; [90. 65.],1
a2,1,0.000271,13.261111,[ 7 55] ; [56 99],[18. 44.] ; [ 45. 110.],1
p9,1,0.000818,11.200821,[51 10] ; [145   5],[56.66350711  4.33649289] ; [139.33649289  10.66350711],1
p10,1,0.003316,8.624902,[48 13] ; [141  11],[54.12676056  6.87323944] ; [134.87323944  17.12676056],0
a1,1,0.014418,5.986207,[ 8 54] ; [  6 149],[ 4. 58.] ; [ 10. 145.],0
b1,1,0.033139,4.538562,[30 32] ; [ 51 104],[23.14285714 38.85714286] ; [57.85714286 97.14285714],0
n3,1,0.058782,3.571429,[11  9] ; [24  6],[14.  6.] ; [21.  9.],0
d1,1,0.078334,3.099127,[35 27] ; [107  48],[40.57142857 21.42857143] ; [101.42857143  53.57142857],0
n6,1,0.08436,2.978827,[51  9] ; [140  11],[54.31279621  5.68720379] ; [136.68720379  14.31279621],0
u4,1,0.115517,2.477075,[ 3 59] ; [  2 153],[ 1.42857143 60.57142857] ; [  3.57142857 151.42857143],0
p4,1,0.116236,2.467324,[37 24] ; [109  43],[41.81220657 19.18779343] ; [104.18779343  47.81220657],0
v1,1,0.15205,2.051562,[46 16] ; [98 55],[41.5255814 20.4744186] ; [102.4744186  50.5255814],0
a5,1,0.161449,1.960599,[46 16] ; [128  27],[49.71428571 12.28571429] ; [124.28571429  30.71428571],0
r4,1,0.221203,1.496552,[56  6] ; [147   8],[58.  4.] ; [145.  10.],0
r1,1,0.238282,1.390728,[48 14] ; [128  24],[50.99065421 11.00934579] ; [125.00934579  26.99065421],0
p1,1,0.24272,1.364727,[ 5 57] ; [ 21 131],[ 7.53271028 54.46728972] ; [ 18.46728972 133.53271028],0
v2,1,0.249046,1.32865,[33 28] ; [94 56],[36.71563981 24.28436019] ; [90.28436019 59.71563981],0
b2,1,0.277079,1.181363,[21 22] ; [35 55],[18.10526316 24.89473684] ; [37.89473684 52.10526316],0
b3,1,0.277079,1.181363,[21 22] ; [35 55],[18.10526316 24.89473684] ; [37.89473684 52.10526316],0
p2,1,0.285535,1.140554,[50 11] ; [134  19],[52.44859813  8.55140187] ; [131.55140187  21.44859813],0
r2,1,0.345607,0.88952,[60  2] ; [151   2],[60.84651163  1.15348837] ; [150.15348837   2.84651163],0
n2,1,0.363192,0.826826,[18  1] ; [26  4],[17.06122449  1.93877551] ; [26.93877551  3.06122449],0
