Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,115.108119,[50 82] ; [294  45],[96.40764331 35.59235669] ; [247.59235669  91.40764331],1
n6,1,1e-06,24.044329,[91 42] ; [297  42],[109.33050847  23.66949153] ; [278.66949153  60.33050847],1
a4,1,3.6e-05,17.09145,[36 97] ; [163 177],[55.95560254 77.04439746] ; [143.04439746 196.95560254],1
d2,1,7.5e-05,15.675913,[39 94] ; [168 172],[58.205074 74.794926] ; [148.794926 191.205074],1
s7,1,0.000257,13.359011,[37 90] ; [158 171],[54.30921053 72.69078947] ; [140.69078947 188.30921053],1
a5,1,0.000335,12.865829,[80 53] ; [262  80],[95.76 37.24] ; [246.24  95.76],1
a8,1,0.00071,11.462617,[  6 117] ; [ 54 258],[ 16.96551724 106.03448276] ; [ 43.03448276 268.96551724],1
d1,1,0.000864,11.099303,[56 77] ; [202 140],[72.24 60.76] ; [185.76 156.24],1
p4,1,0.000901,11.020532,[48 84] ; [182 159],[64.18604651 67.81395349] ; [165.81395349 175.18604651],1
d5,1,0.001166,10.543978,[91 42] ; [280  61],[104.09915612  28.90084388] ; [266.90084388  74.09915612],0
a3,1,0.001231,10.443267,[77 55] ; [251  90],[91.53488372 40.46511628] ; [236.46511628 104.53488372],0
p3,1,0.00153,10.042074,[40 93] ; [157 184],[55.27637131 77.72362869] ; [141.72362869 199.27637131],0
p11,1,0.001559,10.007084,[97 36] ; [292  50],[108.92  24.08] ; [280.08  61.92],0
n1,1,0.003548,8.501692,[ 9 35] ; [32 35],[16.25225225 27.74774775] ; [24.74774775 42.25225225],0
a2,1,0.004845,7.936487,[ 17 116] ; [ 84 258],[ 28.28 104.72] ; [ 72.72 269.28],0
r4,1,0.006254,7.47562,[108  25] ; [309  33],[116.76  16.24] ; [300.24  41.76],0
u1,1,0.006874,7.305665,[ 10 123] ; [ 59 283],[ 19.32 113.68] ; [ 49.68 292.32],0
s8,1,0.010013,6.63259,[40 93] ; [146 194],[52.30021142 80.69978858] ; [133.69978858 206.30021142],0
p12,1,0.028429,4.80189,[  3 130] ; [ 26 315],[  8.1371308 124.8628692] ; [ 20.8628692 320.1371308],0
p10,1,0.032459,4.574074,[112  20] ; [313  29],[118.35443038  13.64556962] ; [306.64556962  35.35443038],0
v3,1,0.035012,4.444606,[36 88] ; [130 197],[45.64079823 78.35920177] ; [120.35920177 206.64079823],0
v2,1,0.045891,3.9856,[58 65] ; [188 138],[67.38975501 55.61024499] ; [178.61024499 147.38975501],0
r1,1,0.047912,3.913076,[94 38] ; [271  69],[102.07627119  29.92372881] ; [262.92372881  77.07627119],0
s6,1,0.047969,3.911072,[76 57] ; [224 111],[85.25641026 47.74358974] ; [214.74358974 120.25641026],0
r2,1,0.104965,2.628433,[118  14] ; [316  21],[122.14925373   9.85074627] ; [311.85074627  25.14925373],0
