Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.333505,[ 19 117] ; [48 56],[37.96666667 98.03333333] ; [29.03333333 74.96666667],1
d1,1,0.23345,1.419717,[67 70] ; [60 46],[71.60082305 65.39917695] ; [55.39917695 50.60082305],0
s8,1,0.243446,1.360527,[47 89] ; [44 61],[51.3526971 84.6473029] ; [39.6473029 65.3526971],0
p1,1,0.295032,1.096515,[ 11 125] ; [  5 101],[  8.99173554 127.00826446] ; [ 7.00826446 98.99173554],0
u2,1,0.303589,1.058363,[32 21] ; [12 13],[29.8974359 23.1025641] ; [14.1025641 10.8974359],0
p3,1,0.333829,0.933989,[69 68] ; [60 46],[72.72839506 64.27160494] ; [56.27160494 49.72839506],0
d2,1,0.413849,0.667715,[57 79] ; [50 56],[60.1322314 75.8677686] ; [46.8677686 59.1322314],0
n3,1,0.442346,0.590188,[30 11] ; [18  4],[31.23809524  9.76190476] ; [16.76190476  5.23809524],0
p12,1,0.453024,0.563075,[  6 130] ; [ 7 99],[  7.30578512 128.69421488] ; [  5.69421488 100.30578512],0
a1,1,0.454636,0.559068,[  5 132] ; [  6 100],[  6.20164609 130.79835391] ; [  4.79835391 101.20164609],0
n4,1,0.602632,0.271045,[98 39] ; [79 27],[99.79012346 37.20987654] ; [77.20987654 28.79012346],0
s2,1,0.615892,0.251684,[66 71] ; [54 51],[67.9338843 69.0661157] ; [52.0661157 52.9338843],0
a4,1,0.703101,0.145266,[51 86] ; [42 64],[52.43209877 84.56790123] ; [40.56790123 65.43209877],0
a8,1,0.732291,0.117019,[ 18 112] ; [15 82],[ 18.89867841 111.10132159] ; [14.10132159 82.89867841],0
n5,1,0.782073,0.076518,[89 48] ; [70 35],[90.01239669 46.98760331] ; [68.98760331 36.01239669],0
s4,1,0.803828,0.0617,[ 27 107] ; [20 86],[ 26.24166667 107.75833333] ; [20.75833333 85.24166667],0
b4,1,0.813944,0.055385,[69 68] ; [55 51],[69.90946502 67.09053498] ; [54.09053498 51.90946502],0
s3,1,0.839692,0.04092,[78 58] ; [61 43],[78.76666667 57.23333333] ; [60.23333333 43.76666667],0
p5,1,0.870899,0.026412,[ 15 121] ; [11 95],[ 14.61157025 121.38842975] ; [11.38842975 94.61157025],0
p8,1,0.914053,0.011649,[84 51] ; [64 40],[83.59832636 51.40167364] ; [64.40167364 39.59832636],0
b1,1,0.923716,0.009169,[59 78] ; [45 61],[58.63374486 78.36625514] ; [45.36625514 60.63374486],0
p4,1,0.925382,0.008772,[84 53] ; [65 40],[84.35123967 52.64876033] ; [64.64876033 40.35123967],0
b2,1,0.933716,0.006917,[23 54] ; [19 46],[22.77464789 54.22535211] ; [19.22535211 45.77464789],0
b3,1,0.933716,0.006917,[23 54] ; [19 46],[22.77464789 54.22535211] ; [19.22535211 45.77464789],0
u3,1,0.938729,0.005909,[26 27] ; [13 14],[25.8375 27.1625] ; [13.1625 13.8375],0
n6,1,0.989056,0.000188,[110  26] ; [85 20],[110.04149378  25.95850622] ; [84.95850622 20.04149378],0
s6,1,0.996294,2.2e-05,[87 46] ; [68 36],[86.98312236 46.01687764] ; [68.01687764 35.98312236],0
