Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.824136,[29 75] ; [140  93],[52.15430267 51.84569733] ; [116.84569733 116.15430267],1
d3,1,0.002484,9.152335,[74 32] ; [200  38],[84.43023256 21.56976744] ; [189.56976744  48.43023256],0
r3,1,0.005249,7.791552,[96  9] ; [233   5],[100.71428571   4.28571429] ; [228.28571429   9.71428571],0
a6,1,0.00995,6.643802,[73 33] ; [193  44],[82.20408163 23.79591837] ; [183.79591837  53.20408163],0
s7,1,0.012774,6.200133,[41 57] ; [128  97],[51.2755418 46.7244582] ; [117.7244582 107.2755418],0
d1,1,0.01306,6.160925,[59 47] ; [166  73],[69.13043478 36.86956522] ; [155.86956522  83.13043478],0
p11,1,0.029689,4.727219,[77 29] ; [198  41],[84.49275362 21.50724638] ; [190.50724638  48.49275362],0
p6,1,0.029716,4.725661,[38 67] ; [113 118],[47.1875 57.8125] ; [103.8125 127.1875],0
d4,1,0.031007,4.652577,[83 23] ; [208  30],[89.66860465 16.33139535] ; [201.33139535  36.66860465],0
u1,1,0.031414,4.630195,[19 87] ; [ 69 170],[27.03768116 78.96231884] ; [ 60.96231884 178.03768116],0
b1,1,0.045504,3.99985,[46 60] ; [ 77 162],[37.79130435 68.20869565] ; [ 85.20869565 153.79130435],0
a5,1,0.059559,3.54961,[78 28] ; [197  42],[84.49275362 21.50724638] ; [190.50724638  48.49275362],0
s4,1,0.077769,3.110922,[21 83] ; [ 30 205],[15.6460177 88.3539823] ; [ 35.3539823 199.6460177],0
p3,1,0.086449,2.939289,[54 52] ; [143  92],[61.23753666 44.76246334] ; [135.76246334  99.23753666],0
a2,1,0.103296,2.653903,[27 79] ; [ 82 157],[33.48985507 72.51014493] ; [ 75.51014493 163.48985507],0
d2,1,0.109651,2.559243,[46 60] ; [125 112],[52.84548105 53.15451895] ; [118.15451895 118.84548105],0
a3,1,0.111792,2.5287,[71 33] ; [182  56],[76.93567251 27.06432749] ; [176.06432749  61.93567251],0
r1,1,0.112711,2.515794,[83 21] ; [206  32],[87.88304094 16.11695906] ; [201.11695906  36.88304094],0
a4,1,0.126882,2.330244,[44 61] ; [121 117],[50.51020408 54.48979592] ; [114.48979592 123.51020408],0
p7,1,0.174812,1.841187,[65 39] ; [161  69],[70.37125749 33.62874251] ; [155.62874251  74.37125749],0
s8,1,0.258878,1.274747,[46 60] ; [117 117],[50.81764706 55.18235294] ; [112.18235294 121.81764706],0
p12,1,0.272746,1.202882,[ 9 96] ; [ 30 207],[11.97368421 93.02631579] ; [ 27.02631579 209.97368421],0
b4,1,0.279608,1.168992,[60 46] ; [150  89],[64.52173913 41.47826087] ; [145.47826087  93.52173913],0
n1,1,0.340356,0.909091,[8 8] ; [16 28],[6.4 9.6] ; [17.6 26.4],0
n6,1,0.345938,0.888303,[90 16] ; [209  27],[92.67251462 13.32748538] ; [206.32748538  29.67251462],0
p4,1,0.350795,0.870578,[70 36] ; [167  68],[73.67155425 32.32844575] ; [163.32844575  71.67155425],0
b5,1,0.371152,0.799802,[68 38] ; [165  74],[71.5884058 34.4115942] ; [161.4115942  77.5884058],0
