Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,88.971845,[ 47 133] ; [228  99],[97.63313609 82.36686391] ; [177.36686391 149.63313609],1
p6,1,0.0,47.464624,[ 34 144] ; [165 162],[ 70.14257426 107.85742574] ; [128.85742574 198.14257426],1
p2,1,0.0,40.880639,[127  54] ; [302  27],[152.25294118  28.74705882] ; [276.74705882  52.25294118],1
p3,1,0.0,38.387976,[ 62 117] ; [209 121],[95.30255403 83.69744597] ; [175.69744597 154.30255403],1
p4,1,0.0,29.560883,[91 90] ; [244  85],[118.89215686  62.10784314] ; [216.10784314 112.89215686],1
p10,1,0.0,28.207769,[126  52] ; [295  35],[147.51574803  30.48425197] ; [273.48425197  56.51574803],1
r4,1,2e-06,23.136798,[155  26] ; [322  10],[168.29824561  12.70175439] ; [308.70175439  23.29824561],1
p9,1,2.3e-05,17.905636,[136  40] ; [300  30],[151.65217391  24.34782609] ; [284.34782609  45.65217391],1
p11,1,4.6e-05,16.589762,[127  54] ; [283  49],[144.6588694  36.3411306] ; [265.3411306  66.6588694],1
s5,1,0.000307,13.027546,[ 43 126] ; [135 187],[ 61.26680244 107.73319756] ; [116.73319756 205.26680244],1
n4,1,0.000325,12.921635,[129  52] ; [280  51],[144.58789062  36.41210938] ; [264.41210938  66.58789062],1
a8,1,0.000412,12.477909,[ 10 153] ; [ 53 241],[ 22.47045952 140.52954048] ; [ 40.52954048 253.47045952],1
v1,1,0.001465,10.122028,[81 92] ; [201 125],[97.76753507 75.23246493] ; [184.23246493 141.76753507],0
v4,1,0.002233,9.347169,[167  14] ; [323   7],[173.56164384   7.43835616] ; [316.43835616  13.56164384],0
p5,1,0.003414,8.571772,[ 10 168] ; [ 47 284],[ 19.93320236 158.06679764] ; [ 37.06679764 293.93320236],0
r1,1,0.005092,7.846632,[142  38] ; [291  39],[152.82352941  27.17647059] ; [280.17647059  49.82352941],0
s8,1,0.006437,7.423661,[ 75 104] ; [180 150],[89.67583497 89.32416503] ; [165.32416503 164.67583497],0
n5,1,0.009079,6.807136,[123  57] ; [260  70],[135.17647059  44.82352941] ; [247.82352941  82.17647059],0
r2,1,0.010454,6.555835,[170  10] ; [322   5],[174.67455621   5.32544379] ; [317.32544379   9.67455621],0
a5,1,0.016979,5.698565,[143  38] ; [289  43],[152.42105263  28.57894737] ; [279.57894737  52.42105263],0
s7,1,0.022546,5.203179,[77 92] ; [181 140],[88.98367347 80.01632653] ; [169.01632653 151.98367347],0
v3,1,0.023726,5.114565,[ 61 107] ; [149 168],[72.74226804 95.25773196] ; [137.25773196 179.74226804],0
n3,1,0.070424,3.273109,[41 22] ; [41 10],[45.31578947 17.68421053] ; [36.68421053 14.31578947],0
n1,1,0.083651,2.9925,[28 36] ; [14 36],[23.57894737 40.42105263] ; [18.42105263 31.57894737],0
a3,1,0.086873,2.931377,[139  42] ; [274  56],[146.28767123  34.71232877] ; [266.71232877  63.28767123],0
d3,1,0.098655,2.727147,[154  27] ; [297  33],[159.74755382  21.25244618] ; [291.25244618  38.74755382],0
s6,1,0.116077,2.469473,[115  63] ; [232  93],[122.79522863  55.20477137] ; [224.20477137 100.79522863],0
n6,1,0.124195,2.363606,[150  31] ; [288  40],[155.7524558  25.2475442] ; [282.2475442  45.7524558],0
a1,1,0.144534,2.129011,[  6 175] ; [ 21 311],[  9.52631579 171.47368421] ; [ 17.47368421 314.52631579],0
a6,1,0.158805,1.985573,[126  55] ; [248  81],[132.73333333  48.26666667] ; [241.26666667  87.73333333],0
v2,1,0.212399,1.554998,[100  72] ; [205 116],[106.40973631  65.59026369] ; [198.59026369 122.40973631],0
n2,1,0.230051,1.440545,[41 23] ; [38 13],[43.96521739 20.03478261] ; [35.03478261 15.96521739],0
u4,1,0.301431,1.067852,[  8 173] ; [  9 323],[  5.99805068 175.00194932] ; [ 11.00194932 320.99805068],0
s4,1,0.30321,1.060021,[ 25 152] ; [ 58 270],[ 29.09108911 147.90891089] ; [ 53.90891089 274.09108911],0
d2,1,0.326344,0.96335,[136  44] ; [236  94],[131.29411765  48.70588235] ; [240.70588235  89.29411765],0
a2,1,0.347206,0.883643,[ 59 122] ; [122 210],[ 63.86159844 117.13840156] ; [117.13840156 214.86159844],0
s3,1,0.388957,0.742201,[100  79] ; [195 131],[104.56435644  74.43564356] ; [190.43564356 135.56435644],0
b5,1,0.396684,0.718356,[117  64] ; [202 130],[112.55165692  68.44834308] ; [206.44834308 125.55165692],0
p1,1,0.457302,0.552489,[ 13 168] ; [ 30 300],[ 15.23091977 165.76908023] ; [ 27.76908023 302.23091977],0
u3,1,0.47021,0.521482,[29 13] ; [36 22],[27.3 14.7] ; [37.7 20.3],0
b3,1,0.53186,0.390837,[43 69] ; [ 89 123],[45.62962963 66.37037037] ; [ 86.37037037 125.62962963],0
b2,1,0.53186,0.390837,[43 69] ; [ 89 123],[45.62962963 66.37037037] ; [ 86.37037037 125.62962963],0
d5,1,0.564723,0.331592,[178   3] ; [321   8],[177.09607843   3.90392157] ; [321.90392157   7.09607843],0
a7,1,0.609661,0.260669,[141  40] ; [252  80],[138.66081871  42.33918129] ; [254.33918129  77.66081871],0
s2,1,0.645325,0.211845,[96 82] ; [185 145],[98.46062992 79.53937008] ; [182.53937008 147.46062992],0
b4,1,0.653164,0.201934,[110  71] ; [195 137],[107.61208577  73.38791423] ; [197.38791423 134.61208577],0
a4,1,0.658744,0.195053,[107  74] ; [189 142],[104.640625  76.359375] ; [191.359375 139.640625],0
d4,1,0.697321,0.151273,[179   2] ; [323   5],[178.5108055   2.4891945] ; [323.4891945   4.5108055],0
s1,1,0.707379,0.140909,[  6 174] ; [  9 319],[  5.31496063 174.68503937] ; [  9.68503937 318.31496063],0
u1,1,0.828364,0.047003,[ 48 133] ; [ 91 241],[ 49.04288499 131.95711501] ; [ 89.95711501 242.04288499],0
b1,1,0.842717,0.03937,[ 66 115] ; [124 208],[ 67.03703704 113.96296296] ; [122.96296296 209.03703704],0
u2,1,0.898645,0.016224,[26 16] ; [36 21],[26.3030303 15.6969697] ; [35.6969697 21.3030303],0
