Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.003671,8.439828,[6 6] ; [ 2 23],[2.59459459 9.40540541] ; [ 5.40540541 19.59459459],0
b1,1,0.556067,0.346559,[7 5] ; [12 13],[6.16216216 5.83783784] ; [12.83783784 12.16216216],0
r2,1,0.560891,0.338164,[8 4] ; [13 10],[7.2 4.8] ; [13.8  9.2],0
s3,1,0.591943,0.28732,[5 6] ; [ 9 16],[4.27777778 6.72222222] ; [ 9.72222222 15.27777778],0
s7,1,0.610823,0.258978,[3 7] ; [ 5 18],[2.42424242 7.57575758] ; [ 5.57575758 17.42424242],0
d5,1,0.611982,0.257299,[10  2] ; [19  6],[9.40540541 2.59459459] ; [19.59459459  5.40540541],0
s2,1,0.628745,0.233766,[3 8] ; [ 5 20],[2.44444444 8.55555556] ; [ 5.55555556 19.44444444],0
p11,1,0.717448,0.130951,[5 7] ; [12 13],[5.51351351 6.48648649] ; [11.48648649 13.51351351],0
r1,1,0.73173,0.117529,[6 6] ; [11 14],[5.51351351 6.48648649] ; [11.48648649 13.51351351],0
u1,1,0.736692,0.113056,[ 1 11] ; [ 3 22],[ 1.2972973 10.7027027] ; [ 2.7027027 22.2972973],0
a3,1,0.79246,0.069231,[9 3] ; [17  7],[8.66666667 3.33333333] ; [17.33333333  6.66666667],0
n3,1,0.872081,0.025926,[3 2] ; [5 4],[2.85714286 2.14285714] ; [5.14285714 3.85714286],0
a6,1,0.873624,0.025299,[8 4] ; [16  9],[7.78378378 4.21621622] ; [16.21621622  8.78378378],0
u2,1,0.898195,0.016369,[1 2] ; [3 5],[1.09090909 1.90909091] ; [2.90909091 5.09090909],0
p9,1,0.983339,0.000436,[6 5] ; [13 11],[5.97142857 5.02857143] ; [13.02857143 10.97142857],0
