Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,127.010982,[317  54] ; [119 155],[250.78449612 120.21550388] ; [185.21550388  88.78449612],1
p4,1,0.0,57.989525,[280  94] ; [128 152],[233.32110092 140.67889908] ; [174.67889908 105.32110092],1
p6,1,0.0,50.806563,[185 187] ; [ 62 216],[141.36 230.64] ; [105.64 172.36],1
p3,1,0.0,46.244095,[240 134] ; [105 176],[196.99236641 177.00763359] ; [148.00763359 132.99236641],1
p2,1,0.0,41.872105,[350  25] ; [212  69],[321.2652439  53.7347561] ; [240.7347561  40.2652439],1
p5,1,2e-06,23.032354,[ 66 310] ; [ 14 262],[ 46.13496933 329.86503067] ; [ 33.86503067 242.13496933],1
p10,1,1.2e-05,19.242255,[345  30] ; [225  55],[326.33587786  48.66412214] ; [243.66412214  36.33587786],1
p9,1,1.6e-05,18.665581,[349  25] ; [231  49],[331.68195719  42.31804281] ; [248.31804281  31.68195719],1
s5,1,0.000177,14.056631,[147 216] ; [ 71 200],[124.8170347 238.1829653] ; [ 93.1829653 177.8170347],1
p1,1,0.000511,12.076882,[ 45 329] ; [ 12 268],[ 32.59633028 341.40366972] ; [ 24.40366972 255.59633028],1
n5,1,0.000511,12.076557,[308  67] ; [197  82],[289.56422018  85.43577982] ; [215.43577982  63.56422018],1
s8,1,0.000923,10.976099,[192 181] ; [108 173],[171.10091743 201.89908257] ; [128.89908257 152.10091743],1
v1,1,0.001635,9.91946,[226 142] ; [132 138],[206.49529781 161.50470219] ; [151.50470219 118.49529781],0
s6,1,0.005745,7.628531,[263 102] ; [173 107],[246.72868217 118.27131783] ; [189.27131783  90.72868217],0
a5,1,0.008697,6.883968,[296  80] ; [196  85],[281.57077626  94.42922374] ; [210.42922374  70.57077626],0
b5,1,0.010049,6.626172,[206 170] ; [182  99],[222.05175038 153.94824962] ; [165.94824962 115.05175038],0
n6,1,0.013651,6.082761,[337  37] ; [235  46],[326.60763359  47.39236641] ; [245.39236641  35.60763359],0
s7,1,0.016864,5.710489,[189 170] ; [118 156],[174.1121643 184.8878357] ; [132.8878357 141.1121643],0
v3,1,0.019587,5.448343,[166 200] ; [ 96 170],[151.7278481 214.2721519] ; [110.2721519 155.7278481],0
v2,1,0.036576,4.37005,[224 140] ; [141 124],[211.22416534 152.77583466] ; [153.77583466 111.22416534],0
d1,1,0.051887,3.77942,[237 139] ; [156 125],[224.91324201 151.08675799] ; [168.08675799 112.91324201],0
r3,1,0.081656,3.031635,[369   7] ; [280   1],[371.42161339   4.57838661] ; [277.57838661   3.42161339],0
r1,1,0.090902,2.858327,[329  47] ; [231  48],[321.46564885  54.53435115] ; [238.53435115  40.46564885],0
p12,1,0.109662,2.559084,[ 42 332] ; [ 21 259],[ 36.02752294 337.97247706] ; [ 26.97247706 253.02752294],0
n4,1,0.119622,2.422259,[308  67] ; [217  64],[300.11432927  74.88567073] ; [224.88567073  56.11432927],0
a7,1,0.125225,2.350724,[283  92] ; [197  84],[274.3902439 100.6097561] ; [205.6097561  75.3902439],0
b1,1,0.131791,2.271282,[139 237] ; [ 88 193],[129.91171994 246.08828006] ; [ 97.08828006 183.91171994],0
d4,1,0.150422,2.067968,[318  56] ; [227  54],[311.19083969  62.80916031] ; [233.80916031  47.19083969],0
a8,1,0.1806,1.792682,[ 57 289] ; [ 32 223],[ 51.23793677 294.76206323] ; [ 37.76206323 217.23793677],0
b4,1,0.221204,1.496542,[215 161] ; [174 107],[222.62404871 153.37595129] ; [166.37595129 114.62404871],0
d3,1,0.254911,1.296184,[269 106] ; [190  91],[262.38567073 112.61432927] ; [196.61432927  84.38567073],0
u1,1,0.30673,1.044705,[ 62 314] ; [ 55 226],[ 66.95890411 309.04109589] ; [ 50.04109589 230.95890411],0
d5,1,0.333092,0.936838,[308  66] ; [223  58],[303.19694656  70.80305344] ; [227.80305344  53.19694656],0
a1,1,0.400884,0.705672,[ 20 356] ; [ 11 270],[ 17.7412481 358.2587519] ; [ 13.2587519 267.7412481],0
s2,1,0.416124,0.661237,[195 179] ; [135 141],[189.87692308 184.12307692] ; [140.12307692 135.87692308],0
a4,1,0.423768,0.639841,[161 214] ; [129 151],[166.03053435 208.96946565] ; [123.96946565 156.03053435],0
u2,1,0.482348,0.49355,[59 43] ; [51 30],[61.31147541 40.68852459] ; [48.68852459 32.31147541],0
a2,1,0.521877,0.410182,[ 83 293] ; [ 68 213],[ 86.41704718 289.58295282] ; [ 64.58295282 216.41704718],0
a3,1,0.52522,0.403631,[274 101] ; [199  82],[270.38871951 104.61128049] ; [202.61128049  78.38871951],0
a6,1,0.527839,0.398549,[259 115] ; [201  80],[262.65648855 111.34351145] ; [197.34351145  83.65648855],0
u3,1,0.64218,0.215902,[60 42] ; [51 31],[61.5326087 40.4673913] ; [49.4673913 32.5326087],0
n2,1,0.65301,0.202127,[36 10] ; [56 19],[34.97520661 11.02479339] ; [57.02479339 17.97520661],0
r2,1,0.723061,0.125579,[362  11] ; [274   7],[362.73394495  10.26605505] ; [273.26605505   7.73394495],0
