Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.015564,5.851429,[ 3 11] ; [29 21],[7. 7.] ; [25. 25.],0
p3,1,0.024678,5.046308,[7 7] ; [10 40],[ 3.71875 10.28125] ; [13.28125 36.71875],0
p6,1,0.035222,4.434402,[6 8] ; [ 8 41],[ 3.11111111 10.88888889] ; [10.88888889 38.11111111],0
b1,1,0.414375,0.666213,[5 9] ; [24 26],[6.34375 7.65625] ; [22.65625 27.34375],0
p7,1,0.834604,0.043597,[8 6] ; [27 23],[7.65625 6.34375] ; [27.34375 22.65625],0
