Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,33.452409,[16 36] ; [32  2],[29.02325581 22.97674419] ; [18.97674419 15.02325581],1
s7,1,0.00199,9.55892,[12 36] ; [19 13],[18.6 29.4] ; [12.4 19.6],0
s6,1,0.002768,8.954583,[25 28] ; [27  7],[31.67816092 21.32183908] ; [20.32183908 13.67816092],0
s8,1,0.014731,5.948312,[13 40] ; [17 17],[18.27586207 34.72413793] ; [11.72413793 22.27586207],0
d3,1,0.042153,4.129063,[28 24] ; [25  8],[32.42352941 19.57647059] ; [20.57647059 12.42352941],0
n3,1,0.068108,3.328047,[13  2] ; [6 5],[10.96153846  4.03846154] ; [8.03846154 2.96153846],0
p2,1,0.076523,3.137255,[44  7] ; [24 10],[40.8 10.2] ; [27.2  6.8],0
n1,1,0.101707,2.678571,[6 9] ; [1 9],[ 4.2 10.8] ; [2.8 7.2],0
s4,1,0.119213,2.427627,[ 7 46] ; [ 9 25],[ 9.74712644 43.25287356] ; [ 6.25287356 27.74712644],0
a6,1,0.142339,2.152486,[32 21] ; [25  8],[35.12790698 17.87209302] ; [21.87209302 11.12790698],0
b2,1,0.15953,1.978674,[ 7 23] ; [ 2 21],[ 5.09433962 24.90566038] ; [ 3.90566038 19.09433962],0
b3,1,0.15953,1.978674,[ 7 23] ; [ 2 21],[ 5.09433962 24.90566038] ; [ 3.90566038 19.09433962],0
d2,1,0.167063,1.909101,[24 29] ; [10 23],[20.95348837 32.04651163] ; [13.04651163 19.95348837],0
p5,1,0.234884,1.411039,[ 5 47] ; [ 1 33],[ 3.62790698 48.37209302] ; [ 2.37209302 31.62790698],0
d4,1,0.251837,1.313086,[35 17] ; [26  7],[37.31764706 14.68235294] ; [23.68235294  9.31764706],0
s5,1,0.253924,1.301584,[ 9 44] ; [ 9 24],[11.09302326 41.90697674] ; [ 6.90697674 26.09302326],0
u3,1,0.27894,1.172249,[10  8] ; [9 3],[11.4  6.6] ; [7.6 4.4],0
v4,1,0.279807,1.168027,[45  7] ; [31  2],[46.49411765  5.50588235] ; [29.50588235  3.49411765],0
p8,1,0.286261,1.137124,[30 21] ; [16 18],[27.6 23.4] ; [18.4 15.6],0
p6,1,0.320856,0.985455,[15 34] ; [14 20],[17.12048193 31.87951807] ; [11.87951807 22.12048193],0
r2,1,0.330345,0.947545,[40 13] ; [27  5],[41.77647059 11.22352941] ; [25.22352941  6.77647059],0
b5,1,0.331876,0.941565,[32 21] ; [24 10],[34.11494253 18.88505747] ; [21.88505747 12.11494253],0
a8,1,0.373088,0.793354,[ 4 42] ; [ 5 28],[ 5.24050633 40.75949367] ; [ 3.75949367 29.24050633],0
r4,1,0.377357,0.779294,[39 14] ; [22 12],[37.16091954 15.83908046] ; [23.83908046 10.16091954],0
p10,1,0.38927,0.74122,[32 20] ; [24 10],[33.86046512 18.13953488] ; [22.13953488 11.86046512],0
p4,1,0.409488,0.680287,[29 23] ; [22 12],[30.8372093 21.1627907] ; [20.1627907 13.8372093],0
a5,1,0.440563,0.594815,[34 19] ; [19 15],[32.28735632 20.71264368] ; [20.71264368 13.28735632],0
n4,1,0.485504,0.486475,[29 24] ; [16 18],[27.4137931 25.5862069] ; [17.5862069 16.4137931],0
p11,1,0.491546,0.473141,[38 15] ; [22 12],[36.55172414 16.44827586] ; [23.44827586 10.55172414],0
n5,1,0.5059,0.442539,[25 28] ; [18 15],[26.5 26.5] ; [16.5 16.5],0
a2,1,0.508022,0.438138,[ 8 45] ; [ 7 27],[ 9.13793103 43.86206897] ; [ 5.86206897 28.13793103],0
a4,1,0.534284,0.386238,[19 34] ; [10 24],[17.66666667 35.33333333] ; [11.33333333 22.66666667],0
d1,1,0.546478,0.363664,[23 30] ; [17 17],[24.36781609 28.63218391] ; [15.63218391 18.36781609],0
p1,1,0.554592,0.349155,[ 3 50] ; [ 1 33],[ 2.43678161 50.56321839] ; [ 1.56321839 32.43678161],0
s1,1,0.569954,0.322759,[ 3 50] ; [ 3 31],[ 3.65517241 49.34482759] ; [ 2.34482759 31.65517241],0
p3,1,0.59334,0.285159,[26 26] ; [15 19],[24.79069767 27.20930233] ; [16.20930233 17.79069767],0
u2,1,0.634433,0.226097,[14  4] ; [11  2],[14.51612903  3.48387097] ; [10.48387097  2.51612903],0
a1,1,0.646777,0.209988,[ 2 51] ; [ 2 32],[ 2.43678161 50.56321839] ; [ 1.56321839 32.43678161],0
a3,1,0.684693,0.164891,[35 18] ; [21 13],[34.11494253 18.88505747] ; [21.88505747 12.11494253],0
r1,1,0.68712,0.162221,[38 15] ; [23 11],[37.16091954 15.83908046] ; [23.83908046 10.16091954],0
v3,1,0.70778,0.140505,[13 38] ; [ 7 25],[12.28915663 38.71084337] ; [ 7.71084337 24.28915663],0
u1,1,0.709009,0.139268,[ 6 47] ; [ 3 31],[ 5.48275862 47.51724138] ; [ 3.51724138 30.48275862],0
p12,1,0.759388,0.093811,[ 1 51] ; [ 1 33],[ 1.20930233 50.79069767] ; [ 0.79069767 33.20930233],0
b4,1,0.780461,0.077684,[28 25] ; [19 15],[28.63218391 24.36781609] ; [18.36781609 15.63218391],0
a7,1,0.817741,0.053108,[33 20] ; [22 12],[33.50574713 19.49425287] ; [21.49425287 12.50574713],0
p9,1,0.8314,0.045329,[37 16] ; [23 11],[36.55172414 16.44827586] ; [23.44827586 10.55172414],0
b1,1,0.87653,0.02414,[35 18] ; [23 11],[35.33333333 17.66666667] ; [22.66666667 11.33333333],0
n2,1,0.90748,0.013506,[12  3] ; [9 2],[12.11538462  2.88461538] ; [8.88461538 2.11538462],0
d5,1,0.917588,0.010707,[38 15] ; [24  9],[38.20930233 14.79069767] ; [23.79069767  9.20930233],0
v1,1,0.927603,0.008256,[21 31] ; [13 20],[20.8 31.2] ; [13.2 19.8],0
v2,1,0.928448,0.008064,[25 24] ; [16 16],[24.80246914 24.19753086] ; [16.19753086 15.80246914],0
