Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,190.283069,[417  28] ; [18 45],[381.05314961  63.94685039] ; [53.94685039  9.05314961],1
n5,1,4e-06,21.404693,[372  72] ; [38 26],[358.34645669  85.65354331] ; [51.65354331 12.34645669],1
p11,1,4e-06,21.291127,[378  68] ; [39 25],[364.67058824  81.32941176] ; [52.32941176 11.67058824],1
a3,1,2.2e-05,18.040443,[341 104] ; [33 31],[326.97445972 118.02554028] ; [47.02554028 16.97445972],1
p2,1,4.7e-05,16.556805,[406  37] ; [48 16],[396.69033531  46.30966469] ; [57.30966469  6.69033531],1
p3,1,7.9e-05,15.571961,[316 130] ; [29 34],[302.29862475 143.70137525] ; [42.70137525 20.29862475],1
n4,1,9.2e-05,15.300026,[375  70] ; [41 23],[363.6935167  81.3064833] ; [52.3064833 11.6935167],1
v1,1,0.000117,14.838155,[272 161] ; [24 40],[257.8832998 175.1167002] ; [38.1167002 25.8832998],1
n6,1,0.000188,13.943974,[397  46] ; [46 17],[387.84387352  55.15612648] ; [55.15612648  7.84387352],1
d4,1,0.000676,11.553553,[381  64] ; [44 20],[371.56188605  73.43811395] ; [53.43811395 10.56188605],1
s7,1,0.000787,11.27229,[252 170] ; [23 39],[239.77272727 182.22727273] ; [35.22727273 26.77272727],1
b1,1,0.001451,10.139547,[165 281] ; [37 27],[176.65098039 269.34901961] ; [25.34901961 38.65098039],0
p6,1,0.001518,10.056702,[231 212] ; [19 43],[219.30693069 223.69306931] ; [30.69306931 31.30693069],0
s8,1,0.001556,10.011429,[235 208] ; [20 43],[223.25098814 219.74901186] ; [31.74901186 31.25098814],0
p7,1,0.004633,8.017243,[334 108] ; [37 26],[324.71683168 117.28316832] ; [46.28316832 16.71683168],0
s2,1,0.006586,7.382513,[259 183] ; [25 37],[249.06349206 192.93650794] ; [34.93650794 27.06349206],0
s6,1,0.007824,7.073289,[330 104] ; [38 25],[321.35211268 112.64788732] ; [46.64788732 16.35211268],0
v4,1,0.008213,6.986335,[435   9] ; [59  5],[431.76377953  12.23622047] ; [62.23622047  1.76377953],0
a4,1,0.008608,6.902409,[227 218] ; [21 42],[217.24409449 227.75590551] ; [30.75590551 32.24409449],0
s5,1,0.011911,6.32406,[174 252] ; [15 47],[164.98770492 261.01229508] ; [24.01229508 37.98770492],0
d1,1,0.013599,6.089499,[300 146] ; [33 31],[291.21176471 154.78823529] ; [41.78823529 22.21176471],0
a5,1,0.01697,5.699452,[358  88] ; [43 21],[350.67843137  95.32156863] ; [50.32156863 13.67843137],0
p5,1,0.01893,5.507994,[ 79 363] ; [ 4 60],[ 72.50197628 369.49802372] ; [10.49802372 53.50197628],0
u2,1,0.021714,5.268533,[66 38] ; [12 18],[60.53731343 43.46268657] ; [17.46268657 12.53731343],0
r4,1,0.023139,5.158013,[427  19] ; [57  7],[423.2627451  22.7372549] ; [60.7372549  3.2627451],0
p8,1,0.047372,3.93211,[291 151] ; [34 30],[283.89328063 158.10671937] ; [41.10671937 22.89328063],0
a2,1,0.057325,3.613137,[127 319] ; [11 53],[120.68235294 325.31764706] ; [17.31764706 46.68235294],0
a8,1,0.060513,3.523266,[ 58 343] ; [ 3 53],[ 53.52516411 347.47483589] ; [ 7.47483589 48.52516411],0
s1,1,0.063417,3.445686,[ 14 427] ; [ 5 58],[ 16.625 424.375] ; [ 2.375 60.625],0
r1,1,0.063778,3.436316,[379  64] ; [49 15],[373.97238659  69.02761341] ; [54.02761341  9.97238659],0
a6,1,0.074379,3.183648,[314 132] ; [38 26],[307.82745098 138.17254902] ; [44.17254902 19.82745098],0
b3,1,0.0798,3.068966,[116 166] ; [13 34],[110.57142857 171.42857143] ; [18.42857143 28.57142857],0
b2,1,0.0798,3.068966,[116 166] ; [13 34],[110.57142857 171.42857143] ; [18.42857143 28.57142857],0
r3,1,0.128753,2.307474,[432  12] ; [60  4],[430.01574803  13.98425197] ; [61.98425197  2.01574803],0
u3,1,0.145926,2.114327,[68 35] ; [16 15],[64.56716418 38.43283582] ; [19.43283582 11.56716418],0
v2,1,0.178927,1.806515,[258 174] ; [32 31],[253.09090909 178.90909091] ; [36.90909091 26.09090909],0
v3,1,0.184405,1.761758,[183 241] ; [22 42],[178.1147541 245.8852459] ; [26.8852459 37.1147541],0
d5,1,0.215705,1.532719,[381  64] ; [51 13],[377.68172888  67.31827112] ; [54.31827112  9.68172888],0
