Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000164,14.201665,[ 9 24] ; [87 50],[18.63529412 14.36470588] ; [77.36470588 59.63529412],1
d3,1,0.003933,8.314691,[17 17] ; [106  35],[23.89714286 10.10285714] ; [99.10285714 41.89714286],0
a7,1,0.004156,8.214305,[19 15] ; [113  29],[25.5  8.5] ; [106.5  35.5],0
a4,1,0.007977,7.038551,[17 17] ; [ 38 105],[10.56497175 23.43502825] ; [44.43502825 98.56497175],0
p11,1,0.024671,5.046864,[20 14] ; [111  32],[25.16384181  8.83615819] ; [105.83615819  37.16384181],0
s1,1,0.035337,4.428829,[ 2 32] ; [  1 142],[ 0.57627119 33.42372881] ; [  2.42372881 140.57627119],0
n6,1,0.044626,4.032716,[18 16] ; [100  41],[22.92571429 11.07428571] ; [95.07428571 45.92571429],0
a6,1,0.05094,3.810229,[17 17] ; [97 46],[21.89830508 12.10169492] ; [92.10169492 50.89830508],0
p8,1,0.075008,3.169884,[11 23] ; [70 72],[15.64772727 18.35227273] ; [65.35227273 76.64772727],0
d4,1,0.106289,2.608542,[23 11] ; [115  28],[26.50847458  7.49152542] ; [111.49152542  31.50847458],0
u1,1,0.142368,2.152178,[ 1 33] ; [ 16 127],[ 3.26553672 30.73446328] ; [ 13.73446328 129.26553672],0
d2,1,0.15672,2.005594,[14 20] ; [ 41 102],[10.56497175 23.43502825] ; [44.43502825 98.56497175],0
p1,1,0.202682,1.622945,[ 4 30] ; [  8 134],[ 2.31818182 31.68181818] ; [  9.68181818 132.31818182],0
n1,1,0.214601,1.540111,[ 6 10] ; [10 36],[ 4.12903226 11.87096774] ; [11.87096774 34.12903226],0
r1,1,0.250449,1.3208,[21 13] ; [102  40],[23.76136364 10.23863636] ; [99.23863636 42.76136364],0
n3,1,0.253611,1.3033,[9 7] ; [33 13],[10.83870968  5.16129032] ; [31.16129032 14.83870968],0
u4,1,0.266285,1.235786,[ 1 33] ; [  1 142],[ 0.38418079 33.61581921] ; [  1.61581921 141.38418079],0
r2,1,0.267403,1.230023,[29  5] ; [130  12],[30.71590909  3.28409091] ; [128.28409091  13.71590909],0
s6,1,0.296315,1.090707,[18 16] ; [89 53],[20.67045455 13.32954545] ; [86.32954545 55.67045455],0
b5,1,0.325148,0.968127,[24 10] ; [88 55],[21.51412429 12.48587571] ; [90.48587571 52.51412429],0
p3,1,0.325148,0.968127,[10 24] ; [55 88],[12.48587571 21.51412429] ; [52.51412429 90.48587571],0
d5,1,0.413394,0.669017,[22 12] ; [102  40],[23.95454545 10.04545455] ; [100.04545455  41.95454545],0
s4,1,0.438823,0.599358,[10 24] ; [ 33 110],[ 8.25988701 25.74011299] ; [ 34.74011299 108.25988701],0
n2,1,0.453926,0.560831,[13  3] ; [33 13],[11.87096774  4.12903226] ; [34.12903226 11.87096774],0
v4,1,0.490088,0.476333,[31  3] ; [134   8],[31.875  2.125] ; [133.125   8.875],0
a3,1,0.504252,0.445976,[22 12] ; [83 59],[20.28409091 13.71590909] ; [84.71590909 57.28409091],0
a2,1,0.511708,0.430573,[ 6 28] ; [ 19 124],[ 4.80225989 29.19774011] ; [ 20.19774011 122.80225989],0
a1,1,0.521134,0.411649,[ 2 32] ; [  5 138],[ 1.34463277 32.65536723] ; [  5.65536723 137.34463277],0
p4,1,0.527558,0.399093,[13 20] ; [65 78],[14.625 18.375] ; [63.375 79.625],0
a5,1,0.57249,0.318534,[22 12] ; [85 58],[20.55367232 13.44632768] ; [86.44632768 56.55367232],0
u2,1,0.582804,0.301724,[6 6] ; [34 24],[6.85714286 5.14285714] ; [33.14285714 24.85714286],0
v3,1,0.583306,0.30092,[ 7 23] ; [39 99],[ 8.21428571 21.78571429] ; [ 37.78571429 100.21428571],0
b4,1,0.589137,0.291693,[18 16] ; [83 60],[19.40112994 14.59887006] ; [81.59887006 61.40112994],0
a8,1,0.591908,0.287374,[ 1 32] ; [  7 126],[ 1.59036145 31.40963855] ; [  6.40963855 126.59036145],0
n5,1,0.640714,0.21781,[14 19] ; [54 88],[12.82285714 20.17714286] ; [55.17714286 86.82285714],0
d1,1,0.65196,0.203438,[14 20] ; [65 78],[15.17514124 18.82485876] ; [63.82485876 79.17514124],0
b1,1,0.667846,0.184132,[12 22] ; [45 98],[10.94915254 23.05084746] ; [46.05084746 96.94915254],0
p12,1,0.670469,0.181055,[ 2 32] ; [  6 137],[ 1.53672316 32.46327684] ; [  6.46327684 136.53672316],0
v1,1,0.678538,0.171776,[17 17] ; [64 75],[15.91907514 18.08092486] ; [65.08092486 73.91907514],0
r4,1,0.698107,0.150448,[29  5] ; [118  25],[28.23728814  5.76271186] ; [118.76271186  24.23728814],0
s3,1,0.702566,0.145816,[16 18] ; [72 70],[17. 17.] ; [71. 71.],0
v2,1,0.713659,0.134649,[14 16] ; [69 68],[14.91017964 15.08982036] ; [68.08982036 68.91017964],0
s8,1,0.716009,0.132349,[11 23] ; [51 92],[11.90960452 22.09039548] ; [50.09039548 92.90960452],0
r3,1,0.716129,0.132232,[32  2] ; [132  11],[31.50282486  2.49717514] ; [132.49717514  10.50282486],0
s7,1,0.771373,0.084437,[10 21] ; [49 91],[10.69590643 20.30409357] ; [48.30409357 91.69590643],0
b2,1,0.787743,0.072492,[ 6 13] ; [22 41],[ 6.48780488 12.51219512] ; [21.51219512 41.48780488],0
b3,1,0.787743,0.072492,[ 6 13] ; [22 41],[ 6.48780488 12.51219512] ; [21.51219512 41.48780488],0
p6,1,0.809098,0.058366,[ 8 26] ; [ 36 105],[ 8.54857143 25.45142857] ; [ 35.45142857 105.54857143],0
s2,1,0.830385,0.045885,[15 19] ; [66 77],[15.55932203 18.44067797] ; [65.44067797 77.55932203],0
p5,1,0.848098,0.03669,[ 2 31] ; [ 10 133],[ 2.25 30.75] ; [  9.75 133.25],0
u3,1,0.927056,0.008381,[7 5] ; [33 25],[6.85714286 5.14285714] ; [33.14285714 24.85714286],0
s5,1,0.941871,0.005317,[10 22] ; [45 96],[10.1734104 21.8265896] ; [44.8265896 96.1734104],0
p10,1,0.99757,9e-06,[29  5] ; [122  21],[29.00564972  4.99435028] ; [121.99435028  21.00564972],0
