Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,42.077933,[124  36] ; [23 47],[102.26086957  57.73913043] ; [44.73913043 25.26086957],1
n3,1,0.172172,1.863925,[26  9] ; [15 11],[23.52459016 11.47540984] ; [17.47540984  8.52459016],0
p12,1,0.172363,1.862271,[ 10 149] ; [ 8 61],[ 12.55263158 146.44736842] ; [ 5.44736842 63.55263158],0
n6,1,0.202097,1.627158,[137  22] ; [54 14],[133.78414097  25.21585903] ; [57.21585903 10.78414097],0
p10,1,0.206438,1.596229,[134  23] ; [55 15],[130.71806167  26.28193833] ; [58.28193833 11.71806167],0
n1,1,0.221004,1.49784,[16 19] ; [16 10],[18.36065574 16.63934426] ; [13.63934426 12.36065574],0
b4,1,0.244712,1.353245,[91 69] ; [34 36],[86.95652174 73.04347826] ; [38.04347826 31.95652174],0
p7,1,0.253806,1.302229,[103  50] ; [41 28],[99.24324324 53.75675676] ; [44.75675676 24.24324324],0
a8,1,0.257161,1.283976,[ 28 117] ; [ 9 60],[ 25.07009346 119.92990654] ; [11.92990654 57.07009346],0
a1,1,0.261803,1.2592,[  7 153] ; [ 1 69],[  5.56521739 154.43478261] ; [ 2.43478261 67.56521739],0
p5,1,0.277258,1.18048,[ 22 137] ; [ 6 63],[ 19.52631579 139.47368421] ; [ 8.47368421 60.52631579],0
p6,1,0.282613,1.15448,[74 84] ; [27 42],[70.29955947 87.70044053] ; [30.70044053 38.29955947],0
u2,1,0.295454,1.0946,[20 13] ; [10  3],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
s4,1,0.344185,0.89478,[ 41 118] ; [22 47],[ 43.93421053 115.06578947] ; [19.06578947 49.93421053],0
s2,1,0.35608,0.851671,[117  43] ; [47 23],[114.08695652  45.91304348] ; [49.91304348 20.08695652],0
n5,1,0.359994,0.837913,[117  41] ; [55 14],[119.71806167  38.28193833] ; [52.28193833 16.71806167],0
u4,1,0.390941,0.736015,[  2 158] ; [ 2 68],[  2.7826087 157.2173913] ; [ 1.2173913 68.7826087],0
v1,1,0.413548,0.668578,[73 82] ; [28 40],[70.20179372 84.79820628] ; [30.79820628 37.20179372],0
p8,1,0.445298,0.582593,[86 71] ; [34 35],[83.36283186 73.63716814] ; [36.63716814 32.36283186],0
r3,1,0.53221,0.39017,[150   8] ; [65  5],[148.99122807   9.00877193] ; [66.00877193  3.99122807],0
p4,1,0.562742,0.334978,[104  55] ; [43 27],[102.06550218  56.93449782] ; [44.93449782 25.06550218],0
n2,1,0.580038,0.306173,[28  7] ; [20  7],[27.09677419  7.90322581] ; [20.90322581  6.09677419],0
s8,1,0.588614,0.292515,[102  58] ; [42 28],[100.17391304  59.82608696] ; [43.82608696 26.17391304],0
a3,1,0.642966,0.214884,[126  34] ; [57 13],[127.30434783  32.69565217] ; [55.69565217 14.30434783],0
n4,1,0.662783,0.190161,[125  34] ; [56 13],[126.22368421  32.77631579] ; [54.77631579 14.22368421],0
a4,1,0.745491,0.105359,[74 86] ; [34 36],[75.13043478 84.86956522] ; [32.86956522 37.13043478],0
p3,1,0.826429,0.048085,[77 82] ; [35 35],[77.76419214 81.23580786] ; [34.23580786 35.76419214],0
p11,1,0.829601,0.046317,[119  41] ; [53 17],[119.65217391  40.34782609] ; [52.34782609 17.65217391],0
d2,1,0.831724,0.045152,[87 73] ; [37 33],[86.26086957 73.73913043] ; [37.73913043 32.26086957],0
b2,1,0.834289,0.043766,[42 70] ; [20 31],[42.60122699 69.39877301] ; [19.39877301 31.60122699],0
b3,1,0.834289,0.043766,[42 70] ; [20 31],[42.60122699 69.39877301] ; [19.39877301 31.60122699],0
s5,1,0.9014,0.01535,[64 87] ; [29 38],[64.41743119 86.58256881] ; [28.58256881 38.41743119],0
s3,1,0.908619,0.013174,[120  40] ; [52 18],[119.65217391  40.34782609] ; [52.34782609 17.65217391],0
u3,1,0.927471,0.008286,[24 10] ; [9 4],[23.87234043 10.12765957] ; [9.12765957 3.87234043],0
s1,1,0.995652,3e-05,[  9 148] ; [ 4 66],[  8.99118943 148.00881057] ; [ 4.00881057 65.99118943],0
