Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.005624,7.666919,[20 14] ; [ 6 20],[14.73333333 19.26666667] ; [11.26666667 14.73333333],0
r4,1,0.006228,7.483032,[11 23] ; [ 1 25],[ 6.8 27.2] ; [ 5.2 20.8],0
r3,1,0.011778,6.343968,[27  7] ; [12 13],[22.47457627 11.52542373] ; [16.52542373  8.47457627],0
u2,1,0.0141,6.025521,[13  5] ; [ 4 10],[9.5625 8.4375] ; [7.4375 6.5625],0
p8,1,0.022368,5.216933,[15 19] ; [ 4 21],[10.94915254 23.05084746] ; [ 8.05084746 16.94915254],0
p2,1,0.030678,4.670896,[25  9] ; [12 14],[20.96666667 13.03333333] ; [16.03333333  9.96666667],0
a6,1,0.052672,3.754285,[19 15] ; [ 8 18],[15.3 18.7] ; [11.7 14.3],0
u3,1,0.075425,3.160816,[ 6 12] ; [ 1 13],[ 3.9375 14.0625] ; [ 3.0625 10.9375],0
s1,1,0.083965,2.986425,[ 1 33] ; [ 4 22],[ 2.83333333 31.16666667] ; [ 2.16666667 23.83333333],0
p11,1,0.094249,2.800259,[23 11] ; [12 14],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
n4,1,0.101784,2.677359,[15 19] ; [17  9],[18.13333333 15.86666667] ; [13.86666667 12.13333333],0
a4,1,0.132545,2.262443,[ 6 28] ; [ 9 17],[ 8.5 25.5] ; [ 6.5 19.5],0
v2,1,0.132785,2.259645,[13 21] ; [ 5 20],[10.37288136 23.62711864] ; [ 7.62711864 17.37288136],0
s4,1,0.15189,2.053167,[ 9 25] ; [ 3 23],[ 6.8 27.2] ; [ 5.2 20.8],0
d5,1,0.180862,1.790526,[19 15] ; [10 16],[16.43333333 17.56666667] ; [12.56666667 13.43333333],0
p1,1,0.185856,1.750162,[ 1 33] ; [ 3 23],[ 2.26666667 31.73333333] ; [ 1.73333333 24.26666667],0
n2,1,0.188206,1.731602,[10  5] ; [4 6],[8.4 6.6] ; [5.6 4.4],0
n6,1,0.199421,1.64661,[22 12] ; [12 13],[19.59322034 14.40677966] ; [14.40677966 10.59322034],0
p4,1,0.201847,1.628959,[16 18] ; [ 8 18],[13.6 20.4] ; [10.4 15.6],0
a5,1,0.228415,1.450706,[13 21] ; [14 12],[15.3 18.7] ; [11.7 14.3],0
