Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,156.034631,[218  93] ; [ 73 268],[138.80521472 172.19478528] ; [152.19478528 188.80521472],1
s2,1,0.0,135.169199,[235  77] ; [100 237],[161.04776579 150.95223421] ; [173.95223421 163.04776579],1
s6,1,0.0,80.432638,[261  46] ; [175 162],[207.8447205  99.1552795] ; [228.1552795 108.8447205],1
s3,1,0.0,78.756728,[231  79] ; [133 201],[175.2173913 134.7826087] ; [188.7826087 145.2173913],1
s5,1,0.0,43.05748,[133 167] ; [ 66 264],[ 94.76190476 205.23809524] ; [104.23809524 225.76190476],1
a3,1,0.0,41.305514,[259  52] ; [205 134],[222.00615385  88.99384615] ; [241.99384615  97.00615385],1
u1,1,1e-06,25.172708,[ 80 233] ; [ 36 305],[ 55.51681957 257.48318043] ; [ 60.48318043 280.51681957],1
d2,1,2e-06,23.016643,[176 136] ; [128 212],[145.47239264 166.52760736] ; [158.52760736 181.47239264],1
p6,1,5e-06,20.947437,[138 171] ; [ 92 244],[110.18604651 198.81395349] ; [119.81395349 216.18604651],1
a5,1,2.2e-05,18.033654,[255  58] ; [228 113],[231.16055046  81.83944954] ; [251.83944954  89.16055046],1
p4,1,3e-05,17.436634,[203 109] ; [165 173],[176.64 135.36] ; [191.36 146.64],1
n4,1,3e-05,17.396151,[258  53] ; [235 106],[235.15797546  75.84202454] ; [257.84202454  83.15797546],1
a2,1,6.4e-05,15.975923,[ 98 215] ; [ 61 280],[ 76.09633028 236.90366972] ; [ 82.90366972 258.09633028],1
p3,1,9.6e-05,15.207046,[172 141] ; [135 205],[147.15313936 165.84686064] ; [159.84686064 180.15313936],1
p7,1,0.000322,12.94027,[213  91] ; [188 146],[191.07210031 112.92789969] ; [209.92789969 124.07210031],1
v3,1,0.000351,12.777565,[133 169] ; [ 99 228],[111.38950715 190.61049285] ; [120.61049285 206.38950715],1
n5,1,0.000471,12.225499,[250  59] ; [233 105],[230.67542504  78.32457496] ; [252.32457496  85.67542504],1
s4,1,0.001944,9.601385,[ 73 239] ; [ 47 290],[ 57.68875193 254.31124807] ; [ 62.31124807 274.68875193],0
r1,1,0.00322,8.678305,[259  52] ; [250  89],[243.53692308  67.46307692] ; [265.46307692  73.53692308],0
d1,1,0.004013,8.277787,[200 113] ; [180 161],[181.86544343 131.13455657] ; [198.13455657 142.86544343],0
a4,1,0.006078,7.527034,[161 151] ; [139 201],[143.55828221 168.44171779] ; [156.44171779 183.55828221],0
u3,1,0.00629,7.465368,[39 15] ; [67 66],[30.60962567 23.39037433] ; [75.39037433 57.60962567],0
v2,1,0.009293,6.765641,[191 114] ; [168 153],[174.91214058 130.08785942] ; [184.08785942 136.91214058],0
n6,1,0.013139,6.15033,[271  37] ; [275  65],[259.51851852  48.48148148] ; [286.48148148  53.51851852],0
a8,1,0.022027,5.243622,[ 52 231] ; [ 37 279],[ 42.04841402 240.95158598] ; [ 46.95158598 269.04841402],0
u2,1,0.036952,4.352629,[35 17] ; [68 67],[28.64171123 23.35828877] ; [74.35828877 60.64171123],0
v4,1,0.046973,3.946372,[301   9] ; [319  21],[295.69230769  14.30769231] ; [324.30769231  15.69230769],0
r2,1,0.063479,3.444086,[297  11] ; [313  23],[291.73913043  16.26086957] ; [318.26086957  17.73913043],0
b2,1,0.07302,3.213792,[ 87 124] ; [ 57 119],[ 78.51162791 132.48837209] ; [ 65.48837209 110.51162791],0
b3,1,0.07302,3.213792,[ 87 124] ; [ 57 119],[ 78.51162791 132.48837209] ; [ 65.48837209 110.51162791],0
v1,1,0.081853,3.027713,[175 131] ; [166 164],[164.06603774 141.93396226] ; [176.93396226 153.06603774],0
d5,1,0.08252,3.014565,[260  51] ; [266  74],[251.28417819  59.71582181] ; [274.71582181  65.28417819],0
d4,1,0.087617,2.917626,[264  47] ; [272  69],[255.66871166  55.33128834] ; [280.33128834  60.66871166],0
b1,1,0.088489,2.901642,[119 194] ; [108 233],[108.64067278 204.35932722] ; [118.35932722 222.64067278],0
p11,1,0.102519,2.665907,[248  65] ; [287  54],[256.04740061  56.95259939] ; [278.95259939  62.04740061],0
r4,1,0.117388,2.451831,[287  26] ; [300  41],[280.93425076  32.06574924] ; [306.06574924  34.93425076],0
u4,1,0.119211,2.427658,[  9 304] ; [  4 337],[  6.22171254 306.77828746] ; [  6.77828746 334.22171254],0
r3,1,0.122934,2.379534,[303   9] ; [322  18],[299.0797546  12.9202454] ; [325.9202454  14.0797546],0
a7,1,0.13206,2.268115,[218  95] ; [254  85],[226.58895706  86.41104294] ; [245.41104294  93.58895706],0
p2,1,0.146745,2.105768,[273  39] ; [283  56],[266.47004608  45.52995392] ; [289.52995392  49.47004608],0
n1,1,0.150293,2.069275,[29 36] ; [26 53],[24.82638889 40.17361111] ; [30.17361111 48.82638889],0
s1,1,0.161858,1.956784,[ 11 298] ; [  6 329],[  8.1568323 300.8431677] ; [  8.8431677 326.1568323],0
d3,1,0.205413,1.603464,[225  87] ; [229 110],[217.58525346  94.41474654] ; [236.41474654 102.58525346],0
p10,1,0.310733,1.027557,[282  30] ; [298  41],[277.97235023  34.02764977] ; [302.02764977  36.97235023],0
p8,1,0.318068,0.996873,[162 146] ; [163 172],[155.67651633 152.32348367] ; [169.32348367 165.67651633],0
b4,1,0.343016,0.899128,[173 140] ; [201 140],[178.99388379 134.00611621] ; [195.00611621 145.99388379],0
p12,1,0.355286,0.854486,[ 22 290] ; [ 18 321],[ 19.17050691 292.82949309] ; [ 20.82949309 318.17050691],0
p1,1,0.435713,0.607548,[ 22 289] ; [ 19 321],[ 19.58678955 291.41321045] ; [ 21.41321045 318.58678955],0
b5,1,0.501591,0.451568,[194 119] ; [220 121],[198.13761468 114.86238532] ; [215.86238532 125.13761468],0
n3,1,0.639041,0.219998,[48 17] ; [61 18],[49.20138889 15.79861111] ; [59.79861111 19.20138889],0
a6,1,0.648788,0.207431,[211 100] ; [237 104],[213.69325153  97.30674847] ; [234.30674847 106.69325153],0
n2,1,0.924206,0.009051,[50 15] ; [61 19],[49.75862069 15.24137931] ; [61.24137931 18.75862069],0
a1,1,0.988545,0.000206,[ 12 301] ; [ 13 328],[ 11.9648318 301.0351682] ; [ 13.0351682 327.9648318],0
