Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3.5e-05,17.126531,[15 65] ; [29 26],[26.07407407 53.92592593] ; [17.92592593 37.07407407],1
p6,1,9.4e-05,15.244153,[ 7 72] ; [20 35],[15.91791045 63.08208955] ; [11.08208955 43.91791045],1
p4,1,0.000123,14.748717,[20 59] ; [32 23],[30.65671642 48.34328358] ; [21.34328358 33.65671642],1
p8,1,0.000319,12.956079,[14 66] ; [25 29],[23.28358209 56.71641791] ; [15.71641791 38.28358209],1
p2,1,0.001073,10.696713,[37 43] ; [41 14],[46.22222222 33.77777778] ; [31.77777778 23.22222222],0
r3,1,0.001778,9.765422,[48 32] ; [46  8],[56.11940299 23.88059701] ; [37.88059701 16.11940299],0
r4,1,0.003723,8.414019,[43 37] ; [43 12],[50.96296296 29.03703704] ; [35.03703704 19.96296296],0
n6,1,0.004115,8.232529,[41 38] ; [42 13],[48.93283582 30.06716418] ; [34.06716418 20.93283582],0
b3,1,0.017997,5.596468,[20 27] ; [ 5 25],[15.25974026 31.74025974] ; [ 9.74025974 20.25974026],0
b2,1,0.017997,5.596468,[20 27] ; [ 5 25],[15.25974026 31.74025974] ; [ 9.74025974 20.25974026],0
s6,1,0.020712,5.350861,[29 51] ; [30 23],[35.4887218 44.5112782] ; [23.5112782 29.4887218],0
b5,1,0.025993,4.956471,[43 37] ; [40 15],[49.18518519 30.81481481] ; [33.81481481 21.18518519],0
n3,1,0.035714,4.41073,[19 22] ; [13  4],[22.62068966 18.37931034] ; [9.37931034 7.62068966],0
p10,1,0.04229,4.123557,[28 50] ; [29 25],[33.68181818 44.31818182] ; [23.31818182 30.68181818],0
u3,1,0.06203,3.482248,[12 23] ; [11  7],[15.18867925 19.81132075] ; [ 7.81132075 10.18867925],0
v4,1,0.07525,3.16461,[58 22] ; [47  8],[62.22222222 17.77777778] ; [42.77777778 12.22222222],0
a1,1,0.075384,3.161724,[10 70] ; [ 2 53],[ 7.11111111 72.88888889] ; [ 4.88888889 50.11111111],0
p1,1,0.082915,3.006818,[12 68] ; [ 3 52],[ 8.88888889 71.11111111] ; [ 6.11111111 48.88888889],0
a7,1,0.110628,2.545232,[47 33] ; [39 15],[51.34328358 28.65671642] ; [34.65671642 19.34328358],0
b4,1,0.113186,2.509166,[46 34] ; [24 31],[41.48148148 38.51851852] ; [28.51851852 26.48148148],0
n2,1,0.116035,2.470034,[24 20] ; [13  4],[26.68852459 17.31147541] ; [10.31147541  6.68852459],0
p9,1,0.121805,2.393951,[36 40] ; [33 21],[40.33846154 35.66153846] ; [28.66153846 25.33846154],0
a8,1,0.17386,1.849341,[ 6 71] ; [ 8 44],[ 8.35658915 68.64341085] ; [ 5.64341085 46.35658915],0
s1,1,0.17556,1.834811,[10 69] ; [ 3 51],[ 7.72180451 71.27819549] ; [ 5.27819549 48.72180451],0
s3,1,0.182291,1.778851,[32 46] ; [29 26],[35.77443609 42.22556391] ; [25.22556391 29.77443609],0
u2,1,0.186523,1.74487,[11 24] ; [9 9],[13.20754717 21.79245283] ; [ 6.79245283 11.20754717],0
a3,1,0.236724,1.399995,[45 33] ; [36 17],[48.22900763 29.77099237] ; [32.77099237 20.22900763],0
r2,1,0.260874,1.264112,[62 16] ; [47  7],[64.40909091 13.59090909] ; [44.59090909  9.40909091],0
d2,1,0.326857,0.961311,[39 40] ; [22 32],[36.23308271 42.76691729] ; [24.76691729 29.23308271],0
v1,1,0.343677,0.896665,[22 58] ; [19 35],[24.47761194 55.52238806] ; [16.52238806 37.47761194],0
a2,1,0.351869,0.866706,[15 65] ; [ 7 48],[13.03703704 66.96296296] ; [ 8.96296296 46.03703704],0
d3,1,0.359981,0.83796,[48 32] ; [27 25],[45.45454545 34.54545455] ; [29.54545455 22.45454545],0
a5,1,0.427129,0.630618,[41 39] ; [32 23],[43.25925926 36.74074074] ; [29.74074074 25.25925926],0
d1,1,0.430643,0.621089,[36 44] ; [21 34],[33.77777778 46.22222222] ; [23.22222222 31.77777778],0
v3,1,0.444656,0.584237,[17 60] ; [ 9 45],[15.28244275 61.71755725] ; [10.71755725 43.28244275],0
