Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,25.129512,[74 29] ; [22 45],[58.16470588 44.83529412] ; [37.83529412 29.16470588],1
n3,1,0.633518,0.227321,[22 15] ; [17  9],[22.9047619 14.0952381] ; [16.0952381  9.9047619],0
p1,1,0.640355,0.218278,[10 95] ; [ 5 62],[ 9.15697674 95.84302326] ; [ 5.84302326 61.15697674],0
a1,1,0.640355,0.218278,[10 95] ; [ 5 62],[ 9.15697674 95.84302326] ; [ 5.84302326 61.15697674],0
p4,1,0.658205,0.195712,[31 72] ; [22 44],[32.30177515 70.69822485] ; [20.69822485 45.30177515],0
p12,1,0.697729,0.150845,[ 8 97] ; [ 4 62],[ 7.36842105 97.63157895] ; [ 4.63157895 61.36842105],0
v1,1,0.707114,0.141177,[42 61] ; [25 41],[40.83431953 62.16568047] ; [26.16568047 39.83431953],0
p7,1,0.729798,0.119297,[34 68] ; [20 45],[32.98203593 69.01796407] ; [21.01796407 43.98203593],0
s5,1,0.730819,0.118361,[27 73] ; [18 43],[27.95031056 72.04968944] ; [17.04968944 43.95031056],0
u3,1,0.751094,0.100614,[20 13] ; [17 13],[19.38095238 13.61904762] ; [17.61904762 12.38095238],0
u4,1,0.773835,0.082577,[  4 101] ; [ 2 65],[  3.6627907 101.3372093] ; [ 2.3372093 64.6627907],0
p6,1,0.783778,0.075295,[22 83] ; [15 51],[22.71929825 82.28070175] ; [14.28070175 51.71929825],0
s4,1,0.813876,0.055427,[20 83] ; [14 53],[20.6 82.4] ; [13.4 53.6],0
s2,1,0.816904,0.053606,[46 58] ; [28 38],[45.27058824 58.72941176] ; [28.72941176 37.27058824],0
a4,1,0.872781,0.025641,[47 57] ; [29 37],[46.49411765 57.50588235] ; [29.50588235 36.49411765],0
s3,1,0.883941,0.021309,[48 55] ; [30 36],[47.53846154 55.46153846] ; [30.46153846 35.53846154],0
