Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.001619,9.937593,[52 31] ; [40  5],[59.65625 23.34375] ; [32.34375 12.65625],0
d4,1,0.001619,9.937593,[52 31] ; [40  5],[59.65625 23.34375] ; [32.34375 12.65625],0
d5,1,0.004171,8.207953,[49 33] ; [38  7],[56.17322835 25.82677165] ; [30.82677165 14.17322835],0
s6,1,0.005681,7.64892,[25 57] ; [25 20],[32.28346457 49.71653543] ; [17.71653543 27.28346457],0
d1,1,0.008543,6.915866,[28 55] ; [26 19],[35.015625 47.984375] ; [18.984375 26.015625],0
p4,1,0.01178,6.343632,[20 62] ; [20 23],[26.24 55.76] ; [13.76 29.24],0
b1,1,0.011811,6.339022,[47 36] ; [15 30],[40.203125 42.796875] ; [21.796875 23.203125],0
v3,1,0.013981,6.040585,[17 64] ; [18 25],[22.86290323 58.13709677] ; [12.13709677 30.86290323],0
r1,1,0.015131,5.901149,[40 42] ; [32 13],[46.48818898 35.51181102] ; [25.51181102 19.48818898],0
a5,1,0.017817,5.61404,[41 42] ; [32 13],[47.3359375 35.6640625] ; [25.6640625 19.3359375],0
r4,1,0.04653,3.96231,[46 37] ; [33 12],[51.2265625 31.7734375] ; [27.7734375 17.2265625],0
r2,1,0.054381,3.700963,[65 16] ; [41  3],[68.688 12.312] ; [37.312  6.688],0
d3,1,0.058809,3.570655,[38 43] ; [29 16],[43.07142857 37.92857143] ; [23.92857143 21.07142857],0
v4,1,0.063551,3.442189,[60 23] ; [39  6],[64.1953125 18.8046875] ; [34.8046875 10.1953125],0
a4,1,0.077502,3.116522,[25 56] ; [21 24],[29.57142857 51.42857143] ; [16.42857143 28.57142857],0
a1,1,0.082688,3.011266,[ 9 74] ; [ 1 44],[ 6.484375 76.515625] ; [ 3.515625 41.484375],0
v1,1,0.1044,2.637014,[23 59] ; [19 26],[27.11811024 54.88188976] ; [14.88188976 30.11811024],0
a8,1,0.133538,2.25089,[ 8 72] ; [ 1 40],[ 5.95041322 74.04958678] ; [ 3.04958678 37.95041322],0
n6,1,0.135296,2.230664,[44 39] ; [30 15],[47.984375 35.015625] ; [26.015625 18.984375],0
p1,1,0.234248,1.414879,[ 6 77] ; [ 1 44],[ 4.5390625 78.4609375] ; [ 2.4609375 42.5390625],0
a2,1,0.266261,1.23591,[12 71] ; [10 35],[14.265625 68.734375] ; [ 7.734375 37.265625],0
s8,1,0.267573,1.229148,[ 6 76] ; [ 6 39],[ 7.7480315 74.2519685] ; [ 4.2519685 40.7480315],0
s3,1,0.269667,1.218438,[30 51] ; [12 32],[27.216 53.784] ; [14.784 29.216],0
n5,1,0.331856,0.941643,[48 35] ; [22 23],[45.390625 37.609375] ; [24.609375 20.390625],0
a3,1,0.358691,0.842471,[43 37] ; [28 17],[45.44 34.56] ; [25.56 19.44],0
u1,1,0.363788,0.824775,[ 4 79] ; [ 4 41],[ 5.1875 77.8125] ; [ 2.8125 42.1875],0
p3,1,0.393541,0.727972,[22 60] ; [15 29],[24.07936508 57.92063492] ; [12.92063492 31.07936508],0
p2,1,0.40104,0.705205,[41 41] ; [26 19],[43.25984252 38.74015748] ; [23.74015748 21.25984252],0
p9,1,0.49053,0.475364,[34 46] ; [22 23],[35.84 44.16] ; [20.16 24.84],0
b3,1,0.498672,0.457761,[14 33] ; [ 8 13],[15.20588235 31.79411765] ; [ 6.79411765 14.20588235],0
b2,1,0.498672,0.457761,[14 33] ; [ 8 13],[15.20588235 31.79411765] ; [ 6.79411765 14.20588235],0
p10,1,0.498787,0.457516,[31 50] ; [20 25],[32.78571429 48.21428571] ; [18.21428571 26.78571429],0
p8,1,0.530376,0.393671,[20 62] ; [13 31],[21.47619048 60.52380952] ; [11.52380952 32.47619048],0
u3,1,0.54764,0.361562,[15 24] ; [8 9],[16.01785714 22.98214286] ; [ 6.98214286 10.01785714],0
a7,1,0.616035,0.251479,[51 31] ; [30 15],[52.2992126 29.7007874] ; [28.7007874 16.2992126],0
n1,1,0.623743,0.240642,[12 22] ; [3 8],[11.33333333 22.66666667] ; [3.66666667 7.33333333],0
p6,1,0.664784,0.187765,[11 71] ; [ 7 36],[11.808 70.192] ; [ 6.192 36.808],0
p7,1,0.666054,0.186253,[34 48] ; [20 24],[35.14285714 46.85714286] ; [18.85714286 25.14285714],0
n3,1,0.67096,0.180481,[21 13] ; [6 5],[20.4 13.6] ; [6.6 4.4],0
s1,1,0.707443,0.140845,[ 5 78] ; [ 2 43],[ 4.5390625 78.4609375] ; [ 2.4609375 42.5390625],0
a6,1,0.720396,0.128114,[47 36] ; [24 21],[46.0390625 36.9609375] ; [24.9609375 20.0390625],0
s5,1,0.78376,0.075308,[13 67] ; [ 8 36],[13.5483871 66.4516129] ; [ 7.4516129 36.5483871],0
s2,1,0.823274,0.049879,[18 65] ; [ 9 36],[17.5078125 65.4921875] ; [ 9.4921875 35.5078125],0
n2,1,0.824018,0.049453,[21 15] ; [6 5],[20.68085106 15.31914894] ; [6.31914894 4.68085106],0
d2,1,0.837353,0.04214,[38 44] ; [20 25],[37.4488189 44.5511811] ; [20.5511811 24.4488189],0
b5,1,0.840682,0.04041,[52 31] ; [29 16],[52.5234375 30.4765625] ; [28.4765625 16.5234375],0
s4,1,0.848242,0.036619,[14 69] ; [ 7 38],[13.6171875 69.3828125] ; [ 7.3828125 37.6171875],0
b4,1,0.853133,0.03427,[42 41] ; [22 23],[41.5 41.5] ; [22.5 22.5],0
u2,1,0.881117,0.022366,[13 26] ; [ 5 11],[12.76363636 26.23636364] ; [ 5.23636364 10.76363636],0
n4,1,0.8845,0.021102,[45 38] ; [25 20],[45.390625 37.609375] ; [24.609375 20.390625],0
p5,1,0.900744,0.015556,[ 4 77] ; [ 2 43],[ 3.85714286 77.14285714] ; [ 2.14285714 42.85714286],0
