Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,99.238379,[90 36] ; [ 11 110],[51.52226721 74.47773279] ; [49.47773279 71.52226721],1
d3,1,0.0,65.742192,[115  11] ; [52 69],[85.1902834 40.8097166] ; [81.8097166 39.1902834],1
d4,1,0.0,58.764911,[123   3] ; [69 52],[97.94331984 28.05668016] ; [94.05668016 26.94331984],1
d5,1,0.0,58.764911,[123   3] ; [69 52],[97.94331984 28.05668016] ; [94.05668016 26.94331984],1
a2,1,0.0,38.056082,[43 83] ; [  4 117],[ 23.9757085 102.0242915] ; [23.0242915 97.9757085],1
a4,1,0.0,35.634857,[72 54] ; [24 96],[49.17073171 76.82926829] ; [46.82926829 73.17073171],1
a3,1,0.0,34.541769,[98 27] ; [50 70],[75.51020408 49.48979592] ; [72.48979592 47.51020408],1
a5,1,1.1e-05,19.406738,[105  21] ; [70 51],[89.27125506 36.72874494] ; [85.72874494 35.27125506],1
r1,1,2.3e-05,17.957345,[110  14] ; [80 41],[96.16326531 27.83673469] ; [93.83673469 27.16326531],1
r4,1,0.002059,9.49616,[119   7] ; [99 22],[111.20647773  14.79352227] ; [106.79352227  14.20647773],0
v2,1,0.003657,8.446939,[77 44] ; [52 64],[65.86075949 55.13924051] ; [63.13924051 52.86075949],0
v1,1,0.004503,8.068908,[72 50] ; [48 70],[61. 61.] ; [59. 59.],0
r2,1,0.004811,7.949078,[120   3] ; [106  14],[114.39506173   8.60493827] ; [111.60493827   8.39506173],0
a6,1,0.007626,7.119367,[95 31] ; [72 49],[85.1902834 40.8097166] ; [81.8097166 39.1902834],0
p2,1,0.043368,4.080997,[114  11] ; [99 21],[108.67346939  16.32653061] ; [104.32653061  15.67346939],0
v4,1,0.04511,4.014525,[123   2] ; [112   8],[119.89795918   5.10204082] ; [115.10204082   4.89795918],0
n4,1,0.05011,3.83776,[99 27] ; [81 39],[92.19512195 33.80487805] ; [87.80487805 32.19512195],0
n6,1,0.061481,3.496977,[110  15] ; [95 25],[104.59183673  20.40816327] ; [100.40816327  19.59183673],0
s1,1,0.088319,2.904748,[  1 124] ; [  5 115],[  3.06122449 121.93877551] ; [  2.93877551 117.06122449],0
a7,1,0.0906,2.863684,[103  23] ; [88 33],[97.43319838 28.56680162] ; [93.56680162 27.43319838],0
a8,1,0.137005,2.211282,[16 94] ; [  9 101],[12.5 97.5] ; [12.5 97.5],0
p7,1,0.140195,2.175821,[102  23] ; [87 31],[97.22222222 27.77777778] ; [91.77777778 26.22222222],0
p6,1,0.149875,2.073523,[55 70] ; [42 78],[49.48979592 75.51020408] ; [47.51020408 72.48979592],0
u3,1,0.158785,1.985761,[17 11] ; [31 38],[13.8556701 14.1443299] ; [34.1443299 34.8556701],0
v3,1,0.174971,1.839827,[47 72] ; [37 82],[42. 77.] ; [42. 77.],0
p4,1,0.189318,1.722919,[89 36] ; [76 44],[84.18367347 40.81632653] ; [80.81632653 39.18367347],0
n1,1,0.190998,1.709901,[ 4 13] ; [10 13],[ 5.95 11.05] ; [ 8.05 14.95],0
n5,1,0.203385,1.617898,[94 32] ; [80 39],[89.48571429 36.51428571] ; [84.51428571 34.48571429],0
p10,1,0.277103,1.181243,[108  18] ; [95 23],[104.82786885  21.17213115] ; [98.17213115 19.82786885],0
n3,1,0.29769,1.084516,[13  4] ; [14  9],[11.475  5.525] ; [15.525  7.475],0
s4,1,0.320287,0.987774,[ 15 107] ; [20 99],[ 17.71784232 104.28215768] ; [ 17.28215768 101.71784232],0
b1,1,0.367256,0.812929,[42 84] ; [47 74],[45.40080972 80.59919028] ; [43.59919028 77.40080972],0
p3,1,0.384659,0.755758,[73 52] ; [64 57],[69.61382114 55.38617886] ; [67.38617886 53.61382114],0
s7,1,0.4126,0.671296,[36 84] ; [29 86],[33.19148936 86.80851064] ; [31.80851064 83.19148936],0
r3,1,0.419873,0.650669,[117   7] ; [111  10],[115.39591837   8.60408163] ; [112.60408163   8.39591837],0
p9,1,0.492403,0.471271,[106  19] ; [97 22],[103.99590164  21.00409836] ; [99.00409836 19.99590164],0
p1,1,0.505835,0.442674,[ 16 109] ; [ 12 107],[ 14.3442623 110.6557377] ; [ 13.6557377 105.3442623],0
b2,1,0.558248,0.342746,[19 54] ; [13 47],[17.56390977 55.43609023] ; [14.43609023 45.56390977],0
b3,1,0.558248,0.342746,[19 54] ; [13 47],[17.56390977 55.43609023] ; [14.43609023 45.56390977],0
p11,1,0.631808,0.229617,[104  22] ; [97 24],[102.53441296  23.46558704] ; [98.46558704 22.53441296],0
b5,1,0.70218,0.146214,[79 47] ; [73 48],[77.53846154 48.46153846] ; [74.46153846 46.53846154],0
u2,1,0.797112,0.066093,[15 13] ; [36 35],[14.42424242 13.57575758] ; [36.57575758 34.42424242],0
a1,1,0.810468,0.057515,[  6 120] ; [  5 116],[  5.61133603 120.38866397] ; [  5.38866397 115.61133603],0
s3,1,0.827097,0.04771,[46 78] ; [45 72],[46.82157676 77.17842324] ; [44.17842324 72.82157676],0
s2,1,0.849527,0.035995,[41 84] ; [38 82],[40.30612245 84.69387755] ; [38.69387755 81.30612245],0
s6,1,0.857452,0.032263,[66 56] ; [63 51],[66.68644068 55.31355932] ; [62.31355932 51.68644068],0
s5,1,0.891619,0.018566,[33 89] ; [31 87],[32.53333333 89.46666667] ; [31.46666667 86.53333333],0
p12,1,0.905862,0.013985,[  8 118] ; [  8 111],[  8.22857143 117.77142857] ; [  7.77142857 111.22857143],0
b4,1,0.910365,0.012674,[72 54] ; [70 51],[72.43724696 53.56275304] ; [69.56275304 51.43724696],0
p5,1,0.95384,0.003351,[ 15 111] ; [ 14 106],[ 14.85365854 111.14634146] ; [ 14.14634146 105.85365854],0
n2,1,0.970415,0.001375,[14  4] ; [18  5],[14.04878049  3.95121951] ; [17.95121951  5.04878049],0
