Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000137,14.541553,[ 39 100] ; [61 58],[53.87596899 85.12403101] ; [46.12403101 72.87596899],1
n1,1,0.000441,12.351563,[ 9 24] ; [16  5],[15.27777778 17.72222222] ; [ 9.72222222 11.27777778],1
b3,1,0.000748,11.36588,[14 62] ; [34 44],[23.68831169 52.31168831] ; [24.31168831 53.68831169],1
b2,1,0.000748,11.36588,[14 62] ; [34 44],[23.68831169 52.31168831] ; [24.31168831 53.68831169],1
a5,1,0.003874,8.341787,[93 50] ; [98 23],[103.45833333  39.54166667] ; [87.54166667 33.45833333],0
a3,1,0.004378,8.119852,[82 61] ; [89 31],[92.97718631 50.02281369] ; [78.02281369 41.97718631],0
s5,1,0.006097,7.521375,[ 34 105] ; [47 69],[44.15294118 94.84705882] ; [36.84705882 79.15294118],0
r1,1,0.011495,6.387147,[103  40] ; [102  18],[111.46387833  31.53612167] ; [93.53612167 26.46387833],0
p9,1,0.016817,5.715334,[114  28] ; [109  11],[120.86259542  21.13740458] ; [102.13740458  17.86259542],0
n5,1,0.026291,4.936759,[98 44] ; [98 23],[105.82509506  36.17490494] ; [90.17490494 30.82509506],0
n2,1,0.028231,4.813915,[21 12] ; [19  2],[24.44444444  8.55555556] ; [15.55555556  5.44444444],0
a4,1,0.045448,4.001954,[46 97] ; [53 67],[53.82889734 89.17110266] ; [45.17110266 74.82889734],0
d4,1,0.046089,3.978332,[109  34] ; [104  17],[115.375  27.625] ; [97.625 23.375],0
b5,1,0.048775,3.883087,[75 68] ; [78 43],[82.875 60.125] ; [70.125 50.875],0
u1,1,0.050917,3.810989,[ 16 127] ; [24 97],[ 21.66666667 121.33333333] ; [ 18.33333333 102.66666667],0
a7,1,0.052204,3.769231,[97 46] ; [95 26],[104.  39.] ; [88. 33.],0
a2,1,0.054664,3.692308,[ 20 123] ; [28 93],[ 26. 117.] ; [22. 99.],0
p10,1,0.05659,3.634601,[113  29] ; [106  14],[118.69465649  23.30534351] ; [100.30534351  19.69465649],0
r4,1,0.077367,3.119363,[121  22] ; [111  10],[125.66666667  17.33333333] ; [106.33333333  14.66666667],0
d1,1,0.082478,3.015385,[71 72] ; [73 48],[78. 65.] ; [66. 55.],0
n4,1,0.088699,2.897836,[99 44] ; [95 26],[105.08333333  37.91666667] ; [88.91666667 32.08333333],0
s1,1,0.092486,2.830569,[  8 134] ; [  2 119],[  5.39923954 136.60076046] ; [  4.60076046 116.39923954],0
p6,1,0.111325,2.535306,[61 82] ; [62 56],[67.3908046 75.6091954] ; [55.6091954 62.3908046],0
s6,1,0.128166,2.314581,[90 50] ; [87 32],[95.67567568 44.32432432] ; [81.32432432 37.67567568],0
b4,1,0.136641,2.215385,[72 71] ; [72 49],[78. 65.] ; [66. 55.],0
u3,1,0.150971,2.06241,[30 30] ; [21 11],[33.26086957 26.73913043] ; [17.73913043 14.26086957],0
p3,1,0.159526,1.978709,[77 65] ; [76 45],[82.60836502 59.39163498] ; [70.39163498 50.60836502],0
r2,1,0.197209,1.662925,[128  13] ; [113   6],[130.69615385  10.30384615] ; [110.30384615   8.69615385],0
d5,1,0.200555,1.638331,[109  34] ; [100  21],[113.20833333  29.79166667] ; [95.79166667 25.20833333],0
p4,1,0.221162,1.496815,[94 49] ; [88 33],[98.58333333 44.41666667] ; [83.41666667 37.58333333],0
s3,1,0.22273,1.486696,[77 65] ; [56 64],[72.08396947 69.91603053] ; [60.91603053 59.08396947],0
p12,1,0.262834,1.253768,[  6 136] ; [  9 112],[  8.09885932 133.90114068] ; [  6.90114068 114.09885932],0
a1,1,0.336668,0.923077,[  3 140] ; [  5 116],[  4.33333333 138.66666667] ; [  3.66666667 117.33333333],0
p1,1,0.343077,0.898899,[ 14 128] ; [  8 113],[ 11.878327 130.121673] ; [ 10.121673 110.878327],0
s8,1,0.359456,0.839792,[57 86] ; [55 66],[60.66666667 82.33333333] ; [51.33333333 69.66666667],0
d3,1,0.367849,0.810918,[93 50] ; [85 36],[96.41666667 46.58333333] ; [81.58333333 39.41666667],0
v4,1,0.381447,0.766032,[135   8] ; [116   4],[136.47528517   6.52471483] ; [114.52471483   5.47528517],0
a8,1,0.448738,0.573838,[ 18 117] ; [18 89],[ 20.08264463 114.91735537] ; [15.91735537 91.08264463],0
d2,1,0.468681,0.525084,[61 82] ; [57 64],[63.91666667 79.08333333] ; [54.08333333 66.91666667],0
r3,1,0.481087,0.496399,[132  10] ; [115   6],[133.36121673   8.63878327] ; [113.63878327   7.36121673],0
s2,1,0.583191,0.301104,[68 75] ; [53 67],[65.79087452 77.20912548] ; [55.20912548 64.79087452],0
p2,1,0.609893,0.260331,[126  17] ; [109  12],[127.29166667  15.70833333] ; [107.70833333  13.29166667],0
s7,1,0.617905,0.248823,[66 73] ; [51 64],[64.02755906 74.97244094] ; [52.97244094 62.02755906],0
n6,1,0.628829,0.233652,[119  23] ; [104  17],[120.40304183  21.59695817] ; [102.59695817  18.40304183],0
