Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000255,13.376552,[21 23] ; [52 12],[29.74074074 14.25925926] ; [43.25925926 20.74074074],1
s2,1,0.000302,13.058019,[10 34] ; [37 27],[19.14814815 24.85185185] ; [27.85185185 36.14814815],1
s5,1,0.001579,9.983515,[ 4 40] ; [22 39],[10.8952381 33.1047619] ; [15.1047619 45.8952381],0
d3,1,0.003188,8.696415,[16 26] ; [43 21],[23.37735849 18.62264151] ; [35.62264151 28.37735849],0
s7,1,0.003413,8.572534,[ 9 31] ; [32 30],[16.07843137 23.92156863] ; [24.92156863 37.07843137],0
s8,1,0.004974,7.889024,[ 9 35] ; [30 34],[15.88888889 28.11111111] ; [23.11111111 40.88888889],0
p11,1,0.006274,7.469971,[26 18] ; [53 11],[32.18518519 11.81481481] ; [46.81481481 17.18518519],0
p10,1,0.010462,6.554491,[25 18] ; [51 12],[30.83018868 12.16981132] ; [45.16981132 17.83018868],0
v3,1,0.012798,6.196772,[ 7 37] ; [24 39],[12.74766355 31.25233645] ; [18.25233645 44.74766355],0
s3,1,0.017173,5.678571,[15 27] ; [38 26],[21. 21.] ; [32. 32.],0
v1,1,0.018869,5.513608,[12 31] ; [32 31],[17.8490566 25.1509434] ; [26.1509434 36.8490566],0
a5,1,0.027032,4.888777,[18 26] ; [40 24],[23.62962963 20.37037037] ; [34.37037037 29.62962963],0
v4,1,0.027982,4.829174,[35  9] ; [59  4],[38.65420561  5.34579439] ; [55.34579439  7.65420561],0
p9,1,0.0435,4.075846,[29 15] ; [53 11],[33.40740741 10.59259259] ; [48.59259259 15.40740741],0
p8,1,0.050729,3.817192,[19 22] ; [42 22],[23.81904762 17.18095238] ; [37.18095238 26.81904762],0
r3,1,0.054954,3.683486,[34 10] ; [58  6],[37.48148148  6.51851852] ; [54.51851852  9.48148148],0
a1,1,0.058824,3.570248,[ 1 43] ; [ 8 56],[ 3.66666667 40.33333333] ; [ 5.33333333 58.66666667],0
v2,1,0.061236,3.50359,[15 29] ; [33 30],[19.73831776 24.26168224] ; [28.26168224 34.73831776],0
p3,1,0.072189,3.232525,[20 23] ; [41 23],[24.51401869 18.48598131] ; [36.48598131 27.51401869],0
n3,1,0.121447,2.398563,[13  2] ; [14  8],[10.94594595  4.05405405] ; [16.05405405  5.94594595],0
d1,1,0.135018,2.233842,[13 31] ; [28 36],[16.7037037 27.2962963] ; [24.2962963 39.7037037],0
n2,1,0.142317,2.152727,[9 6] ; [18  4],[10.94594595  4.05405405] ; [16.05405405  5.94594595],0
u2,1,0.148529,2.087298,[ 9 11] ; [16  8],[11.36363636  8.63636364] ; [13.63636364 10.36363636],0
b5,1,0.159241,1.98142,[30 14] ; [35 29],[26.48148148 17.51851852] ; [38.51851852 25.48148148],0
s1,1,0.183541,1.768717,[ 4 40] ; [ 2 62],[ 2.44444444 41.55555556] ; [ 3.55555556 60.44444444],0
u3,1,0.220671,1.5,[ 6 14] ; [12 13],[ 8. 12.] ; [10. 15.],0
p5,1,0.249392,1.326709,[ 4 39] ; [11 53],[ 6.02803738 36.97196262] ; [ 8.97196262 55.02803738],0
s4,1,0.25685,1.285654,[ 7 37] ; [16 48],[ 9.37037037 34.62962963] ; [13.62962963 50.37037037],0
