Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,133.991596,[560  32] ; [14 22],[541.0955414  50.9044586] ; [32.9044586  3.0955414],1
r2,1,0.0,32.140511,[565  24] ; [25  9],[557.80096308  31.19903692] ; [32.19903692  1.80096308],1
p11,1,0.0,31.821591,[499  93] ; [17 19],[486.42038217 105.57961783] ; [29.57961783  6.42038217],1
p2,1,8e-06,19.836507,[504  85] ; [20 15],[494.60897436  94.39102564] ; [29.39102564  5.60897436],1
p10,1,1.5e-05,18.770519,[510  75] ; [22 14],[501.15942029  83.84057971] ; [30.84057971  5.15942029],1
p9,1,3.1e-05,17.333587,[517  67] ; [21 12],[509.22528363  74.77471637] ; [28.77471637  4.22528363],1
p7,1,4.5e-05,16.632562,[385 192] ; [11 23],[373.96399345 203.03600655] ; [22.03600655 11.96399345],1
r1,1,0.00032,12.950868,[486 103] ; [21 15],[477.7968 111.2032] ; [29.2032  6.7968],1
v4,1,0.000388,12.587075,[569  23] ; [30  6],[564.66242038  27.33757962] ; [34.33757962  1.66242038],1
a7,1,0.000579,11.842015,[422 168] ; [16 20],[412.8115016 177.1884984] ; [25.1884984 10.8115016],1
d5,1,0.001034,10.766418,[490 101] ; [22 14],[482.60287081 108.39712919] ; [29.39712919  6.60287081],0
v1,1,0.001814,9.728945,[346 233] ; [12 24],[337.04390244 241.95609756] ; [20.95609756 15.04390244],0
b1,1,0.004451,8.089872,[221 371] ; [22 14],[229.07006369 362.92993631] ; [13.92993631 22.07006369],0
d4,1,0.005166,7.820249,[487 103] ; [23 13],[480.67092652 109.32907348] ; [29.32907348  6.67092652],0
v2,1,0.005844,7.597829,[331 239] ; [12 23],[323.15702479 246.84297521] ; [19.84297521 15.15702479],0
s1,1,0.005935,7.570072,[ 16 566] ; [ 4 32],[ 18.83495146 563.16504854] ; [ 1.16504854 34.83495146],0
s3,1,0.007208,7.220468,[343 241] ; [12 22],[335.46925566 248.53074434] ; [19.53074434 14.46925566],0
s6,1,0.010183,6.602515,[415 163] ; [18 17],[408.27732463 169.72267537] ; [24.72267537 10.27732463],0
u3,1,0.014464,5.980573,[91 71] ; [2 9],[87.0867052 74.9132948] ; [5.9132948 5.0867052],0
p3,1,0.015976,5.805494,[325 264] ; [12 23],[318.09775641 270.90224359] ; [18.90224359 16.09775641],0
d3,1,0.021241,5.306892,[405 186] ; [18 18],[398.71291866 192.28708134] ; [24.28708134 11.71291866],0
