Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000902,11.018911,[ 3 57] ; [3 4],[ 5.37313433 54.62686567] ; [0.62686567 6.37313433],1
p5,1,0.001013,10.802906,[ 3 56] ; [3 4],[ 5.36363636 53.63636364] ; [0.63636364 6.36363636],0
a2,1,0.003086,8.756168,[12 48] ; [5 2],[15.2238806 44.7761194] ; [1.7761194 5.2238806],0
a4,1,0.041452,4.157429,[27 33] ; [6 1],[29.55223881 30.44776119] ; [3.44776119 3.55223881],0
u1,1,0.045992,3.98188,[ 8 52] ; [3 4],[ 9.85074627 50.14925373] ; [1.14925373 5.85074627],0
p8,1,0.048593,3.889342,[20 40] ; [5 2],[22.3880597 37.6119403] ; [2.6119403 4.3880597],0
p3,1,0.055509,3.666732,[28 31] ; [6 1],[30.39393939 28.60606061] ; [3.60606061 3.39393939],0
a6,1,0.086473,2.938831,[31 29] ; [6 1],[33.13432836 26.86567164] ; [3.86567164 3.13432836],0
v3,1,0.092642,2.827854,[20 40] ; [3 1],[21.5625 38.4375] ; [1.4375 2.5625],0
p4,1,0.118958,2.430985,[33 27] ; [6 1],[34.92537313 25.07462687] ; [4.07462687 2.92537313],0
d2,1,0.159487,1.979083,[35 25] ; [6 1],[36.71641791 23.28358209] ; [4.28358209 2.71641791],0
v1,1,0.222081,1.490873,[31 29] ; [4 1],[32.30769231 27.69230769] ; [2.69230769 2.30769231],0
s7,1,0.224484,1.475471,[35 21] ; [6 1],[36.44444444 19.55555556] ; [4.55555556 2.44444444],0
n4,1,0.269433,1.219632,[39 21] ; [6 1],[40.29850746 19.70149254] ; [4.70149254 2.29850746],0
a5,1,0.303926,1.056887,[40 20] ; [6 1],[41.19402985 18.80597015] ; [4.80597015 2.19402985],0
s1,1,0.334737,0.930485,[ 3 56] ; [1 6],[ 3.57575758 55.42424242] ; [0.42424242 6.57575758],0
p6,1,0.384175,0.7573,[24 36] ; [4 3],[25.07462687 34.92537313] ; [2.92537313 4.07462687],0
s6,1,0.414499,0.66586,[42 17] ; [6 1],[42.90909091 16.09090909] ; [5.09090909 1.90909091],0
b4,1,0.48686,0.483458,[34 26] ; [3 4],[33.13432836 26.86567164] ; [3.86567164 3.13432836],0
v2,1,0.491996,0.472158,[26 33] ; [3 2],[26.734375 32.265625] ; [2.265625 2.734375],0
d5,1,0.572974,0.317733,[45 14] ; [6 1],[45.59090909 13.40909091] ; [5.40909091 1.59090909],0
r1,1,0.586829,0.295324,[46 14] ; [6 1],[46.56716418 13.43283582] ; [5.43283582 1.56716418],0
d3,1,0.627884,0.234941,[36 22] ; [5 2],[36.58461538 21.41538462] ; [4.41538462 2.58461538],0
a8,1,0.636698,0.223086,[ 5 52] ; [1 6],[ 5.34375 51.65625] ; [0.65625 6.34375],0
s5,1,0.695508,0.153187,[28 29] ; [2 3],[27.58064516 29.41935484] ; [2.41935484 2.58064516],0
p2,1,0.69636,0.152286,[46 13] ; [5 2],[45.59090909 13.40909091] ; [5.40909091 1.59090909],0
a1,1,0.725738,0.123061,[ 6 54] ; [1 6],[ 6.26865672 53.73134328] ; [0.73134328 6.26865672],0
a7,1,0.777429,0.079903,[39 20] ; [5 2],[39.33333333 19.66666667] ; [4.66666667 2.33333333],0
s4,1,0.791552,0.069852,[11 49] ; [1 6],[10.74626866 49.25373134] ; [1.25373134 5.74626866],0
p1,1,0.852772,0.034441,[ 7 52] ; [1 6],[ 7.15151515 51.84848485] ; [0.84848485 6.15151515],0
p7,1,0.980445,0.000601,[34 25] ; [4 3],[33.96969697 25.03030303] ; [4.03030303 2.96969697],0
b5,1,0.980802,0.000579,[34 26] ; [4 3],[34.02985075 25.97014925] ; [3.97014925 3.02985075],0
