Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1e-06,24.903188,[31 34] ; [12 85],[17.25308642 47.74691358] ; [25.74691358 71.25308642],1
s2,1,3e-06,21.606313,[27 39] ; [10 89],[14.8 51.2] ; [22.2 76.8],1
p4,1,0.000956,10.911594,[36 31] ; [27 69],[25.89570552 41.10429448] ; [37.10429448 58.89570552],1
s4,1,0.00103,10.773301,[19 48] ; [ 9 91],[11.23353293 55.76646707] ; [16.76646707 83.23353293],0
s3,1,0.001322,10.310896,[34 32] ; [26 71],[24.29447853 41.70552147] ; [35.70552147 61.29447853],0
r4,1,0.003148,8.719353,[53 14] ; [57 43],[44.13173653 22.86826347] ; [65.86826347 34.13173653],0
p10,1,0.003153,8.71653,[47 19] ; [47 51],[37.82926829 28.17073171] ; [56.17073171 41.82926829],0
p6,1,0.004848,7.935223,[20 45] ; [12 83],[13. 52.] ; [19. 76.],0
p3,1,0.005034,7.867172,[29 37] ; [23 76],[20.8 45.2] ; [31.2 67.8],0
d3,1,0.008912,6.840475,[35 32] ; [32 68],[26.88023952 40.11976048] ; [40.11976048 59.88023952],0
p9,1,0.010565,6.537055,[51 16] ; [55 42],[43.30487805 23.69512195] ; [62.69512195 34.30487805],0
s7,1,0.014603,5.963768,[21 45] ; [14 77],[14.7133758 51.2866242] ; [20.2866242 70.7133758],0
p5,1,0.02372,5.114976,[ 9 57] ; [ 4 96],[ 5.1686747 60.8313253] ; [ 7.8313253 92.1686747],0
r3,1,0.026299,4.93624,[58  9] ; [72 28],[52.15568862 14.84431138] ; [77.84431138 22.15568862],0
n6,1,0.041116,4.171216,[52 15] ; [62 37],[46.01204819 20.98795181] ; [67.98795181 31.01204819],0
d5,1,0.049065,3.873114,[47 20] ; [55 45],[40.92215569 26.07784431] ; [61.07784431 38.92215569],0
n5,1,0.050359,3.82945,[51 16] ; [61 38],[45.20481928 21.79518072] ; [66.79518072 32.20481928],0
r1,1,0.051581,3.789303,[45 22] ; [52 48],[38.91616766 28.08383234] ; [58.08383234 41.91616766],0
p2,1,0.052125,3.771752,[50 16] ; [60 38],[44.26829268 21.73170732] ; [65.73170732 32.26829268],0
a5,1,0.081709,3.030577,[42 25] ; [49 51],[36.50898204 30.49101796] ; [54.49101796 45.50898204],0
b4,1,0.103812,2.645984,[44 23] ; [53 47],[38.91616766 28.08383234] ; [58.08383234 41.91616766],0
p11,1,0.105022,2.627576,[49 18] ; [61 39],[44.13173653 22.86826347] ; [65.86826347 34.13173653],0
p8,1,0.128383,2.311948,[26 41] ; [27 71],[21.52121212 45.47878788] ; [31.47878788 66.52121212],0
b1,1,0.136189,2.220499,[25 42] ; [49 51],[29.68862275 37.31137725] ; [44.31137725 55.68862275],0
b2,1,0.138889,2.190223,[ 9 27] ; [25 38],[12.36363636 23.63636364] ; [21.63636364 41.36363636],0
b3,1,0.138889,2.190223,[ 9 27] ; [25 38],[12.36363636 23.63636364] ; [21.63636364 41.36363636],0
d1,1,0.177599,1.817603,[29 38] ; [33 67],[24.8742515 42.1257485] ; [37.1257485 62.8742515],0
v4,1,0.177838,1.815603,[57 10] ; [75 23],[53.6 13.4] ; [78.4 19.6],0
p7,1,0.236585,1.400825,[36 29] ; [45 53],[32.3006135 32.6993865] ; [48.6993865 49.3006135],0
u3,1,0.308512,1.037037,[12 16] ; [13 29],[10. 18.] ; [15. 27.],0
d4,1,0.316587,1.002993,[47 20] ; [62 37],[43.9939759 23.0060241] ; [65.0060241 33.9939759],0
n4,1,0.339556,0.912106,[47 20] ; [63 37],[44.13173653 22.86826347] ; [65.86826347 34.13173653],0
r2,1,0.353918,0.859359,[57 10] ; [77 20],[54.74390244 12.25609756] ; [79.25609756 17.74390244],0
n2,1,0.432472,0.616175,[15  5] ; [26 14],[13.66666667  6.33333333] ; [27.33333333 12.66666667],0
a8,1,0.479838,0.499232,[ 6 57] ; [ 6 87],[ 4.84615385 58.15384615] ; [ 7.15384615 85.84615385],0
a2,1,0.510899,0.432225,[ 5 62] ; [ 5 95],[ 4.01197605 62.98802395] ; [ 5.98802395 94.01197605],0
v1,1,0.512722,0.428507,[28 39] ; [36 62],[25.98787879 41.01212121] ; [38.01212121 59.98787879],0
b5,1,0.548863,0.359358,[36 31] ; [49 51],[34.10179641 32.89820359] ; [50.89820359 49.10179641],0
v3,1,0.638075,0.221268,[17 48] ; [22 74],[15.74534161 49.25465839] ; [23.25465839 72.74534161],0
n3,1,0.647456,0.209122,[11  8] ; [25 14],[11.79310345  7.20689655] ; [24.20689655 14.79310345],0
p12,1,0.690827,0.158191,[ 2 65] ; [ 2 97],[ 1.61445783 65.38554217] ; [ 2.38554217 96.61445783],0
d2,1,0.743501,0.107073,[27 40] ; [42 56],[28.01818182 38.98181818] ; [40.98181818 57.01818182],0
a6,1,0.777542,0.079819,[28 39] ; [44 56],[28.88622754 38.11377246] ; [43.11377246 56.88622754],0
p1,1,0.792571,0.069155,[ 4 63] ; [ 7 93],[ 4.41317365 62.58682635] ; [ 6.58682635 93.41317365],0
a1,1,0.792571,0.069155,[ 4 63] ; [ 7 93],[ 4.41317365 62.58682635] ; [ 6.58682635 93.41317365],0
v2,1,0.804074,0.061543,[27 38] ; [38 58],[26.24223602 38.75776398] ; [38.75776398 57.24223602],0
n1,1,0.846451,0.0375,[ 7 13] ; [13 27],[ 6.66666667 13.33333333] ; [13.33333333 26.66666667],0
u1,1,0.880007,0.022789,[ 3 64] ; [ 4 96],[ 2.80838323 64.19161677] ; [ 4.19161677 95.80838323],0
s1,1,0.927789,0.008213,[ 3 61] ; [ 5 95],[ 3.12195122 60.87804878] ; [ 4.87804878 95.12195122],0
u2,1,0.93146,0.007397,[12 16] ; [18 23],[12.17391304 15.82608696] ; [17.82608696 23.17391304],0
a4,1,0.947841,0.004279,[25 41] ; [38 61],[25.2 40.8] ; [37.8 61.2],0
a3,1,0.961443,0.002337,[39 28] ; [58 41],[39.15060241 27.84939759] ; [57.84939759 41.15060241],0
