Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.842191,[541  28] ; [12 10],[532.41455161  36.58544839] ; [20.58544839  1.41455161],1
r2,1,0.0,40.418842,[545  19] ; [15  7],[538.97610922  25.02389078] ; [21.02389078  0.97610922],1
a6,1,0.001398,10.208349,[389 176] ; [ 8 14],[382.120954 182.879046] ; [14.879046  7.120954],0
r1,1,0.001872,9.670928,[477  89] ; [13  9],[471.66666667  94.33333333] ; [18.33333333  3.66666667],0
p9,1,0.006014,7.546205,[494  67] ; [15  7],[489.79245283  71.20754717] ; [19.20754717  2.79245283],0
p10,1,0.008632,6.897523,[474  86] ; [14  8],[469.5532646  90.4467354] ; [18.4467354  3.5532646],0
s2,1,0.038899,4.265293,[377 188] ; [10 12],[372.49574106 192.50425894] ; [14.50425894  7.49574106],0
p2,1,0.0389,4.265238,[479  87] ; [15  7],[475.5170068  90.4829932] ; [18.4829932  3.5170068],0
a7,1,0.042098,4.131243,[420 147] ; [12 10],[415.86417657 151.13582343] ; [16.13582343  5.86417657],0
n2,1,0.045673,3.9936,[98 27] ; [2 3],[96.15384615 28.84615385] ; [3.84615385 1.15384615],0
v1,1,0.049405,3.861523,[317 234] ; [ 8 14],[312.52181501 238.47818499] ; [12.47818499  9.52181501],0
u3,1,0.050015,3.840949,[103  54] ; [3 6],[100.25301205  56.74698795] ; [5.74698795 3.25301205],0
s7,1,0.051816,3.781713,[337 210] ; [ 8 12],[332.83068783 214.16931217] ; [12.16931217  7.83068783],0
d1,1,0.052171,3.770273,[350 219] ; [ 9 13],[345.63620981 223.36379019] ; [13.36379019  8.63620981],0
u1,1,0.059165,3.560652,[120 449] ; [ 1 21],[116.49576988 452.50423012] ; [ 4.50423012 17.49576988],0
n6,1,0.066557,3.365953,[489  76] ; [16  6],[486.07325383  78.92674617] ; [18.92674617  3.07325383],0
a2,1,0.066781,3.36041,[151 418] ; [ 2 20],[147.30456853 421.69543147] ; [ 5.69543147 16.30456853],0
