Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.304898,[81 13] ; [30 37],[64.80745342 29.19254658] ; [46.19254658 20.80745342],1
d4,1,0.000235,13.525332,[70 22] ; [32 35],[59.01886792 32.98113208] ; [42.98113208 24.01886792],1
r2,1,0.000584,11.825206,[88  6] ; [49 17],[80.4875 13.5125] ; [56.5125  9.4875],1
d1,1,0.001308,10.331391,[34 60] ; [ 9 58],[25.10559006 68.89440994] ; [17.89440994 49.10559006],0
u3,1,0.001722,9.824395,[29 17] ; [14 32],[21.5 24.5] ; [21.5 24.5],0
a7,1,0.002845,8.904011,[68 25] ; [33 33],[59.0754717 33.9245283] ; [41.9245283 24.0754717],0
r3,1,0.004613,8.025157,[83  9] ; [49 18],[76.37735849 15.62264151] ; [55.62264151 11.37735849],0
v4,1,0.013028,6.165266,[83 10] ; [49 17],[77.20754717 15.79245283] ; [54.79245283 11.20754717],0
a3,1,0.013083,6.15788,[48 45] ; [21 45],[40.35849057 52.64150943] ; [28.64150943 37.35849057],0
s6,1,0.018357,5.561774,[50 43] ; [23 43],[42.69811321 50.30188679] ; [30.30188679 35.69811321],0
u2,1,0.020395,5.377778,[28 17] ; [17 28],[22.5 22.5] ; [22.5 22.5],0
s8,1,0.021718,5.268212,[27 67] ; [ 9 58],[21.01863354 72.98136646] ; [14.98136646 52.01863354],0
a4,1,0.023433,5.136116,[19 74] ; [ 5 62],[13.95 79.05] ; [10.05 56.95],0
a8,1,0.024395,5.066352,[13 77] ; [ 2 59],[ 8.94039735 81.05960265] ; [ 6.05960265 54.94039735],0
n1,1,0.029102,4.76157,[15 18] ; [ 4 19],[11.19642857 21.80357143] ; [ 7.80357143 15.19642857],0
v2,1,0.03093,4.656866,[41 44] ; [20 45],[34.56666667 50.43333333] ; [26.43333333 38.56666667],0
s3,1,0.033691,4.510321,[52 40] ; [26 40],[45.41772152 46.58227848] ; [32.58227848 33.41772152],0
s2,1,0.036093,4.392685,[40 53] ; [18 49],[33.7125 59.2875] ; [24.2875 42.7125],0
d5,1,0.041987,4.135748,[58 36] ; [30 36],[51.7 42.3] ; [36.3 29.7],0
a6,1,0.063004,3.456492,[49 45] ; [25 42],[43.20496894 50.79503106] ; [30.79503106 36.20496894],0
v1,1,0.079115,3.082991,[36 56] ; [17 49],[30.86075949 61.13924051] ; [22.13924051 43.86075949],0
s7,1,0.134413,2.240784,[27 62] ; [13 53],[22.96774194 66.03225806] ; [17.03225806 48.96774194],0
s4,1,0.140026,2.177674,[15 79] ; [17 50],[18.68322981 75.31677019] ; [13.31677019 53.68322981],0
p3,1,0.176265,1.828837,[11 83] ; [13 54],[14.01242236 79.98757764] ; [ 9.98757764 57.01242236],0
a1,1,0.20452,1.609797,[ 2 92] ; [ 4 63],[ 3.50310559 90.49689441] ; [ 2.49689441 64.50310559],0
