Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,32.352741,[21 40] ; [118  38],[39.07373272 21.92626728] ; [99.92626728 56.07373272],1
n5,1,1e-06,25.261359,[23 38] ; [115  40],[38.97222222 22.02777778] ; [99.02777778 55.97222222],1
v4,1,1e-06,24.650903,[37 23] ; [141  15],[49.44444444 10.55555556] ; [128.55555556  27.44444444],1
p10,1,1e-06,23.62478,[19 41] ; [105  49],[34.76635514 25.23364486] ; [89.23364486 64.76635514],1
r3,1,1.8e-05,18.429599,[39 22] ; [137  17],[49.93488372 11.06511628] ; [126.06511628  27.93488372],1
p9,1,4.6e-05,16.590387,[26 34] ; [111  41],[38.77358491 21.22641509] ; [98.22641509 53.77358491],1
s6,1,0.00058,11.840029,[10 51] ; [64 92],[20.80184332 40.19815668] ; [ 53.19815668 102.80184332],1
r4,1,0.000605,11.759462,[32 29] ; [119  37],[42.44700461 18.55299539] ; [108.55299539  47.44700461],1
p2,1,0.007659,7.11153,[27 34] ; [100  56],[35.70046083 25.29953917] ; [91.29953917 64.70046083],0
n4,1,0.012817,6.194254,[33 28] ; [112  44],[40.76036866 20.23963134] ; [104.23963134  51.76036866],0
p4,1,0.015341,5.876919,[11 50] ; [ 54 101],[18.35648148 42.64351852] ; [ 46.64351852 108.35648148],0
n2,1,0.027201,4.878001,[13 16] ; [35 15],[17.62025316 11.37974684] ; [30.37974684 19.62025316],0
a1,1,0.033264,4.532158,[ 7 54] ; [  6 150],[ 3.65437788 57.34562212] ; [  9.34562212 146.65437788],0
u1,1,0.03631,4.382478,[ 2 59] ; [ 20 136],[ 6.1843318 54.8156682] ; [ 15.8156682 140.1843318],0
s7,1,0.047723,3.91971,[ 6 50] ; [ 35 117],[11.03846154 44.96153846] ; [ 29.96153846 122.03846154],0
s8,1,0.05831,3.584824,[ 5 56] ; [ 29 127],[ 9.55760369 51.44239631] ; [ 24.44239631 131.55760369],0
p3,1,0.0627,3.464484,[ 8 52] ; [ 39 117],[13.05555556 46.94444444] ; [ 33.94444444 122.05555556],0
p1,1,0.099168,2.718881,[ 8 52] ; [ 10 146],[ 5. 55.] ; [ 13. 143.],0
v2,1,0.109792,2.557217,[19 40] ; [66 83],[24.11057692 34.88942308] ; [60.88942308 88.11057692],0
d1,1,0.129517,2.298281,[22 39] ; [74 82],[26.98617512 34.01382488] ; [69.01382488 86.98617512],0
