Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.408704,[226 236] ; [71 22],[247.23243243 214.76756757] ; [49.76756757 43.23243243],1
s5,1,6e-05,16.110902,[138 315] ; [45 40],[154.08736059 298.91263941] ; [28.91263941 56.08736059],1
s6,1,0.000538,11.979167,[305 155] ; [77 14],[318.91107078 141.08892922] ; [63.08892922 27.91107078],1
s3,1,0.001426,10.172394,[249 208] ; [68 26],[262.92014519 194.07985481] ; [54.07985481 39.92014519],0
v3,1,0.006497,7.407082,[188 255] ; [25 67],[176.37196262 266.62803738] ; [36.62803738 55.37196262],0
n4,1,0.012149,6.288933,[363 102] ; [62 32],[353.53309481 111.46690519] ; [71.46690519 22.53309481],0
n1,1,0.012325,6.263445,[35 54] ; [ 2 18],[30.21100917 58.78899083] ; [ 6.78899083 13.21100917],0
a8,1,0.01336,6.120798,[ 71 343] ; [ 6 83],[ 63.37574553 350.62425447] ; [13.62425447 75.37574553],0
b5,1,0.034878,4.451157,[294 172] ; [70 24],[302.9 163.1] ; [61.1 32.9],0
u2,1,0.048044,3.90844,[82 48] ; [12 16],[77.34177215 52.65822785] ; [16.65822785 11.34177215],0
p6,1,0.075456,3.160146,[171 291] ; [44 50],[178.65107914 283.34892086] ; [36.34892086 57.65107914],0
p11,1,0.085047,2.965707,[387  79] ; [71 23],[381.12142857  84.87857143] ; [76.87857143 17.12142857],0
d3,1,0.101572,2.680693,[359 104] ; [80 14],[364.91382406  98.08617594] ; [74.08617594 19.91382406],0
a1,1,0.103132,2.656423,[ 22 444] ; [ 1 93],[ 19.13928571 446.86071429] ; [ 3.86071429 90.13928571],0
v1,1,0.104917,2.629157,[259 191] ; [45 48],[251.93370166 198.06629834] ; [52.06629834 40.93370166],0
b3,1,0.106642,2.603295,[103 175] ; [12 36],[ 98.06748466 179.93251534] ; [16.93251534 31.06748466],0
b2,1,0.106642,2.603295,[103 175] ; [12 36],[ 98.06748466 179.93251534] ; [16.93251534 31.06748466],0
s7,1,0.117617,2.44877,[215 227] ; [53 39],[221.82771536 220.17228464] ; [46.17228464 45.82771536],0
v2,1,0.169924,1.883616,[274 171] ; [49 42],[268.16231343 176.83768657] ; [54.83768657 36.16231343],0
d5,1,0.169992,1.883015,[392  72] ; [74 20],[387.49820789  76.50179211] ; [78.50179211 15.49820789],0
s8,1,0.19416,1.685769,[207 255] ; [49 45],[212.71942446 249.28057554] ; [43.28057554 50.71942446],0
p2,1,0.214268,1.542355,[407  57] ; [78 16],[403.29749104  60.70250896] ; [81.70250896 12.29749104],0
p8,1,0.228341,1.451163,[262 199] ; [46 46],[256.75949367 204.24050633] ; [51.24050633 40.75949367],0
p12,1,0.238298,1.390632,[ 48 417] ; [ 6 88],[ 44.91949911 420.08050089] ; [ 9.08050089 84.91949911],0
r1,1,0.249443,1.326422,[382  80] ; [73 21],[378.07553957  83.92446043] ; [76.92446043 17.07553957],0
n5,1,0.26381,1.248654,[349 112] ; [66 28],[344.71171171 116.28828829] ; [70.28828829 23.71171171],0
p3,1,0.264057,1.24736,[247 218] ; [44 50],[242.06618962 222.93381038] ; [48.93381038 45.06618962],0
p1,1,0.280462,1.164852,[ 46 417] ; [ 6 88],[ 43.22441652 419.77558348] ; [ 8.77558348 85.22441652],0
p5,1,0.360313,0.836803,[ 60 402] ; [ 9 85],[ 57.33453237 404.66546763] ; [11.66546763 82.33453237],0
b1,1,0.366847,0.814317,[151 315] ; [26 68],[147.28928571 318.71071429] ; [29.71071429 64.28928571],0
u4,1,0.428383,0.627204,[ 11 455] ; [ 1 93],[  9.98571429 456.01428571] ; [ 2.01428571 91.98571429],0
a6,1,0.509565,0.43496,[364  99] ; [71 23],[361.58886894 101.41113106] ; [73.41113106 20.58886894],0
n3,1,0.535856,0.383275,[66 24] ; [16  4],[67.09090909 22.90909091] ; [14.90909091  5.09090909],0
r4,1,0.547436,0.36193,[430  36] ; [85  9],[428.55357143  37.44642857] ; [86.44642857  7.55357143],0
a2,1,0.584509,0.299001,[137 329] ; [25 69],[134.80714286 331.19285714] ; [27.19285714 66.80714286],0
a4,1,0.656789,0.197447,[214 250] ; [41 53],[212.04301075 251.95698925] ; [42.95698925 51.04301075],0
p7,1,0.667416,0.18464,[300 154] ; [58 33],[298.22385321 155.77614679] ; [59.77614679 31.22385321],0
u1,1,0.676872,0.173668,[100 366] ; [22 72],[101.52142857 364.47857143] ; [20.47857143 73.52142857],0
a3,1,0.737458,0.112373,[333 130] ; [66 28],[331.66427289 131.33572711] ; [67.33572711 26.66427289],0
d2,1,0.738586,0.111373,[221 243] ; [43 51],[219.52688172 244.47311828] ; [44.47311828 49.52688172],0
p10,1,0.749625,0.101846,[423  39] ; [87  7],[423.77697842  38.22302158] ; [86.22302158  7.77697842],0
r3,1,0.771412,0.084407,[446  17] ; [89  4],[445.51258993  17.48741007] ; [89.48741007  3.51258993],0
b4,1,0.828663,0.046836,[272 194] ; [56 38],[272.94285714 193.05714286] ; [55.05714286 38.94285714],0
d4,1,0.837958,0.041823,[391  73] ; [80 14],[391.65591398  72.34408602] ; [79.34408602 14.65591398],0
n6,1,0.85366,0.034022,[394  68] ; [80 13],[394.57297297  67.42702703] ; [79.42702703 13.57297297],0
v4,1,0.892064,0.018413,[445  16] ; [91  3],[445.21801802  15.78198198] ; [90.78198198  3.21801802],0
u3,1,0.935239,0.006602,[80 50] ; [17 11],[79.81012658 50.18987342] ; [17.18987342 10.81012658],0
