Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.001281,10.37019,[ 1 40] ; [4 8],[ 3.86792453 37.13207547] ; [ 1.13207547 10.86792453],0
s3,1,0.03331,4.529778,[16 24] ; [9 3],[19.23076923 20.76923077] ; [5.76923077 6.23076923],0
s2,1,0.074389,3.183408,[15 25] ; [8 4],[17.69230769 22.30769231] ; [5.30769231 6.69230769],0
v1,1,0.080266,3.059503,[19 22] ; [9 3],[21.66037736 19.33962264] ; [6.33962264 5.66037736],0
u1,1,0.089056,2.891347,[ 3 38] ; [3 9],[ 4.64150943 36.35849057] ; [ 1.35849057 10.64150943],0
a4,1,0.130416,2.287542,[11 30] ; [6 6],[13.1509434 27.8490566] ; [3.8490566 8.1509434],0
s6,1,0.14377,2.137142,[21 20] ; [9 3],[23.20754717 17.79245283] ; [6.79245283 5.20754717],0
p11,1,0.165317,1.924907,[18 23] ; [8 4],[20.11320755 20.88679245] ; [5.88679245 6.11320755],0
a6,1,0.186958,1.741426,[22 19] ; [9 3],[23.98113208 17.01886792] ; [7.01886792 4.98113208],0
d2,1,0.190239,1.715764,[17 24] ; [7 4],[18.92307692 22.07692308] ; [5.07692308 5.92307692],0
p4,1,0.213569,1.547064,[17 23] ; [7 4],[18.82352941 21.17647059] ; [5.17647059 5.82352941],0
r4,1,0.227695,1.455201,[31 10] ; [11  1],[32.49056604  8.50943396] ; [9.50943396 2.49056604],0
u2,1,0.263552,1.25,[7 9] ; [3 1],[8. 8.] ; [2. 2.],0
p2,1,0.274981,1.191731,[20 21] ; [8 4],[21.66037736 19.33962264] ; [6.33962264 5.66037736],0
p10,1,0.308358,1.037694,[14 27] ; [2 9],[12.61538462 28.38461538] ; [3.38461538 7.61538462],0
s8,1,0.324756,0.969694,[11 30] ; [5 7],[12.37735849 28.62264151] ; [3.62264151 8.37735849],0
d3,1,0.372918,0.793919,[25 16] ; [9 3],[26.30188679 14.69811321] ; [7.69811321 4.30188679],0
a2,1,0.400259,0.707548,[ 6 35] ; [3 9],[ 6.96226415 34.03773585] ; [2.03773585 9.96226415],0
d1,1,0.403362,0.69828,[15 26] ; [6 6],[16.24528302 24.75471698] ; [4.75471698 7.24528302],0
p6,1,0.437347,0.603233,[ 4 37] ; [2 9],[ 4.73076923 36.26923077] ; [1.26923077 9.73076923],0
b5,1,0.45606,0.555546,[26 15] ; [9 3],[27.0754717 13.9245283] ; [7.9245283 4.0754717],0
n6,1,0.471738,0.517902,[30 11] ; [10  2],[30.94339623 10.05660377] ; [9.05660377 2.94339623],0
a7,1,0.489194,0.478299,[27 14] ; [6 5],[26.01923077 14.98076923] ; [6.98076923 4.01923077],0
a8,1,0.49222,0.471669,[ 5 33] ; [2 7],[ 5.65957447 32.34042553] ; [1.34042553 7.65957447],0
s7,1,0.498962,0.457143,[14 22] ; [6 6],[15. 21.] ; [5. 7.],0
u3,1,0.585804,0.296946,[11  6] ; [2 2],[10.52380952  6.47619048] ; [2.47619048 1.52380952],0
a3,1,0.612546,0.256485,[24 17] ; [8 4],[24.75471698 16.24528302] ; [7.24528302 4.75471698],0
n5,1,0.612546,0.256485,[24 17] ; [8 4],[24.75471698 16.24528302] ; [7.24528302 4.75471698],0
b4,1,0.65621,0.19816,[28 13] ; [9 3],[28.62264151 12.37735849] ; [8.37735849 3.62264151],0
d5,1,0.65621,0.19816,[28 13] ; [9 3],[28.62264151 12.37735849] ; [8.37735849 3.62264151],0
s4,1,0.687395,0.16192,[ 5 36] ; [ 2 10],[ 5.41509434 35.58490566] ; [ 1.58490566 10.41509434],0
n4,1,0.691356,0.157622,[32  9] ; [10  2],[32.49056604  8.50943396] ; [9.50943396 2.49056604],0
b1,1,0.70898,0.139298,[23 18] ; [6 6],[22.43396226 18.56603774] ; [6.56603774 5.43396226],0
v2,1,0.759535,0.093692,[24 17] ; [7 4],[24.44230769 16.55769231] ; [6.55769231 4.44230769],0
d4,1,0.844576,0.038433,[31 10] ; [8 3],[30.75 10.25] ; [8.25 2.75],0
p3,1,0.869264,0.027091,[16 25] ; [5 7],[16.24528302 24.75471698] ; [4.75471698 7.24528302],0
s1,1,0.882104,0.021994,[ 4 37] ; [ 1 11],[ 3.86792453 37.13207547] ; [ 1.13207547 10.86792453],0
a5,1,0.89068,0.018891,[23 18] ; [7 5],[23.20754717 17.79245283] ; [6.79245283 5.20754717],0
n1,1,0.905581,0.014069,[5 6] ; [1 1],[5.07692308 5.92307692] ; [0.92307692 1.07692308],0
b2,1,0.910717,0.012574,[ 6 20] ; [2 6],[ 6.11764706 19.88235294] ; [1.88235294 6.11764706],0
b3,1,0.910717,0.012574,[ 6 20] ; [2 6],[ 6.11764706 19.88235294] ; [1.88235294 6.11764706],0
p8,1,0.915473,0.011265,[13 28] ; [4 8],[13.1509434 27.8490566] ; [3.8490566 8.1509434],0
p7,1,0.967217,0.001689,[18 21] ; [5 6],[17.94 21.06] ; [5.06 5.94],0
