Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.320775,[30 37] ; [ 6 81],[15.66233766 51.33766234] ; [20.33766234 66.66233766],1
r1,1,0.000603,11.767524,[56 14] ; [48 41],[45.78616352 24.21383648] ; [58.21383648 30.78616352],1
v1,1,0.000924,10.973291,[34 35] ; [21 67],[24.17197452 44.82802548] ; [30.82802548 57.17197452],1
s6,1,0.005265,7.786096,[40 28] ; [32 56],[31.38461538 36.61538462] ; [40.61538462 47.38461538],0
r2,1,0.009298,6.764716,[64  5] ; [69 20],[58.08227848 10.91772152] ; [74.91772152 14.08227848],0
d5,1,0.011162,6.439411,[54 16] ; [51 37],[46.51898734 23.48101266] ; [58.48101266 29.51898734],0
r3,1,0.014557,5.969284,[65  4] ; [72 17],[59.82911392  9.17088608] ; [77.17088608 11.82911392],0
b1,1,0.026048,4.95285,[18 52] ; [38 51],[24.65408805 45.34591195] ; [31.34591195 57.65408805],0
a5,1,0.027826,4.838795,[39 31] ; [34 55],[32.13836478 37.86163522] ; [40.86163522 48.13836478],0
a3,1,0.037664,4.320153,[45 25] ; [42 46],[38.5443038 31.4556962] ; [48.4556962 39.5443038],0
r4,1,0.055117,3.67853,[56 14] ; [59 30],[50.62893082 19.37106918] ; [64.37106918 24.62893082],0
s2,1,0.107536,2.590071,[31 39] ; [28 60],[26.13924051 43.86075949] ; [32.86075949 55.13924051],0
s1,1,0.108836,2.571045,[ 1 68] ; [ 6 83],[ 3.05696203 65.94303797] ; [ 3.94303797 85.05696203],0
p11,1,0.110685,2.544414,[48 22] ; [50 39],[43.14465409 26.85534591] ; [54.85534591 34.14465409],0
a7,1,0.115493,2.477397,[52 18] ; [55 33],[47.40506329 22.59493671] ; [59.59493671 28.40506329],0
d1,1,0.123341,2.374372,[32 38] ; [30 59],[27.29559748 42.70440252] ; [34.70440252 54.29559748],0
d4,1,0.139105,2.187837,[56 14] ; [62 27],[51.94968553 18.05031447] ; [66.05031447 22.94968553],0
v4,1,0.141801,2.158306,[64  5] ; [75 13],[61.08917197  7.91082803] ; [77.91082803 10.08917197],0
d3,1,0.153462,2.0375,[48 22] ; [50 37],[43.69426752 26.30573248] ; [54.30573248 32.69426752],0
p10,1,0.162458,1.951196,[48 20] ; [52 35],[43.87096774 24.12903226] ; [56.12903226 30.87096774],0
u1,1,0.174442,1.844348,[ 7 63] ; [ 4 85],[ 4.8427673 65.1572327] ; [ 6.1572327 82.8427673],0
d2,1,0.184933,1.757532,[19 51] ; [33 56],[22.89308176 47.10691824] ; [29.10691824 59.89308176],0
s7,1,0.19432,1.684559,[20 49] ; [17 68],[16.57792208 52.42207792] ; [20.42207792 64.57792208],0
p5,1,0.215105,1.53673,[ 3 67] ; [ 1 86],[ 1.78343949 68.21656051] ; [ 2.21656051 84.78343949],0
b5,1,0.224994,1.472232,[39 31] ; [58 31],[42.70440252 27.29559748] ; [54.29559748 34.70440252],0
p2,1,0.237691,1.394237,[50 20] ; [55 33],[46.51898734 23.48101266] ; [58.48101266 29.51898734],0
a6,1,0.239926,1.381031,[45 25] ; [49 40],[41.3836478 28.6163522] ; [52.6163522 36.3836478],0
a8,1,0.282148,1.156714,[ 2 63] ; [ 6 79],[ 3.46666667 61.53333333] ; [ 4.53333333 80.46666667],0
s5,1,0.305823,1.048629,[18 50] ; [17 70],[15.35483871 52.64516129] ; [19.64516129 67.35483871],0
p8,1,0.323274,0.975656,[26 42] ; [27 61],[23.1025641 44.8974359] ; [29.8974359 58.1025641],0
p9,1,0.331924,0.941377,[50 18] ; [57 29],[47.24675325 20.75324675] ; [59.75324675 26.24675325],0
p4,1,0.355621,0.853299,[23 47] ; [23 65],[20.37974684 49.62025316] ; [25.62025316 62.37974684],0
s3,1,0.373742,0.791184,[32 37] ; [35 54],[29.25949367 39.74050633] ; [37.74050633 51.25949367],0
p7,1,0.433905,0.612347,[31 37] ; [33 51],[28.63157895 39.36842105] ; [35.36842105 48.63157895],0
s4,1,0.517788,0.418298,[18 52] ; [19 70],[16.28930818 53.71069182] ; [20.71069182 68.28930818],0
n5,1,0.54448,0.367299,[23 47] ; [33 55],[24.81012658 45.18987342] ; [31.18987342 56.81012658],0
b4,1,0.558591,0.34215,[41 29] ; [48 41],[39.18238994 30.81761006] ; [49.81761006 39.18238994],0
n1,1,0.609188,0.26136,[ 6 22] ; [11 30],[ 6.89855072 21.10144928] ; [10.10144928 30.89855072],0
n6,1,0.658274,0.195627,[45 24] ; [55 34],[43.67088608 25.32911392] ; [56.32911392 32.67088608],0
