Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.978806,[113  65] ; [29 76],[89.31448763 88.68551237] ; [52.68551237 52.31448763],1
v1,1,1.5e-05,18.730473,[129  48] ; [49 55],[112.12099644  64.87900356] ; [65.87900356 38.12099644],1
s4,1,0.006535,7.396458,[ 28 152] ; [31 76],[ 37.00348432 142.99651568] ; [21.99651568 85.00348432],0
r2,1,0.031748,4.612072,[174   3] ; [100   7],[170.76760563   6.23239437] ; [103.23239437   3.76760563],0
r3,1,0.032137,4.591155,[177   4] ; [100   8],[173.48442907   7.51557093] ; [103.51557093   4.48442907],0
a6,1,0.049563,3.856167,[127  53] ; [64 44],[119.375  60.625] ; [71.625 36.375],0
b5,1,0.057732,3.60138,[116  65] ; [57 51],[108.34948097  72.65051903] ; [64.65051903 43.34948097],0
a7,1,0.059316,3.556394,[130  51] ; [66 42],[122.75432526  58.24567474] ; [73.24567474 34.75432526],0
n4,1,0.065068,3.403255,[159  21] ; [86 21],[153.65853659  26.34146341] ; [91.34146341 15.65853659],0
n3,1,0.077168,3.12357,[28  7] ; [18 12],[24.76923077 10.23076923] ; [21.23076923  8.76923077],0
s5,1,0.079297,3.07925,[91 80] ; [44 60],[83.94545455 87.05454545] ; [51.05454545 52.94545455],0
r1,1,0.07952,3.074688,[157  23] ; [85 22],[151.77700348  28.22299652] ; [90.22299652 16.77700348],0
d4,1,0.096157,2.768155,[160  21] ; [87 20],[155.23263889  25.76736111] ; [91.76736111 15.23263889],0
d5,1,0.114781,2.487123,[158  23] ; [86 21],[153.34722222  27.65277778] ; [90.65277778 16.34722222],0
a5,1,0.118645,2.435115,[151  30] ; [82 26],[145.92733564  35.07266436] ; [87.07266436 20.92733564],0
p7,1,0.125352,2.349145,[132  43] ; [71 35],[126.42348754  48.57651246] ; [76.57651246 29.42348754],0
b4,1,0.139816,2.179982,[105  76] ; [53 55],[98.9550173 82.0449827] ; [59.0449827 48.9550173],0
s2,1,0.143235,2.142857,[145  35] ; [79 29],[140.  40.] ; [84. 24.],0
a3,1,0.149587,2.076454,[155  25] ; [86 22],[150.625  29.375] ; [90.375 17.625],0
r4,1,0.181683,1.783802,[169  12] ; [96 12],[165.96885813  15.03114187] ; [99.03114187  8.96885813],0
n1,1,0.20454,1.60966,[15 19] ; [18 12],[17.53125 16.46875] ; [15.46875 14.53125],0
n2,1,0.220013,1.504286,[29  6] ; [21  9],[26.92307692  8.07692308] ; [23.07692308  6.92307692],0
a8,1,0.225835,1.4669,[ 32 129] ; [14 86],[ 28.37547893 132.62452107] ; [17.62452107 82.37547893],0
d2,1,0.266064,1.236928,[106  75] ; [56 52],[101.46020761  79.53979239] ; [60.53979239 47.46020761],0
u1,1,0.347521,0.882489,[ 51 130] ; [25 83],[ 47.59861592 133.40138408] ; [28.40138408 79.59861592],0
s1,1,0.357247,0.847549,[  6 173] ; [  6 101],[  7.51048951 171.48951049] ; [  4.48951049 102.51048951],0
u4,1,0.365602,0.818557,[  9 172] ; [  3 105],[  7.51557093 173.48442907] ; [  4.48442907 103.51557093],0
p11,1,0.409526,0.680177,[148  33] ; [84 24],[145.30103806  35.69896194] ; [86.69896194 21.30103806],0
p5,1,0.42224,0.644073,[ 31 150] ; [22 83],[ 33.54195804 147.45804196] ; [19.45804196 85.54195804],0
n6,1,0.451675,0.566446,[163  15] ; [96 12],[161.1958042  16.8041958] ; [97.8041958 10.1958042],0
p3,1,0.45551,0.556905,[107  74] ; [59 49],[103.96539792  77.03460208] ; [62.03460208 45.96539792],0
b3,1,0.457689,0.551541,[55 78] ; [35 40],[57.54807692 75.45192308] ; [32.45192308 42.54807692],0
b2,1,0.457689,0.551541,[55 78] ; [35 40],[57.54807692 75.45192308] ; [32.45192308 42.54807692],0
p6,1,0.492494,0.471073,[91 86] ; [51 57],[88.18947368 88.81052632] ; [53.81052632 54.18947368],0
u3,1,0.497121,0.461077,[20  6] ; [15  7],[18.95833333  7.04166667] ; [16.04166667  5.95833333],0
p2,1,0.509462,0.435171,[156  25] ; [90 18],[154.06920415  26.93079585] ; [91.93079585 16.06920415],0
p4,1,0.514003,0.425909,[120  60] ; [76 32],[122.5  57.5] ; [73.5 34.5],0
b1,1,0.572765,0.318078,[ 71 110] ; [46 62],[ 73.27681661 107.72318339] ; [43.72318339 64.27681661],0
p1,1,0.589195,0.291603,[ 18 162] ; [13 95],[ 19.375 160.625] ; [11.625 96.375],0
a4,1,0.638039,0.221316,[87 94] ; [55 53],[88.93425606 92.06574394] ; [53.06574394 54.93425606],0
d1,1,0.652113,0.203247,[122  59] ; [70 38],[120.24913495  60.75086505] ; [71.75086505 36.24913495],0
a1,1,0.71467,0.133657,[ 12 169] ; [  6 102],[ 11.2733564 169.7266436] ; [  6.7266436 101.2733564],0
n5,1,0.720881,0.12765,[152  27] ; [90 18],[150.93379791  28.06620209] ; [91.06620209 16.93379791],0
p12,1,0.777247,0.080037,[ 22 158] ; [12 96],[ 21.25 158.75] ; [12.75 95.25],0
p9,1,0.778994,0.078753,[165  15] ; [100   8],[165.625  14.375] ; [99.375  8.625],0
s6,1,0.815446,0.054478,[158  20] ; [94 13],[157.38947368  20.61052632] ; [94.61052632 12.38947368],0
v4,1,0.826193,0.048218,[175   4] ; [106   2],[175.25783972   3.74216028] ; [105.74216028   2.25783972],0
d3,1,0.838304,0.041642,[127  54] ; [77 31],[127.76470588  53.23529412] ; [76.23529412 31.76470588],0
s3,1,0.84389,0.038777,[140  38] ; [86 22],[140.65734266  37.34265734] ; [85.34265734 22.65734266],0
p10,1,0.894669,0.017529,[158  21] ; [95 12],[158.34615385  20.65384615] ; [94.65384615 12.34615385],0
u2,1,0.937731,0.006103,[18  8] ; [15  7],[17.875  8.125] ; [15.125  6.875],0
a2,1,0.941753,0.005339,[ 51 130] ; [30 78],[ 50.73010381 130.26989619] ; [30.26989619 77.73010381],0
p8,1,0.943832,0.004964,[104  73] ; [63 45],[103.71578947  73.28421053] ; [63.28421053 44.71578947],0
