Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.041179,4.168631,[4 7] ; [ 4 34],[1.79591837 9.20408163] ; [ 6.20408163 31.79591837],0
n4,1,0.069947,3.284264,[9 2] ; [20 19],[6.38 4.62] ; [22.62 16.38],0
s6,1,0.070008,3.282828,[7 4] ; [13 26],[4.4 6.6] ; [15.6 23.4],0
u3,1,0.084228,2.981366,[3 3] ; [ 4 20],[1.4 4.6] ; [ 5.6 18.4],0
d5,1,0.119232,2.42738,[8 3] ; [18 21],[5.72 5.28] ; [20.28 18.72],0
d4,1,0.125204,2.350988,[9 2] ; [22 17],[6.82 4.18] ; [24.18 14.82],0
p3,1,0.147712,2.095721,[ 1 10] ; [12 27],[2.86 8.14] ; [10.14 28.86],0
v3,1,0.150869,2.06344,[3 8] ; [ 4 35],[1.54 9.46] ; [ 5.46 33.54],0
d3,1,0.183891,1.765894,[7 4] ; [16 23],[5.06 5.94] ; [17.94 21.06],0
d1,1,0.192871,1.695546,[4 7] ; [ 7 32],[2.42 8.58] ; [ 8.58 30.42],0
s2,1,0.192871,1.695546,[4 7] ; [ 7 32],[2.42 8.58] ; [ 8.58 30.42],0
r3,1,0.209846,1.572492,[9 2] ; [24 15],[7.26 3.74] ; [25.74 13.26],0
p10,1,0.23986,1.381418,[7 4] ; [17 22],[5.28 5.72] ; [18.72 20.28],0
a7,1,0.23986,1.381418,[7 4] ; [17 22],[5.28 5.72] ; [18.72 20.28],0
a5,1,0.262478,1.255641,[3 8] ; [18 21],[4.62 6.38] ; [16.38 22.62],0
v4,1,0.262478,1.255641,[8 3] ; [21 18],[6.38 4.62] ; [22.62 16.38],0
p8,1,0.303895,1.057022,[5 6] ; [11 27],[3.59183673 7.40816327] ; [12.40816327 25.59183673],0
r1,1,0.363845,0.824576,[5 6] ; [12 27],[3.74 7.26] ; [13.26 25.74],0
s4,1,0.364731,0.821536,[3 8] ; [ 6 33],[1.98 9.02] ; [ 7.02 31.98],0
r4,1,0.37493,0.787258,[4 7] ; [ 9 30],[2.86 8.14] ; [10.14 28.86],0
p2,1,0.406568,0.688813,[8 3] ; [23 16],[6.82 4.18] ; [24.18 14.82],0
n5,1,0.406568,0.688813,[8 3] ; [23 16],[6.82 4.18] ; [24.18 14.82],0
s7,1,0.456057,0.555556,[1 8] ; [ 8 28],[1.8 7.2] ; [ 7.2 28.8],0
n6,1,0.459489,0.547138,[6 5] ; [26 13],[7.04 3.96] ; [24.96 14.04],0
u2,1,0.464214,0.535714,[4 2] ; [12 12],[3.2 2.8] ; [12.8 11.2],0
p9,1,0.465085,0.53363,[5 6] ; [22 16],[6.06122449 4.93877551] ; [20.93877551 17.06122449],0
d2,1,0.484228,0.489325,[4 7] ; [10 29],[3.08 7.92] ; [10.92 28.08],0
a4,1,0.49474,0.4662,[3 8] ; [ 7 32],[2.2 8.8] ; [ 7.8 31.2],0
n2,1,0.527089,0.4,[2 1] ; [7 8],[1.5 1.5] ; [7.5 7.5],0
p11,1,0.563455,0.333757,[7 4] ; [21 18],[6.16 4.84] ; [21.84 17.16],0
p12,1,0.625012,0.238886,[ 1 10] ; [ 2 37],[ 0.66 10.34] ; [ 2.34 36.66],0
a1,1,0.625012,0.238886,[ 1 10] ; [ 2 37],[ 0.66 10.34] ; [ 2.34 36.66],0
b2,1,0.66,0.193523,[1 4] ; [ 8 19],[1.40625 3.59375] ; [ 7.59375 19.40625],0
b3,1,0.66,0.193523,[1 4] ; [ 8 19],[1.40625 3.59375] ; [ 7.59375 19.40625],0
a3,1,0.722279,0.12632,[5 6] ; [15 23],[4.48979592 6.51020408] ; [15.51020408 22.48979592],0
s3,1,0.7657,0.088807,[4 7] ; [12 26],[3.59183673 7.40816327] ; [12.40816327 25.59183673],0
s8,1,0.773522,0.082812,[3 8] ; [ 9 30],[2.64 8.36] ; [ 9.36 29.64],0
p7,1,0.792669,0.069088,[5 6] ; [16 23],[4.62 6.38] ; [16.38 22.62],0
b4,1,0.82315,0.04995,[8 3] ; [27 12],[7.7 3.3] ; [27.3 11.7],0
p4,1,0.899255,0.016028,[4 7] ; [15 24],[4.18 6.82] ; [14.82 24.18],0
b5,1,0.899255,0.016028,[7 4] ; [24 15],[6.82 4.18] ; [24.18 14.82],0
a8,1,0.911479,0.012359,[2 8] ; [ 8 29],[2.12765957 7.87234043] ; [ 7.87234043 29.12765957],0
a6,1,0.912377,0.012109,[5 6] ; [17 22],[4.84 6.16] ; [17.16 21.84],0
b1,1,0.912377,0.012109,[6 5] ; [22 17],[6.16 4.84] ; [21.84 17.16],0
