Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,85.038396,[192  49] ; [149 209],[137.19699499 103.80300501] ; [203.80300501 154.19699499],1
v1,1,0.0,26.125833,[157  84] ; [159 203],[126.29519071 114.70480929] ; [189.70480929 172.29519071],1
s8,1,9e-06,19.692083,[130 112] ; [132 239],[103.43230016 138.56769984] ; [158.56769984 212.43230016],1
s7,1,0.000216,13.687642,[134  95] ; [153 204],[112.1552901 116.8447099] ; [174.8447099 182.1552901],1
p3,1,0.001556,10.01117,[136 108] ; [158 212],[116.83387622 127.16612378] ; [177.16612378 192.83387622],0
d1,1,0.002578,9.084497,[162  83] ; [200 171],[143.97727273 101.02272727] ; [218.02272727 152.97727273],0
d2,1,0.005197,7.809637,[140 103] ; [170 199],[123.08823529 119.91176471] ; [186.91176471 182.08823529],0
s2,1,0.007039,7.262966,[134 107] ; [164 205],[117.73442623 123.26557377] ; [180.26557377 188.73442623],0
r3,1,0.011434,6.396558,[235   9] ; [335  33],[227.25490196  16.74509804] ; [342.74509804  25.25490196],0
n5,1,0.012685,6.212571,[216  28] ; [298  70],[204.92810458  39.07189542] ; [309.07189542  58.92810458],0
r4,1,0.013097,6.155978,[224  21] ; [314  57],[213.97727273  31.02272727] ; [324.02272727  46.97727273],0
a3,1,0.01757,5.638561,[188  55] ; [253 116],[175.10294118  67.89705882] ; [265.89705882 103.10294118],0
s4,1,0.017658,5.629736,[ 27 217] ; [ 66 298],[ 37.32236842 206.67763158] ; [ 55.67763158 308.32236842],0
r2,1,0.018125,5.583984,[234   8] ; [333  29],[227.17549669  14.82450331] ; [339.82450331  22.17549669],0
v4,1,0.028124,4.820446,[233  11] ; [334  34],[226.05882353  17.94117647] ; [340.94117647  27.05882353],0
p12,1,0.02821,4.815184,[ 22 221] ; [ 17 351],[ 15.5106383 227.4893617] ; [ 23.4893617 344.5106383],0
n6,1,0.042961,4.096929,[219  25] ; [310  59],[210.56443719  33.43556281] ; [318.43556281  50.56443719],0
p7,1,0.055452,3.668445,[157  81] ; [213 153],[145.79470199  92.20529801] ; [224.20529801 141.79470199],0
a2,1,0.055478,3.667662,[ 73 172] ; [ 85 286],[ 62.84090909 182.15909091] ; [ 95.15909091 275.84090909],0
n3,1,0.071158,3.256094,[35  6] ; [60 25],[30.91269841 10.08730159] ; [64.08730159 20.91269841],0
a1,1,0.082604,3.012908,[ 16 229] ; [ 13 358],[ 11.53409091 233.46590909] ; [ 17.46590909 353.53409091],0
r1,1,0.095948,2.771643,[202  42] ; [285  84],[193.84665579  50.15334421] ; [293.15334421  75.84665579],0
d3,1,0.110015,2.554004,[173  72] ; [239 132],[163.86363636  81.13636364] ; [248.13636364 122.86363636],0
p10,1,0.119641,2.422015,[200  42] ; [285  83],[192.40983607  49.59016393] ; [292.59016393  75.40983607],0
a5,1,0.141816,2.158139,[193  52] ; [273  98],[185.34090909  59.65909091] ; [280.65909091  90.34090909],0
d5,1,0.145894,2.114664,[206  38] ; [296  75],[199.16747967  44.83252033] ; [302.83252033  68.16747967],0
p8,1,0.154257,2.029638,[125 113] ; [171 196],[116.44297521 121.55702479] ; [179.55702479 187.44297521],0
p4,1,0.181716,1.783533,[146  96] ; [203 167],[138.00326797 103.99673203] ; [210.99673203 159.00326797],0
d4,1,0.232504,1.425478,[202  41] ; [294  77],[196.29967427  46.70032573] ; [299.70032573  71.29967427],0
