Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,150.417568,[ 18 133] ; [140  35],[73.18404908 77.81595092] ; [84.81595092 90.18404908],1
s7,1,0.0,67.744719,[ 28 115] ; [110  56],[63.86407767 79.13592233] ; [74.13592233 91.86407767],1
s6,1,0.0,64.689949,[59 92] ; [142  30],[93.96594427 57.03405573] ; [107.03405573  64.96594427],1
s8,1,0.0,48.517553,[ 31 120] ; [102  72],[61.79384615 89.20615385] ; [ 71.20615385 102.79384615],1
s5,1,0.000156,14.298023,[ 30 121] ; [ 65 100],[ 45.39556962 105.60443038] ; [ 49.60443038 115.39556962],1
r2,1,0.001248,10.418112,[135  13] ; [171   2],[141.08411215   6.91588785] ; [164.91588785   8.08411215],0
p10,1,0.001508,10.068835,[107  45] ; [147  26],[118.79384615  33.20615385] ; [135.20615385  37.79384615],0
s4,1,0.001732,9.814066,[ 10 140] ; [ 32 142],[ 19.44444444 130.55555556] ; [ 22.55555556 151.44444444],0
p9,1,0.002463,9.1677,[107  42] ; [148  25],[117.99689441  31.00310559] ; [137.00310559  35.99689441],0
n1,1,0.010127,6.612406,[10 34] ; [22 23],[15.82022472 28.17977528] ; [16.17977528 28.82022472],0
r1,1,0.017385,5.65705,[119  32] ; [154  20],[126.84  24.16] ; [146.16  27.84],0
p3,1,0.021626,5.275636,[53 98] ; [83 91],[63.18769231 87.81230769] ; [ 72.81230769 101.18769231],0
v3,1,0.028109,4.821388,[49 95] ; [76 88],[58.44155844 85.55844156] ; [66.55844156 97.44155844],0
u2,1,0.050655,3.819654,[19 19] ; [24  9],[23.01408451 14.98591549] ; [19.98591549 13.01408451],0
r3,1,0.053203,3.737539,[137  14] ; [168   7],[141.27300613   9.72699387] ; [163.72699387  11.27300613],0
n5,1,0.055218,3.675476,[100  51] ; [132  42],[107.79076923  43.20923077] ; [124.20923077  49.79076923],0
p4,1,0.065907,3.382127,[67 84] ; [95 79],[75.26769231 75.73230769] ; [86.73230769 87.26769231],0
p12,1,0.086412,2.939968,[  6 146] ; [ 15 159],[  9.79141104 142.20858896] ; [ 11.20858896 162.79141104],0
p2,1,0.097632,2.743801,[109  42] ; [140  35],[115.33435583  35.66564417] ; [133.66564417  41.33435583],0
a3,1,0.138806,2.191142,[113  39] ; [142  33],[118.53211009  33.46788991] ; [136.46788991  38.53211009],0
n3,1,0.16006,1.973662,[25 19] ; [32 13],[28.17977528 15.82022472] ; [28.82022472 16.17977528],0
u3,1,0.169231,1.889747,[21 18] ; [23 10],[23.83333333 15.16666667] ; [20.16666667 12.83333333],0
b4,1,0.202294,1.625737,[85 67] ; [110  65],[90.64220183 61.35779817] ; [104.35779817  70.64220183],0
u4,1,0.2174,1.521451,[  2 150] ; [  6 169],[  3.71865443 148.28134557] ; [  4.28134557 170.71865443],0
r4,1,0.249219,1.327678,[129  23] ; [156  19],[132.47706422  19.52293578] ; [152.52293578  22.47706422],0
d4,1,0.251993,1.312223,[148   3] ; [172   1],[149.13580247   1.86419753] ; [170.86419753   2.13580247],0
a2,1,0.33228,0.939993,[ 47 105] ; [ 63 112],[ 51.13149847 100.86850153] ; [ 58.86850153 116.13149847],0
n2,1,0.339052,0.914013,[25 19] ; [30 15],[27.19101124 16.80898876] ; [27.80898876 17.19101124],0
u1,1,0.39683,0.717912,[ 33 119] ; [ 45 130],[ 36.25688073 115.74311927] ; [ 41.74311927 133.25688073],0
n4,1,0.400254,0.707563,[110  42] ; [133  41],[113.3006135  38.6993865] ; [129.6993865  44.3006135],0
a1,1,0.40171,0.703202,[  7 145] ; [  5 170],[  5.57798165 146.42201835] ; [  6.42201835 168.57798165],0
b2,1,0.410074,0.678586,[32 64] ; [42 66],[34.82352941 61.17647059] ; [39.17647059 68.82352941],0
b3,1,0.410074,0.678586,[32 64] ; [42 66],[34.82352941 61.17647059] ; [39.17647059 68.82352941],0
d5,1,0.417575,0.657131,[149   3] ; [168   6],[147.80368098   4.19631902] ; [169.19631902   4.80368098],0
v4,1,0.440646,0.5946,[140  12] ; [164  10],[141.74233129  10.25766871] ; [162.25766871  11.74233129],0
p11,1,0.47545,0.509281,[113  39] ; [136  39],[115.74311927  36.25688073] ; [133.25688073  41.74311927],0
a8,1,0.570362,0.322077,[ 16 117] ; [ 23 138],[ 17.64285714 115.35714286] ; [ 21.35714286 139.64285714],0
b1,1,0.581135,0.304404,[ 52 100] ; [ 65 110],[54.3853211 97.6146789] ; [ 62.6146789 112.3853211],0
s1,1,0.606841,0.264801,[  3 148] ; [  5 169],[  3.71692308 147.28307692] ; [  4.28307692 169.71692308],0
b5,1,0.629865,0.232243,[96 56] ; [115  60],[98.0795107 53.9204893] ; [112.9204893  62.0795107],0
v1,1,0.696589,0.152044,[69 81] ; [80 86],[70.7278481 79.2721519] ; [78.2721519 87.7278481],0
a6,1,0.721826,0.12675,[117  35] ; [131  43],[115.63190184  36.36809816] ; [132.36809816  41.63190184],0
p7,1,0.742101,0.108289,[74 76] ; [87 83],[75.46875 74.53125] ; [85.53125 84.46875],0
