Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,39.463148,[43 44] ; [267  58],[65.46116505 21.53883495] ; [244.53883495  80.46116505],1
d1,1,0.0,38.223819,[31 58] ; [230  96],[55.97349398 33.02650602] ; [205.02650602 120.97349398],1
d2,1,0.0,37.468612,[20 69] ; [192 133],[45.57487923 43.42512077] ; [166.42512077 158.57487923],1
u1,1,1e-06,25.209458,[ 2 87] ; [ 88 238],[19.30120482 69.69879518] ; [ 70.69879518 255.30120482],1
a4,1,1e-06,24.465716,[23 65] ; [181 143],[43.57281553 44.42718447] ; [160.42718447 163.57281553],1
d5,1,1.6e-05,18.670738,[61 28] ; [285  40],[74.38164251 14.61835749] ; [271.61835749  53.38164251],1
r1,1,0.00012,14.79547,[63 26] ; [284  40],[74.77723971 14.22276029] ; [272.22276029  51.77723971],1
a6,1,0.00189,9.65309,[49 40] ; [235  90],[61.0531401 27.9468599] ; [222.9468599 102.0531401],0
s5,1,0.002134,9.430149,[21 63] ; [136 177],[33.21914358 50.78085642] ; [123.78085642 189.21914358],0
d3,1,0.003034,8.787046,[53 36] ; [246  80],[64.12289157 24.87710843] ; [234.87710843  91.12289157],0
s8,1,0.004669,8.003216,[34 55] ; [177 144],[45.80243902 43.19756098] ; [165.19756098 155.80243902],0
p8,1,0.007411,7.170607,[42 46] ; [202 116],[52.88669951 35.11330049] ; [191.11330049 126.88669951],0
d4,1,0.008302,6.967049,[67 22] ; [282  43],[75.02657005 13.97342995] ; [273.97342995  51.02657005],0
s7,1,0.010808,6.496628,[34 48] ; [178 133],[44.23409669 37.76590331] ; [167.76590331 143.23409669],0
p4,1,0.017504,5.645133,[52 37] ; [232  92],[61.20096852 27.79903148] ; [222.79903148 101.20096852],0
s2,1,0.018286,5.568528,[39 49] ; [187 133],[48.74509804 39.25490196] ; [177.25490196 142.74509804],0
p2,1,0.019158,5.487065,[71 18] ; [288  35],[77.55097087 11.44902913] ; [281.44902913  41.55097087],0
b1,1,0.053303,3.734381,[24 65] ; [124 202],[31.73975904 57.26024096] ; [116.26024096 209.73975904],0
b2,1,0.095406,2.780713,[17 37] ; [ 95 121],[22.4 31.6] ; [ 89.6 126.4],0
b3,1,0.095406,2.780713,[17 37] ; [ 95 121],[22.4 31.6] ; [ 89.6 126.4],0
p6,1,0.121326,2.400124,[32 54] ; [149 171],[38.33990148 47.66009852] ; [142.66009852 177.33990148],0
s1,1,0.130781,2.283214,[ 5 83] ; [  8 313],[ 2.79706601 85.20293399] ; [ 10.20293399 310.79706601],0
b4,1,0.131412,2.275748,[47 42] ; [201 125],[53.18554217 35.81445783] ; [194.81445783 131.18554217],0
p3,1,0.141665,2.159778,[45 44] ; [192 132],[51.07263923 37.92736077] ; [185.92736077 138.07263923],0
n2,1,0.147512,2.097795,[11  5] ; [45  8],[12.98550725  3.01449275] ; [43.01449275  9.98550725],0
a7,1,0.149225,2.080155,[60 28] ; [247  79],[65.25603865 22.74396135] ; [241.74396135  84.25603865],0
u4,1,0.184697,1.759422,[ 1 88] ; [ 13 313],[ 3.00240964 85.99759036] ; [ 10.99759036 315.00240964],0
a1,1,0.201146,1.634032,[ 2 87] ; [ 18 308],[ 4.28915663 84.71084337] ; [ 15.71084337 310.28915663],0
r3,1,0.218269,1.515713,[88  1] ; [313  12],[86.20531401  2.79468599] ; [314.79468599  10.20531401],0
r4,1,0.231562,1.431243,[81  8] ; [308  18],[83.42409639  5.57590361] ; [305.57590361  20.42409639],0
p5,1,0.250233,1.322004,[17 70] ; [ 47 277],[13.54744526 73.45255474] ; [ 50.45255474 273.54744526],0
p9,1,0.297268,1.086412,[77 12] ; [290  31],[79.66585366  9.33414634] ; [287.33414634  33.66585366],0
n1,1,0.298862,1.079265,[9 7] ; [22 31],[7.1884058 8.8115942] ; [23.8115942 29.1884058],0
p7,1,0.357075,0.848153,[58 29] ; [226  89],[61.46268657 25.53731343] ; [222.53731343  92.46268657],0
n3,1,0.36934,0.805885,[13  3] ; [37 16],[11.5942029  4.4057971] ; [38.4057971 14.5942029],0
v2,1,0.419731,0.651069,[57 30] ; [222  95],[60.08168317 26.91831683] ; [218.91831683  98.08168317],0
p11,1,0.434854,0.609823,[72 17] ; [275  51],[74.41686747 14.58313253] ; [272.58313253  53.41686747],0
p10,1,0.460371,0.544994,[75 13] ; [283  38],[77.02689487 10.97310513] ; [280.97310513  40.02689487],0
n5,1,0.485977,0.48542,[75 14] ; [284  42],[76.99036145 12.00963855] ; [282.00963855  43.99036145],0
s6,1,0.49074,0.474904,[61 26] ; [234  83],[63.52722772 23.47277228] ; [231.47277228  85.52722772],0
r2,1,0.50635,0.441604,[84  4] ; [313  10],[85.00243309  2.99756691] ; [311.99756691  11.00243309],0
u2,1,0.517297,0.419279,[25 20] ; [29 30],[23.36538462 21.63461538] ; [30.63461538 28.36538462],0
