Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000244,13.455949,[10 78] ; [6 5],[14.22222222 73.77777778] ; [1.77777778 9.22222222],1
s6,1,0.001306,10.333411,[21 72] ; [8 4],[25.68571429 67.31428571] ; [3.31428571 8.68571429],0
s2,1,0.002338,9.263584,[ 9 83] ; [5 7],[12.38461538 79.61538462] ; [ 1.61538462 10.38461538],0
u1,1,0.011271,6.42213,[ 8 85] ; [4 8],[10.62857143 82.37142857] ; [ 1.37142857 10.62857143],0
r4,1,0.017348,5.660842,[52 41] ; [11  1],[55.8 37.2] ; [7.2 4.8],0
r1,1,0.03609,4.392842,[56 36] ; [11  1],[59.26923077 32.73076923] ; [7.73076923 4.26923077],0
n6,1,0.03965,4.232813,[56 35] ; [11  1],[59.19417476 31.80582524] ; [7.80582524 4.19417476],0
b1,1,0.109915,2.555444,[47 46] ; [9 3],[49.6 43.4] ; [6.4 5.6],0
n1,1,0.123142,2.376896,[10 28] ; [3 2],[11.48837209 26.51162791] ; [1.51162791 3.48837209],0
r3,1,0.134044,2.245028,[65 26] ; [11  1],[67.14563107 23.85436893] ; [8.85436893 3.14563107],0
v3,1,0.137198,2.20911,[22 68] ; [5 6],[24.05940594 65.94059406] ; [2.94059406 8.05940594],0
p10,1,0.15105,2.061614,[15 77] ; [4 8],[16.80769231 75.19230769] ; [2.19230769 9.80769231],0
p8,1,0.179118,1.804924,[22 71] ; [5 7],[23.91428571 69.08571429] ; [3.08571429 8.91428571],0
v4,1,0.197453,1.661111,[69 23] ; [11  1],[70.76923077 21.23076923] ; [9.23076923 2.76923077],0
a1,1,0.209381,1.575698,[ 6 87] ; [ 2 10],[ 7.08571429 85.91428571] ; [ 0.91428571 11.08571429],0
a6,1,0.220357,1.502046,[56 37] ; [5 7],[54.02857143 38.97142857] ; [6.97142857 5.02857143],0
b3,1,0.242477,1.366136,[19 39] ; [1 7],[17.57575758 40.42424242] ; [2.42424242 5.57575758],0
b2,1,0.242477,1.366136,[19 39] ; [1 7],[17.57575758 40.42424242] ; [2.42424242 5.57575758],0
n2,1,0.246679,1.342013,[20 18] ; [4 1],[21.20930233 16.79069767] ; [2.79069767 2.20930233],0
d5,1,0.269476,1.219413,[63 30] ; [10  2],[64.65714286 28.34285714] ; [8.34285714 3.65714286],0
n4,1,0.277023,1.181639,[54 38] ; [9 3],[55.73076923 36.26923077] ; [7.26923077 4.73076923],0
n5,1,0.277105,1.181235,[46 46] ; [8 4],[47.76923077 44.23076923] ; [6.23076923 5.76923077],0
b5,1,0.315087,1.009233,[53 40] ; [5 7],[51.37142857 41.62857143] ; [6.62857143 5.37142857],0
d4,1,0.322103,0.980389,[64 28] ; [10  2],[65.46153846 26.53846154] ; [8.53846154 3.46153846],0
r2,1,0.329518,0.950793,[72 18] ; [11  1],[73.23529412 16.76470588] ; [9.76470588 2.23529412],0
a3,1,0.343542,0.89717,[48 44] ; [8 4],[49.53846154 42.46153846] ; [6.46153846 5.53846154],0
a5,1,0.360293,0.83687,[49 44] ; [8 4],[50.48571429 42.51428571] ; [6.51428571 5.48571429],0
d2,1,0.470363,0.521122,[43 48] ; [7 5],[44.17475728 46.82524272] ; [5.82524272 6.17475728],0
a2,1,0.509145,0.435824,[16 77] ; [3 9],[16.82857143 76.17142857] ; [2.17142857 9.82857143],0
v1,1,0.578961,0.307918,[24 69] ; [4 8],[24.8 68.2] ; [3.2 8.8],0
d3,1,0.646052,0.210914,[53 40] ; [6 6],[52.25714286 40.74285714] ; [6.74285714 5.25714286],0
p7,1,0.659026,0.194709,[32 59] ; [5 7],[32.68932039 58.31067961] ; [4.31067961 7.68932039],0
p2,1,0.660886,0.192449,[45 48] ; [5 7],[44.28571429 48.71428571] ; [5.71428571 6.28571429],0
b4,1,0.66637,0.185877,[56 37] ; [8 4],[56.68571429 36.31428571] ; [7.31428571 4.68571429],0
p4,1,0.68214,0.167726,[28 63] ; [3 9],[27.38834951 63.61165049] ; [3.61165049 8.38834951],0
s1,1,0.685451,0.164054,[ 5 87] ; [ 1 11],[ 5.30769231 86.69230769] ; [ 0.69230769 11.30769231],0
a4,1,0.694883,0.15385,[33 59] ; [5 7],[33.61538462 58.38461538] ; [4.38461538 7.61538462],0
d1,1,0.698206,0.150344,[41 52] ; [6 6],[41.62857143 51.37142857] ; [5.37142857 6.62857143],0
a7,1,0.77264,0.083477,[57 34] ; [7 5],[56.54368932 34.45631068] ; [7.45631068 4.54368932],0
s5,1,0.802241,0.062724,[13 80] ; [ 2 10],[13.28571429 79.71428571] ; [ 1.71428571 10.28571429],0
p6,1,0.82604,0.048304,[13 78] ; [ 2 10],[13.25242718 77.74757282] ; [ 1.74757282 10.25242718],0
n3,1,0.84057,0.040467,[21 17] ; [2 2],[20.80952381 17.19047619] ; [2.19047619 1.80952381],0
p11,1,0.873691,0.025272,[41 52] ; [5 7],[40.74285714 52.25714286] ; [5.25714286 6.74285714],0
v2,1,0.946786,0.004455,[37 54] ; [5 7],[37.10679612 53.89320388] ; [4.89320388 7.10679612],0
p3,1,0.983801,0.000412,[23 70] ; [3 9],[23.02857143 69.97142857] ; [2.97142857 9.02857143],0
