Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,73.878382,[110  17] ; [53 96],[75.00362319 51.99637681] ; [87.99637681 61.00362319],1
p7,1,2e-06,22.227659,[95 31] ; [67 75],[76.1641791 49.8358209] ; [85.8358209 56.1641791],1
p8,1,5e-06,20.86714,[79 48] ; [50 95],[60.23161765 66.76838235] ; [68.76838235 76.23161765],1
p6,1,6e-06,20.590996,[57 68] ; [ 29 117],[39.66789668 85.33210332] ; [46.33210332 99.66789668],1
p5,1,0.004422,8.102002,[ 20 107] ; [  8 141],[ 12.88405797 114.11594203] ; [ 15.11594203 133.88405797],0
s7,1,0.005434,7.729089,[53 66] ; [ 42 107],[42.18283582 76.81716418] ; [52.81716418 96.18283582],0
s5,1,0.005875,7.58835,[58 67] ; [ 44 102],[47.04797048 77.95202952] ; [54.95202952 91.04797048],0
a4,1,0.015826,5.822099,[62 65] ; [51 97],[52.18545455 74.81454545] ; [60.81454545 87.18545455],0
d2,1,0.023116,5.159786,[60 67] ; [50 98],[50.8 76.2] ; [59.2 88.8],0
v3,1,0.027326,4.870102,[50 74] ; [ 40 105],[41.48698885 82.51301115] ; [48.51301115 96.48698885],0
b1,1,0.044161,4.050395,[51 76] ; [ 43 107],[43.09747292 83.90252708] ; [50.90252708 99.09747292],0
n4,1,0.049328,3.864167,[99 28] ; [101  49],[91.6967509 35.3032491] ; [108.3032491  41.6967509],0
u1,1,0.053471,3.729134,[ 25 102] ; [ 17 133],[ 19.25631769 107.74368231] ; [ 22.74368231 127.25631769],0
r4,1,0.056189,3.646441,[117  10] ; [127  23],[111.8700361  15.1299639] ; [132.1299639  17.8700361],0
p10,1,0.05672,3.630773,[103  23] ; [105  41],[96.35294118 29.64705882] ; [111.64705882  34.35294118],0
b5,1,0.066344,3.371247,[71 56] ; [100  50],[78.40072202 48.59927798] ; [92.59927798 57.40072202],0
a2,1,0.079731,3.07037,[33 94] ; [ 26 124],[27.05054152 99.94945848] ; [ 31.94945848 118.05054152],0
r3,1,0.122557,2.384341,[122   4] ; [137  11],[119.10218978   6.89781022] ; [139.89781022   8.10218978],0
n6,1,0.130534,2.286141,[110  17] ; [118  30],[105.29454545  21.70545455] ; [122.70545455  25.29454545],0
v2,1,0.148198,2.090698,[74 51] ; [71 70],[68.13909774 56.86090226] ; [76.86090226 64.13909774],0
p2,1,0.167019,1.909501,[108  18] ; [119  31],[103.63043478  22.36956522] ; [123.36956522  26.63043478],0
d5,1,0.189996,1.717646,[103  24] ; [111  38],[98.47101449 28.52898551] ; [115.52898551  33.47101449],0
s1,1,0.191917,1.70284,[  3 123] ; [  8 137],[  5.11439114 120.88560886] ; [  5.88560886 139.11439114],0
v1,1,0.204051,1.613139,[68 58] ; [68 79],[62.76923077 63.23076923] ; [73.23076923 73.76923077],0
p9,1,0.224469,1.475571,[107  20] ; [113  31],[103.099631  23.900369] ; [116.900369  27.099631],0
a3,1,0.251461,1.315168,[86 41] ; [91 58],[81.44565217 45.55434783] ; [95.55434783 53.44565217],0
u2,1,0.256663,1.286668,[25 15] ; [29 28],[22.26804124 17.73195876] ; [31.73195876 25.26804124],0
a1,1,0.258043,1.279225,[  9 118] ; [  6 144],[  6.87725632 120.12274368] ; [  8.12274368 141.87725632],0
a8,1,0.262383,1.256141,[ 11 106] ; [ 19 117],[ 13.87351779 103.12648221] ; [ 16.12648221 119.87351779],0
d1,1,0.284353,1.146167,[70 57] ; [73 77],[65.5631769 61.4368231] ; [77.4368231 72.5631769],0
p12,1,0.287109,1.133128,[ 12 115] ; [  9 140],[  9.66304348 117.33695652] ; [ 11.33695652 137.66304348],0
n5,1,0.304462,1.05455,[95 30] ; [105  44],[91.24087591 33.75912409] ; [108.75912409  40.24087591],0
s2,1,0.310418,1.028898,[60 67] ; [79 69],[64.19272727 62.80727273] ; [74.80727273 73.19272727],0
u3,1,0.334247,0.932374,[25 15] ; [30 27],[22.68041237 17.31958763] ; [32.31958763 24.68041237],0
a5,1,0.371418,0.798914,[91 36] ; [100  50],[87.57039711 39.42960289] ; [103.42960289  46.57039711],0
r2,1,0.407143,0.687129,[119   7] ; [136  12],[117.26277372   8.73722628] ; [137.73722628  10.26277372],0
p11,1,0.480851,0.496933,[97 30] ; [109  41],[94.44765343 32.55234657] ; [111.55234657  38.44765343],0
n2,1,0.498404,0.458333,[14  2] ; [40 10],[13.09090909  2.90909091] ; [40.90909091  9.09090909],0
r1,1,0.504623,0.445201,[100  26] ; [114  36],[97.69565217 28.30434783] ; [116.30434783  33.69565217],0
p1,1,0.542821,0.370336,[  9 117] ; [  8 141],[  7.78909091 118.21090909] ; [  9.21090909 139.78909091],0
v4,1,0.56384,0.333099,[118   9] ; [140   8],[119.14909091   7.85090909] ; [138.85090909   9.14909091],0
b2,1,0.582289,0.302549,[21 48] ; [20 56],[19.51034483 49.48965517] ; [21.48965517 54.51034483],0
b3,1,0.582289,0.302549,[21 48] ; [20 56],[19.51034483 49.48965517] ; [21.48965517 54.51034483],0
