Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,54.945362,[35 58] ; [204  53],[63.50571429 29.49428571] ; [175.49428571  81.50571429],1
d3,1,1e-06,24.889756,[50 43] ; [206  50],[68.21776504 24.78223496] ; [187.78223496  68.21776504],1
a2,1,8.2e-05,15.519508,[ 8 85] ; [ 74 183],[21.78857143 71.21142857] ; [ 60.21142857 196.78857143],1
b5,1,0.00123,10.445136,[38 55] ; [155 102],[51.28285714 41.71714286] ; [141.71714286 115.28285714],0
u1,1,0.002191,9.381846,[ 6 87] ; [ 52 205],[15.41142857 77.58857143] ; [ 42.58857143 214.41142857],0
r1,1,0.008357,6.955267,[61 32] ; [203  53],[70.3495702 22.6504298] ; [193.6504298  62.3495702],0
p6,1,0.023071,5.163119,[33 58] ; [ 61 194],[24.72254335 66.27745665] ; [ 69.27745665 185.72254335],0
b1,1,0.024957,5.026838,[46 47] ; [ 93 164],[36.93428571 56.06571429] ; [102.06571429 154.93428571],0
r4,1,0.043371,4.080896,[72 21] ; [222  35],[78.12 14.88] ; [215.88  41.12],0
v4,1,0.063877,3.433753,[80 13] ; [235  19],[84.42363112  8.57636888] ; [230.57636888  23.42363112],0
r3,1,0.064098,3.428056,[81 12] ; [237  17],[85.22766571  7.77233429] ; [232.77233429  21.22766571],0
v2,1,0.068138,3.327312,[33 59] ; [115 130],[40.40356083 51.59643917] ; [107.59643917 137.40356083],0
r2,1,0.081432,3.036079,[80 11] ; [236  16],[83.83673469  7.16326531] ; [232.16326531  19.83673469],0
s7,1,0.108281,2.579138,[44 43] ; [100 146],[37.62162162 49.37837838] ; [106.37837838 139.62162162],0
u4,1,0.114336,2.493248,[ 2 91] ; [  1 256],[ 0.79714286 92.20285714] ; [  2.20285714 254.79714286],0
p9,1,0.136858,2.21293,[64 28] ; [195  57],[69.26744186 22.73255814] ; [189.73255814  62.26744186],0
p10,1,0.147914,2.093634,[63 30] ; [191  62],[68.2716763 24.7283237] ; [185.7283237  67.2716763],0
p7,1,0.156909,2.003767,[57 35] ; [134 117],[51.2303207 40.7696793] ; [139.7696793 111.2303207],0
n3,1,0.186893,1.741943,[20 14] ; [53 21],[22.98148148 11.01851852] ; [50.01851852 23.98148148],0
u3,1,0.204095,1.612824,[12 15] ; [40 28],[14.77894737 12.22105263] ; [37.22105263 30.77894737],0
p3,1,0.219943,1.504744,[42 51] ; [ 97 159],[37.04011461 55.95988539] ; [101.95988539 154.04011461],0
s5,1,0.236562,1.400967,[28 60] ; [ 63 186],[23.76261128 64.23738872] ; [ 67.23738872 181.76261128],0
p4,1,0.249895,1.323892,[51 40] ; [126 131],[46.28448276 44.71551724] ; [130.71551724 126.28448276],0
d1,1,0.252353,1.310229,[58 35] ; [177  80],[62.44285714 30.55714286] ; [172.55714286  84.44285714],0
p5,1,0.276649,1.183479,[ 9 84] ; [ 16 239],[ 6.68103448 86.31896552] ; [ 18.31896552 236.68103448],0
p2,1,0.281267,1.160957,[66 26] ; [198  58],[69.79310345 22.20689655] ; [194.20689655  61.79310345],0
d2,1,0.286088,1.137942,[53 38] ; [133 124],[48.63793103 42.36206897] ; [137.36206897 119.63793103],0
a8,1,0.289455,1.122152,[ 7 82] ; [ 28 206],[ 9.64396285 79.35603715] ; [ 25.35603715 208.64396285],0
b4,1,0.302002,1.065331,[50 43] ; [154 103],[54.20571429 38.79428571] ; [149.79428571 107.20571429],0
s2,1,0.305181,1.051416,[36 56] ; [116 140],[40.18390805 51.81609195] ; [111.81609195 144.18390805],0
u2,1,0.345982,0.888141,[16 10] ; [35 34],[13.95789474 12.04210526] ; [37.04210526 31.95789474],0
p12,1,0.357059,0.84821,[ 2 90] ; [ 11 245],[ 3.43678161 88.56321839] ; [  9.56321839 246.43678161],0
a4,1,0.385764,0.752253,[46 46] ; [115 142],[42.44126074 49.55873926] ; [118.55873926 138.44126074],0
s4,1,0.424989,0.636477,[19 73] ; [ 43 211],[16.48554913 75.51445087] ; [ 45.51445087 208.48554913],0
s1,1,0.442123,0.590767,[ 5 88] ; [  9 245],[ 3.75216138 89.24783862] ; [ 10.24783862 243.75216138],0
d4,1,0.460184,0.545446,[79 14] ; [226  31],[81.04285714 11.95714286] ; [223.95714286  33.04285714],0
n5,1,0.501784,0.451162,[64 29] ; [165  89],[61.37463977 31.62536023] ; [167.62536023  86.37463977],0
s3,1,0.567192,0.327404,[45 46] ; [135 120],[47.34104046 43.65895954] ; [132.65895954 122.34104046],0
n4,1,0.582451,0.302289,[69 24] ; [183  74],[66.96 26.04] ; [185.04  71.96],0
p1,1,0.683888,0.165781,[ 7 86] ; [ 16 238],[ 6.16426513 86.83573487] ; [ 16.83573487 237.16426513],0
n2,1,0.702785,0.145591,[24 11] ; [48 26],[23.11926606 11.88073394] ; [48.88073394 25.11926606],0
b2,1,0.729279,0.119775,[19 38] ; [ 45 101],[17.97044335 39.02955665] ; [46.02955665 99.97044335],0
b3,1,0.729279,0.119775,[19 38] ; [ 45 101],[17.97044335 39.02955665] ; [46.02955665 99.97044335],0
a3,1,0.740351,0.109818,[66 27] ; [187  70],[67.22571429 25.77428571] ; [185.77428571  71.22571429],0
a1,1,0.770967,0.084745,[ 4 89] ; [ 13 244],[ 4.51714286 88.48285714] ; [ 12.48285714 244.51714286],0
n1,1,0.805363,0.060719,[12 22] ; [24 49],[11.43925234 22.56074766] ; [24.56074766 48.43925234],0
v3,1,0.818508,0.052654,[23 67] ; [ 67 183],[23.82352941 66.17647059] ; [ 66.17647059 183.82352941],0
a5,1,0.834184,0.043823,[68 25] ; [185  72],[67.22571429 25.77428571] ; [185.77428571  71.22571429],0
s8,1,0.843988,0.038728,[32 61] ; [ 91 165],[32.7765043 60.2234957] ; [ 90.2234957 165.7765043],0
s6,1,0.853414,0.034138,[53 37] ; [153 102],[53.73913043 36.26086957] ; [152.26086957 102.73913043],0
p8,1,0.856963,0.032487,[39 53] ; [110 143],[39.73333333 52.26666667] ; [109.26666667 143.73333333],0
n6,1,0.942456,0.00521,[74 19] ; [202  53],[73.75862069 19.24137931] ; [202.24137931  52.75862069],0
p11,1,0.978933,0.000697,[65 28] ; [180  77],[65.1 27.9] ; [179.9  77.1],0
