Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,78.8418,[87  9] ; [29 73],[56.24242424 39.75757576] ; [59.75757576 42.24242424],1
s7,1,0.0,56.36113,[75 16] ; [27 70],[49.37234043 41.62765957] ; [52.62765957 44.37234043],1
s8,1,0.0,47.768432,[72 24] ; [26 75],[47.75634518 48.24365482] ; [50.24365482 50.75634518],1
s6,1,0.0,29.077559,[79 14] ; [47 51],[61.35078534 31.64921466] ; [64.64921466 33.35078534],1
a3,1,0.001344,10.281177,[80 16] ; [65 38],[69.94974874 26.05025126] ; [75.05025126 27.94974874],0
s5,1,0.002533,9.116321,[48 44] ; [30 68],[37.76842105 54.23157895] ; [40.23157895 57.76842105],0
d5,1,0.01159,6.372531,[80 15] ; [71 32],[72.44949495 22.55050505] ; [78.55050505 24.44949495],0
v1,1,0.011644,6.364244,[62 32] ; [48 52],[53.29896907 40.70103093] ; [56.70103093 43.29896907],0
s4,1,0.014297,6.001082,[24 71] ; [12 90],[17.36040609 77.63959391] ; [18.63959391 83.36040609],0
r3,1,0.021669,5.272203,[93  3] ; [90 12],[88.72727273  7.27272727] ; [94.27272727  7.72727273],0
v3,1,0.025235,5.007719,[47 47] ; [33 64],[39.37172775 54.62827225] ; [40.62827225 56.37172775],0
n1,1,0.034926,4.448769,[14 11] ; [ 7 19],[10.29411765 14.70588235] ; [10.70588235 15.29411765],0
p6,1,0.042156,4.128944,[39 54] ; [28 72],[32.28497409 60.71502591] ; [34.71502591 65.28497409],0
n4,1,0.060818,3.514943,[81 14] ; [76 26],[75.7106599 19.2893401] ; [81.2893401 20.7106599],0
n5,1,0.063301,3.448717,[76 18] ; [70 31],[70.37948718 23.62051282] ; [75.62051282 25.37948718],0
u2,1,0.075575,3.157579,[12  4] ; [18 19],[9.05660377 6.94339623] ; [20.94339623 16.05660377],0
d1,1,0.076589,3.135831,[54 42] ; [45 58],[47.75879397 48.24120603] ; [51.24120603 51.75879397],0
u4,1,0.08068,3.051154,[ 5 91] ; [  1 102],[ 2.89447236 93.10552764] ; [ 3.10552764 99.89447236],0
b4,1,0.083529,2.99486,[47 49] ; [63 40],[53.06532663 42.93467337] ; [56.93467337 46.06532663],0
d4,1,0.09376,2.808599,[80 15] ; [76 26],[75.2284264 19.7715736] ; [80.7715736 21.2284264],0
a1,1,0.094505,2.795913,[ 8 88] ; [  3 100],[ 5.30653266 90.69346734] ; [ 5.69346734 97.30653266],0
p3,1,0.101588,2.680442,[53 42] ; [45 57],[47.25888325 47.74111675] ; [50.74111675 51.25888325],0
p10,1,0.102021,2.673665,[77 17] ; [72 28],[72.19587629 21.80412371] ; [76.80412371 23.19587629],0
u3,1,0.106827,2.600546,[11  5] ; [17 21],[8.2962963 7.7037037] ; [19.7037037 18.2962963],0
p12,1,0.115858,2.472443,[ 9 84] ; [ 4 96],[ 6.2642487 86.7357513] ; [ 6.7357513 93.2642487],0
a6,1,0.142762,2.147931,[34 62] ; [47 56],[39.07537688 56.92462312] ; [41.92462312 61.07537688],0
p9,1,0.148876,2.083733,[77 17] ; [74 27],[72.78974359 21.21025641] ; [78.21025641 22.78974359],0
a2,1,0.155437,2.018063,[11 85] ; [ 6 97],[ 8.20100503 87.79899497] ; [ 8.79899497 94.20100503],0
b5,1,0.162948,1.946654,[39 57] ; [52 51],[43.89949749 52.10050251] ; [47.10050251 55.89949749],0
p7,1,0.183245,1.771105,[64 29] ; [59 40],[59.578125 33.421875] ; [63.421875 35.578125],0
r4,1,0.184441,1.761473,[90  6] ; [91 12],[87.31658291  8.68341709] ; [93.68341709  9.31658291],0
n6,1,0.196918,1.665085,[78 15] ; [78 24],[74.4 18.6] ; [81.6 20.4],0
v4,1,0.214505,1.540756,[91  5] ; [91 10],[88.69035533  7.30964467] ; [93.30964467  7.69035533],0
a4,1,0.214949,1.537776,[47 49] ; [41 61],[42.66666667 53.33333333] ; [45.33333333 56.66666667],0
p4,1,0.216591,1.526815,[54 41] ; [48 52],[49.69230769 45.30769231] ; [52.30769231 47.69230769],0
a8,1,0.232543,1.425239,[14 79] ; [ 9 87],[11.31746032 81.68253968] ; [11.68253968 84.31746032],0
d3,1,0.242929,1.363515,[48 48] ; [43 60],[43.89949749 52.10050251] ; [47.10050251 55.89949749],0
v2,1,0.246114,1.34523,[51 42] ; [46 53],[46.984375 46.015625] ; [50.015625 48.984375],0
r2,1,0.263128,1.252222,[92  4] ; [92  8],[90.12244898  5.87755102] ; [93.87755102  6.12244898],0
p8,1,0.290265,1.118392,[49 45] ; [45 56],[45.31282051 48.68717949] ; [48.68717949 52.31282051],0
u1,1,0.320985,0.98493,[ 8 88] ; [ 5 98],[ 6.27135678 89.72864322] ; [ 6.72864322 96.27135678],0
d2,1,0.36286,0.827969,[50 46] ; [47 56],[46.79396985 49.20603015] ; [50.20603015 52.79396985],0
b2,1,0.375508,0.785356,[36 32] ; [28 34],[33.47692308 34.52307692] ; [30.52307692 31.47692308],0
b3,1,0.375508,0.785356,[36 32] ; [28 34],[33.47692308 34.52307692] ; [30.52307692 31.47692308],0
n3,1,0.412589,0.671329,[16 10] ; [16  6],[17.33333333  8.66666667] ; [14.66666667  7.33333333],0
a5,1,0.433219,0.614178,[71 25] ; [71 32],[68.50251256 27.49748744] ; [73.49748744 29.50251256],0
p5,1,0.514092,0.425729,[13 80] ; [11 90],[11.50515464 81.49484536] ; [12.49484536 88.50515464],0
p11,1,0.547812,0.361252,[77 19] ; [79 24],[75.25628141 20.74371859] ; [80.74371859 22.25628141],0
p1,1,0.639028,0.220015,[ 5 90] ; [ 7 95],[ 5.78680203 89.21319797] ; [ 6.21319797 95.78680203],0
s1,1,0.678109,0.172262,[ 6 89] ; [ 5 96],[ 5.33163265 89.66836735] ; [ 5.66836735 95.33163265],0
n2,1,0.82823,0.047077,[18  7] ; [18  8],[17.64705882  7.35294118] ; [18.35294118  7.64705882],0
b1,1,0.852732,0.03446,[46 50] ; [48 55],[45.34673367 50.65326633] ; [48.65326633 54.34673367],0
p2,1,0.953066,0.003464,[72 22] ; [77 24],[71.82564103 22.17435897] ; [77.17435897 23.82564103],0
