Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.003334,8.614987,[23 18] ; [24 59],[15.54032258 25.45967742] ; [31.45967742 51.54032258],0
a3,1,0.028331,4.807817,[30 13] ; [42 43],[24.1875 18.8125] ; [47.8125 37.1875],0
s6,1,0.029376,4.745432,[21 21] ; [26 60],[15.421875 26.578125] ; [31.578125 54.421875],0
b1,1,0.034146,4.487362,[28 15] ; [39 47],[22.33333333 20.66666667] ; [44.66666667 41.33333333],0
p9,1,0.037175,4.342382,[28 14] ; [39 44],[22.512 19.488] ; [44.488 38.512],0
s1,1,0.064746,3.411443,[ 5 37] ; [ 3 83],[ 2.625 39.375] ; [ 5.375 80.625],0
a4,1,0.071134,3.256659,[19 24] ; [24 61],[14.4453125 28.5546875] ; [28.5546875 56.4453125],0
v3,1,0.082548,3.014004,[13 29] ; [15 71],[ 9.1875 32.8125] ; [18.8125 67.1875],0
s4,1,0.087797,2.914302,[ 5 38] ; [21 65],[ 8.66666667 34.33333333] ; [17.33333333 68.66666667],0
n2,1,0.100615,2.695764,[14  5] ; [21 20],[11.08333333  7.91666667] ; [23.91666667 17.08333333],0
a5,1,0.105504,2.620312,[26 17] ; [39 47],[21.66666667 21.33333333] ; [43.33333333 42.66666667],0
n3,1,0.138058,2.199472,[12  7] ; [17 23],[9.33898305 9.66101695] ; [19.66101695 20.33898305],0
p3,1,0.147561,2.097285,[14 27] ; [19 67],[10.65354331 30.34645669] ; [22.34645669 63.65354331],0
s8,1,0.149905,2.073214,[11 32] ; [13 73],[ 8. 35.] ; [16. 70.],0
r3,1,0.153399,2.038125,[27 14] ; [44 40],[23.288 17.712] ; [47.712 36.288],0
p2,1,0.156335,2.009327,[28 14] ; [46 40],[24.28125 17.71875] ; [49.71875 36.28125],0
p7,1,0.164055,1.936445,[19 23] ; [27 56],[15.456 26.544] ; [30.544 52.456],0
d3,1,0.190208,1.716005,[25 18] ; [39 46],[21.5 21.5] ; [42.5 42.5],0
