Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,242.014701,[ 36 207] ; [253  58],[126.76353791 116.23646209] ; [162.23646209 148.76353791],1
s6,1,0.0,97.123728,[113 127] ; [265  42],[165.85009141  74.14990859] ; [212.14990859  94.85009141],1
s7,1,0.0,66.738529,[ 68 163] ; [195 104],[114.62830189 116.37169811] ; [148.37169811 150.62830189],1
s8,1,0.0,59.757953,[ 62 181] ; [181 129],[106.77938517 136.22061483] ; [136.22061483 173.77938517],1
s5,1,0.0,26.073795,[ 53 188] ; [127 169],[ 80.78212291 160.21787709] ; [ 99.21787709 196.78212291],1
r2,1,0.000562,11.898009,[227  17] ; [303   4],[234.70054446   9.29945554] ; [295.29945554  11.70054446],1
s1,1,0.00197,9.577083,[  1 242] ; [ 15 293],[  7.05626134 235.94373866] ; [  8.94373866 299.05626134],0
s4,1,0.003501,8.52584,[ 28 212] ; [ 65 243],[ 40.72992701 199.27007299] ; [ 52.27007299 255.72992701],0
d2,1,0.005302,7.773287,[106 140] ; [171 140],[122.33752244 123.66247756] ; [154.66247756 156.33752244],0
p12,1,0.012156,6.288006,[ 14 231] ; [ 37 274],[ 22.47302158 222.52697842] ; [ 28.52697842 282.47302158],0
p9,1,0.01231,6.265664,[199  43] ; [276  32],[209.  33.] ; [266.  42.],0
r4,1,0.013736,6.07173,[223  23] ; [298  13],[230.1005386  15.8994614] ; [290.8994614  20.1005386],0
u4,1,0.022596,5.199286,[  2 244] ; [ 12 299],[  6.18312388 239.81687612] ; [  7.81687612 303.18312388],0
n5,1,0.024488,5.05975,[179  65] ; [253  58],[189.92432432  54.07567568] ; [242.07567568  68.92432432],0
r1,1,0.029674,4.7281,[191  54] ; [263  46],[200.77617329  44.22382671] ; [253.22382671  55.77617329],0
d1,1,0.035022,4.44408,[144 102] ; [209 102],[155.90305206  90.09694794] ; [197.09694794 113.90305206],0
a3,1,0.052125,3.771743,[165  80] ; [232  78],[175.25225225  69.74774775] ; [221.74774775  88.25225225],0
u1,1,0.057546,3.606732,[ 48 198] ; [ 82 229],[ 57.41472172 188.58527828] ; [ 72.58527828 238.41472172],0
p10,1,0.05975,3.544312,[198  45] ; [268  39],[205.88727273  37.11272727] ; [260.11272727  46.88727273],0
a2,1,0.065049,3.403746,[ 63 183] ; [102 209],[ 72.87253142 173.12746858] ; [ 92.12746858 218.87253142],0
p4,1,0.065244,3.398796,[145 100] ; [207 103],[155.38738739  89.61261261] ; [196.61261261 113.38738739],0
p2,1,0.08123,3.040119,[202  44] ; [271  39],[209.27697842  36.72302158] ; [263.72302158  46.27697842],0
p3,1,0.144584,2.12848,[118 128] ; [168 142],[126.53956835 119.46043165] ; [159.46043165 150.53956835],0
b5,1,0.168971,1.892051,[168  78] ; [195 116],[160.31956912  85.68043088] ; [202.68043088 108.31956912],0
b1,1,0.178121,1.813236,[ 76 170] ; [113 198],[ 83.47217235 162.52782765] ; [105.52782765 205.47217235],0
p7,1,0.180888,1.790316,[148  95] ; [200 101],[155.44852941  87.55147059] ; [192.55147059 108.44852941],0
n4,1,0.208449,1.582167,[191  55] ; [254  56],[196.88848921  49.11151079] ; [248.11151079  61.88848921],0
p1,1,0.214174,1.542986,[ 18 228] ; [ 32 277],[ 22.16216216 223.83783784] ; [ 27.83783784 281.16216216],0
u3,1,0.243905,1.35788,[44 36] ; [50 28],[47.59493671 32.40506329] ; [46.40506329 31.59493671],0
v2,1,0.316444,1.003586,[136 104] ; [181 116],[141.67597765  98.32402235] ; [175.32402235 121.67597765],0
p5,1,0.318407,0.995479,[ 26 220] ; [ 41 266],[ 29.80470163 216.19529837] ; [ 37.19529837 269.80470163],0
p6,1,0.327919,0.957098,[ 88 154] ; [125 184],[ 93.54990926 148.45009074] ; [119.45009074 189.54990926],0
n1,1,0.333953,0.933508,[19 38] ; [24 33],[21.5 35.5] ; [21.5 35.5],0
b4,1,0.337143,0.921266,[142 104] ; [192 119],[147.51166966  98.48833034] ; [186.48833034 124.51166966],0
a4,1,0.364162,0.823489,[104 141] ; [144 167],[109.28057554 135.71942446] ; [138.71942446 172.28057554],0
v3,1,0.389064,0.741866,[ 91 150] ; [123 174],[ 95.86245353 145.13754647] ; [118.13754647 178.86245353],0
d3,1,0.44945,0.572038,[188  58] ; [246  65],[191.67684022  54.32315978] ; [242.32315978  68.67684022],0
a5,1,0.47655,0.506749,[181  65] ; [237  74],[184.61041293  61.38958707] ; [233.38958707  77.61041293],0
a8,1,0.591419,0.288133,[ 30 185] ; [ 45 242],[ 32.12151394 182.87848606] ; [ 42.87848606 244.12151394],0
n3,1,0.591865,0.287442,[43 16] ; [44 13],[44.25 14.75] ; [42.75 14.25],0
u2,1,0.621721,0.243456,[42 38] ; [44 34],[43.5443038 36.4556962] ; [42.4556962 35.5443038],0
r3,1,0.632177,0.22912,[237   8] ; [302   8],[237.93693694   7.06306306] ; [301.06306306   8.93693694],0
v1,1,0.657144,0.197011,[131 112] ; [168 133],[133.56066176 109.43933824] ; [165.43933824 135.56066176],0
a1,1,0.692777,0.156096,[ 12 234] ; [ 13 298],[ 11.04129264 234.95870736] ; [ 13.95870736 297.04129264],0
v4,1,0.812444,0.056299,[238   8] ; [301   9],[238.47841727   7.52158273] ; [300.52158273   9.47841727],0
a6,1,0.84677,0.037342,[189  57] ; [236  74],[188.03956835  57.96043165] ; [236.96043165  73.03956835],0
n2,1,0.866304,0.028344,[44 14] ; [44 13],[44.3826087 13.6173913] ; [43.6173913 13.3826087],0
d4,1,0.892257,0.018346,[207  39] ; [263  48],[207.57630162  38.42369838] ; [262.42369838  48.57630162],0
d5,1,0.912068,0.012195,[204  42] ; [259  52],[204.48473968  41.51526032] ; [258.51526032  52.48473968],0
p11,1,0.92856,0.008038,[197  49] ; [250  61],[197.41831239  48.58168761] ; [249.58168761  61.41831239],0
