Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,40.182688,[77 30] ; [282  16],[94.84691358 12.15308642] ; [264.15308642  33.84691358],1
r4,1,0.0,36.485205,[64 44] ; [260  40],[85.76470588 22.23529412] ; [238.23529412  61.76470588],1
p11,1,0.0,35.232906,[48 60] ; [227  73],[72.79411765 35.20588235] ; [202.20588235  97.79411765],1
p10,1,0.0,27.542373,[48 57] ; [220  78],[69.82630273 35.17369727] ; [198.17369727  99.82630273],1
n5,1,0.0,25.712081,[47 61] ; [212  87],[68.72727273 39.27272727] ; [190.27272727 108.72727273],1
v4,1,0.0,25.493808,[79 27] ; [278  21],[93.43703704 12.56296296] ; [263.56296296  35.43703704],1
p9,1,4e-06,21.404885,[57 48] ; [227  64],[75.3030303 29.6969697] ; [208.6969697  82.3030303],1
r2,1,5.7e-05,16.186051,[86 20] ; [280  17],[96.26799007  9.73200993] ; [269.73200993  27.26799007],1
s6,1,0.000113,14.904177,[38 69] ; [169 126],[55.09701493 51.90298507] ; [151.90298507 143.09701493],1
n4,1,0.000318,12.962586,[56 52] ; [213  87],[71.20588235 36.79411765] ; [197.79411765 102.20588235],1
s8,1,0.000901,11.020042,[20 88] ; [107 192],[33.7002457 74.2997543] ; [ 93.2997543 205.7002457],1
p2,1,0.001226,10.450521,[59 49] ; [215  85],[72.52941176 35.47058824] ; [201.47058824  98.52941176],0
v2,1,0.002801,8.932759,[37 65] ; [152 132],[49.94300518 52.05699482] ; [139.05699482 144.94300518],0
p7,1,0.00991,6.651073,[35 69] ; [141 151],[46.22222222 57.77777778] ; [129.77777778 162.22222222],0
a5,1,0.014399,5.98857,[55 53] ; [193 107],[65.64705882 42.35294118] ; [182.35294118 117.64705882],0
u1,1,0.016117,5.79007,[  6 102] ; [ 43 257],[12.97058824 95.02941176] ; [ 36.02941176 263.97058824],0
v3,1,0.01624,5.776675,[23 80] ; [103 190],[32.77272727 70.22727273] ; [ 93.22727273 199.77272727],0
b1,1,0.034519,4.468788,[51 57] ; [107 193],[41.82352941 66.17647059] ; [116.17647059 183.82352941],0
d5,1,0.038834,4.268128,[69 38] ; [224  75],[77.21921182 29.78078818] ; [215.78078818  83.21921182],0
s1,1,0.041091,4.172266,[ 7 99] ; [  7 289],[  3.69154229 102.30845771] ; [ 10.30845771 285.69154229],0
s5,1,0.054034,3.711647,[17 86] ; [ 75 215],[24.11195929 78.88804071] ; [ 67.88804071 222.11195929],0
a1,1,0.054092,3.709856,[ 9 99] ; [ 11 289],[  5.29411765 102.70588235] ; [ 14.70588235 285.29411765],0
d1,1,0.054255,3.704849,[42 66] ; [149 151],[50.55882353 57.44117647] ; [140.44117647 159.55882353],0
r1,1,0.059751,3.544284,[69 39] ; [219  79],[76.61083744 31.38916256] ; [211.38916256  86.61083744],0
p8,1,0.074373,3.183776,[25 81] ; [ 97 198],[32.24937656 73.75062344] ; [ 89.75062344 205.24937656],0
a2,1,0.074507,3.180829,[13 95] ; [ 59 241],[19.05882353 88.94117647] ; [ 52.94117647 247.05882353],0
s2,1,0.078035,3.10536,[35 73] ; [125 172],[42.66666667 65.33333333] ; [117.33333333 179.66666667],0
s7,1,0.078974,3.085881,[27 72] ; [108 184],[34.18158568 64.81841432] ; [100.81841432 191.18158568],0
n2,1,0.092185,2.835799,[26 17] ; [68 23],[30.1641791 12.8358209] ; [63.8358209 27.1641791],0
p12,1,0.165773,1.920756,[  2 104] ; [ 15 283],[  4.46039604 101.53960396] ; [ 12.53960396 285.46039604],0
a4,1,0.186504,1.745021,[35 73] ; [118 180],[40.69950739 67.30049261] ; [112.30049261 185.69950739],0
d4,1,0.221832,1.492483,[76 30] ; [232  67],[80.61234568 25.38765432] ; [227.38765432  71.61234568],0
u2,1,0.240421,1.378126,[23 17] ; [47 54],[19.85815603 20.14184397] ; [50.14184397 50.85815603],0
n3,1,0.247276,1.33863,[24 17] ; [62 28],[26.91603053 14.08396947] ; [59.08396947 30.91603053],0
b2,1,0.306311,1.046515,[16 38] ; [ 63 106],[19.13004484 34.86995516] ; [ 59.86995516 109.13004484],0
b3,1,0.306311,1.046515,[16 38] ; [ 63 106],[19.13004484 34.86995516] ; [ 59.86995516 109.13004484],0
p1,1,0.323023,0.976668,[ 9 98] ; [ 17 282],[  6.85221675 100.14778325] ; [ 19.14778325 279.85221675],0
p6,1,0.325561,0.966476,[14 90] ; [ 52 243],[17.20300752 86.79699248] ; [ 48.79699248 246.20300752],0
a3,1,0.4496,0.57166,[67 40] ; [198  99],[70.18564356 36.81435644] ; [194.81435644 102.18564356],0
b5,1,0.46432,0.535461,[63 45] ; [187 113],[66.17647059 41.82352941] ; [183.82352941 116.17647059],0
a8,1,0.473265,0.514342,[11 93] ; [ 37 241],[13.06806283 90.93193717] ; [ 34.93193717 243.06806283],0
d2,1,0.496776,0.461817,[41 66] ; [125 172],[43.96534653 63.03465347] ; [122.03465347 174.96534653],0
b4,1,0.504546,0.445361,[59 49] ; [175 125],[61.94117647 46.05882353] ; [172.05882353 127.94117647],0
d3,1,0.598758,0.276873,[60 46] ; [178 121],[62.29135802 43.70864198] ; [175.70864198 123.29135802],0
v1,1,0.64324,0.21453,[41 64] ; [122 171],[43.00251256 61.99748744] ; [119.99748744 173.00251256],0
n1,1,0.709503,0.138773,[14 28] ; [33 57],[14.95454545 27.04545455] ; [32.04545455 57.95454545],0
a6,1,0.731882,0.11739,[66 41] ; [190 109],[67.4679803 39.5320197] ; [188.5320197 110.4679803],0
u4,1,0.741411,0.10889,[  1 107] ; [  4 296],[  1.32352941 106.67647059] ; [  3.67647059 296.32352941],0
p3,1,0.756745,0.09595,[24 83] ; [ 63 237],[22.87223587 84.12776413] ; [ 64.12776413 235.87223587],0
a7,1,0.808366,0.058823,[70 38] ; [197 101],[71.02463054 36.97536946] ; [195.97536946 102.02463054],0
s3,1,0.897535,0.016583,[52 55] ; [146 150],[52.5707196 54.4292804] ; [145.4292804 150.5707196],0
s4,1,0.92109,0.009813,[19 89] ; [ 51 246],[18.66666667 89.33333333] ; [ 51.33333333 245.66666667],0
u3,1,0.979362,0.000669,[20 21] ; [50 52],[20.06993007 20.93006993] ; [49.93006993 52.06993007],0
