Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,27.181992,[120  35] ; [22 34],[104.31279621  50.68720379] ; [37.68720379 18.31279621],1
a4,1,3e-06,21.576088,[79 75] ; [ 9 48],[64.22748815 89.77251185] ; [23.77251185 33.22748815],1
d1,1,3.3e-05,17.263718,[96 59] ; [17 40],[82.61792453 72.38207547] ; [30.38207547 26.61792453],1
d2,1,5.9e-05,16.148473,[80 74] ; [12 45],[67.14691943 86.85308057] ; [24.85308057 32.14691943],1
r1,1,0.000129,14.653214,[132  23] ; [34 22],[121.94312796  33.05687204] ; [44.05687204 11.94312796],1
d5,1,0.000431,12.39444,[134  21] ; [37 20],[125.02358491  29.97641509] ; [45.97641509 11.02358491],1
d4,1,0.000487,12.165705,[126  29] ; [33 24],[116.25  38.75] ; [42.75 14.25],1
u1,1,0.000769,11.315533,[ 32 123] ; [ 1 56],[ 24.12735849 130.87264151] ; [ 8.87264151 48.12735849],1
p10,1,0.002352,9.252646,[134  19] ; [39 17],[126.64593301  26.35406699] ; [46.35406699  9.64593301],0
a6,1,0.006818,7.320261,[119  36] ; [33 24],[111.13207547  43.86792453] ; [40.86792453 16.13207547],0
p9,1,0.009394,6.746359,[137  16] ; [43 14],[131.14285714  21.85714286] ; [48.85714286  8.14285714],0
d3,1,0.011139,6.442979,[108  47] ; [29 28],[100.16509434  54.83490566] ; [36.83490566 20.16509434],0
r2,1,0.022956,5.171804,[147   6] ; [49  7],[143.48325359   9.51674641] ; [52.51674641  3.48325359],0
s5,1,0.062164,3.478696,[ 42 111] ; [ 8 46],[ 36.95652174 116.04347826] ; [13.04347826 40.95652174],0
v2,1,0.068679,3.314319,[96 56] ; [27 28],[90.31884058 61.68115942] ; [32.68115942 22.31884058],0
s1,1,0.091017,2.856296,[  2 153] ; [ 3 54],[  3.65566038 151.34433962] ; [ 1.34433962 55.65566038],0
p11,1,0.092804,2.825048,[130  25] ; [42 15],[125.75471698  29.24528302] ; [46.24528302 10.75471698],0
p8,1,0.106204,2.609815,[106  46] ; [33 24],[101.09090909  50.90909091] ; [37.90909091 19.09090909],0
r4,1,0.116861,2.458891,[144  11] ; [49  8],[141.10849057  13.89150943] ; [51.89150943  5.10849057],0
s8,1,0.119307,2.426391,[ 49 104] ; [12 45],[ 44.44285714 108.55714286] ; [16.55714286 40.44285714],0
p4,1,0.215848,1.531762,[119  36] ; [39 18],[115.51886792  39.48113208] ; [42.48113208 14.51886792],0
p2,1,0.250211,1.322124,[134  20] ; [46 11],[131.37440758  22.62559242] ; [48.62559242  8.37440758],0
n5,1,0.26712,1.231478,[117  37] ; [39 18],[113.85781991  40.14218009] ; [42.14218009 14.85781991],0
b1,1,0.277912,1.177273,[70 85] ; [21 36],[66.53301887 88.46698113] ; [24.46698113 32.53301887],0
p5,1,0.314564,1.011416,[ 28 127] ; [ 7 50],[ 25.58962264 129.41037736] ; [ 9.41037736 47.58962264],0
n3,1,0.338352,0.916667,[17  5] ; [10  1],[18.  4.] ; [9. 2.],0
s7,1,0.345284,0.890715,[53 91] ; [16 38],[50.18181818 93.81818182] ; [18.81818182 35.18181818],0
a1,1,0.349475,0.875364,[  7 148] ; [ 1 56],[  5.8490566 149.1509434] ; [ 2.1509434 54.8490566],0
b4,1,0.379883,0.771081,[92 63] ; [30 27],[89.19811321 65.80188679] ; [32.80188679 24.19811321],0
s3,1,0.382457,0.762789,[ 35 119] ; [16 40],[ 37.4 116.6] ; [13.6 42.4],0
u3,1,0.393239,0.728904,[20 14] ; [17 18],[18.23188406 15.76811594] ; [18.76811594 16.23188406],0
p12,1,0.400661,0.706341,[ 10 143] ; [ 2 55],[  8.74285714 144.25714286] ; [ 3.25714286 53.74285714],0
p7,1,0.403698,0.697283,[121  32] ; [42 15],[118.75714286  34.24285714] ; [44.24285714 12.75714286],0
n1,1,0.407016,0.6875,[ 5 17] ; [4 7],[ 6. 16.] ; [3. 8.],0
r3,1,0.440796,0.594208,[146   9] ; [52  5],[144.76415094  10.23584906] ; [53.23584906  3.76415094],0
v4,1,0.503652,0.447232,[146   9] ; [55  2],[146.95754717   8.04245283] ; [54.04245283  2.95754717],0
p6,1,0.515923,0.422036,[63 91] ; [19 34],[61.00483092 92.99516908] ; [20.99516908 32.00483092],0
v3,1,0.558719,0.341926,[63 87] ; [21 35],[61.16504854 88.83495146] ; [22.83495146 33.16504854],0
s4,1,0.560668,0.338549,[ 17 136] ; [ 8 49],[ 18.21428571 134.78571429] ; [ 6.78571429 50.21428571],0
b2,1,0.595444,0.281923,[40 64] ; [11 22],[38.71532847 65.28467153] ; [12.28467153 20.71532847],0
b3,1,0.595444,0.281923,[40 64] ; [11 22],[38.71532847 65.28467153] ; [12.28467153 20.71532847],0
