Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,26.662386,[117  20] ; [28 28],[102.92746114  34.07253886] ; [42.07253886 13.92746114],1
n4,1,0.0,25.600781,[112  26] ; [25 31],[97.45360825 40.54639175] ; [39.54639175 16.45360825],1
p10,1,7.7e-05,15.636379,[101  36] ; [24 31],[89.19270833 47.80729167] ; [35.80729167 19.19270833],1
p9,1,0.000604,11.764041,[103  32] ; [28 27],[93.07894737 41.92105263] ; [37.92105263 17.07894737],1
p2,1,0.0063,7.462387,[99 38] ; [29 27],[90.86010363 46.13989637] ; [37.13989637 18.86010363],0
s7,1,0.021656,5.273195,[58 74] ; [13 38],[51.21311475 80.78688525] ; [19.78688525 31.21311475],0
v3,1,0.027923,4.83284,[50 85] ; [10 40],[43.78378378 91.21621622] ; [16.21621622 33.78378378],0
s6,1,0.033721,4.508792,[75 61] ; [21 34],[68.35602094 67.64397906] ; [27.64397906 27.35602094],0
a3,1,0.064621,3.414618,[97 41] ; [31 24],[91.52331606 46.47668394] ; [36.47668394 18.52331606],0
p11,1,0.065774,3.385451,[100  38] ; [33 23],[94.60824742 43.39175258] ; [38.39175258 17.60824742],0
a6,1,0.103308,2.653719,[67 71] ; [20 36],[61.88659794 76.11340206] ; [25.11340206 30.88659794],0
s8,1,0.10987,2.556086,[51 87] ; [14 42],[46.2371134 91.7628866] ; [18.7628866 37.2371134],0
s5,1,0.110492,2.547165,[41 94] ; [10 43],[36.62234043 98.37765957] ; [14.37765957 38.62234043],0
d2,1,0.125597,2.346104,[65 71] ; [20 36],[60.20833333 75.79166667] ; [24.79166667 31.20833333],0
u2,1,0.144359,2.130867,[15 25] ; [14 11],[17.84615385 22.15384615] ; [11.15384615 13.84615385],0
a2,1,0.166947,1.910149,[ 13 125] ; [ 2 54],[ 10.67010309 127.32989691] ; [ 4.32989691 51.67010309],0
a4,1,0.167854,1.902007,[49 88] ; [26 30],[53.23834197 83.76165803] ; [21.76165803 34.23834197],0
a8,1,0.172629,1.85996,[ 13 117] ; [ 2 50],[ 10.71428571 119.28571429] ; [ 4.28571429 47.71428571],0
