Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.65175,[12 34] ; [173  93],[27.27564103 18.72435897] ; [157.72435897 108.27564103],1
s2,1,0.183925,1.76562,[19 28] ; [138 133],[23.20440252 23.79559748] ; [133.79559748 137.20440252],0
r1,1,0.185349,1.754204,[30 18] ; [195  76],[33.85579937 14.14420063] ; [191.14420063  79.85579937],0
s1,1,0.204479,1.610093,[ 4 44] ; [ 11 257],[ 2.27848101 45.72151899] ; [ 12.72151899 255.27848101],0
p1,1,0.213565,1.547091,[ 7 41] ; [ 24 248],[ 4.65 43.35] ; [ 26.35 245.65],0
n4,1,0.232148,1.427653,[32 16] ; [203  68],[35.36050157 12.63949843] ; [199.63949843  71.36050157],0
a7,1,0.240904,1.375294,[29 19] ; [187  84],[32.5015674 15.4984326] ; [183.4984326  87.5015674],0
s7,1,0.241654,1.370922,[18 28] ; [127 135],[21.65584416 24.34415584] ; [123.34415584 138.65584416],0
p12,1,0.244474,1.354608,[ 1 47] ; [ 17 253],[ 2.71698113 45.28301887] ; [ 15.28301887 254.71698113],0
s3,1,0.245037,1.351378,[22 24] ; [154 116],[25.62025316 20.37974684] ; [150.37974684 119.62025316],0
a5,1,0.255763,1.291548,[29 19] ; [187  85],[32.4 15.6] ; [183.6  88.4],0
d1,1,0.279952,1.167322,[21 27] ; [142 130],[24.45 23.55] ; [138.55 133.45],0
a3,1,0.294614,1.098417,[28 19] ; [182  88],[31.13564669 15.86435331] ; [178.86435331  91.13564669],0
s4,1,0.296761,1.088692,[ 7 40] ; [ 58 211],[ 9.66772152 37.33227848] ; [ 55.33227848 213.66772152],0
v3,1,0.326717,0.961869,[10 34] ; [ 45 225],[ 7.70700637 36.29299363] ; [ 47.29299363 222.70700637],0
a1,1,0.405036,0.693325,[ 3 45] ; [ 10 262],[ 1.95 46.05] ; [ 11.05 260.95],0
n5,1,0.496991,0.461356,[33 14] ; [203  68],[34.88050314 12.11949686] ; [201.11949686  69.88050314],0
a4,1,0.515144,0.423605,[18 29] ; [118 154],[20.03761755 26.96238245] ; [115.96238245 156.03761755],0
d2,1,0.589827,0.290614,[17 29] ; [112 160],[18.66037736 27.33962264] ; [110.33962264 161.66037736],0
v1,1,0.648224,0.208146,[20 25] ; [109 158],[18.60576923 26.39423077] ; [110.39423077 156.60576923],0
b2,1,0.650387,0.205413,[14 20] ; [57 97],[12.84042553 21.15957447] ; [58.15957447 95.84042553],0
b3,1,0.650387,0.205413,[14 20] ; [57 97],[12.84042553 21.15957447] ; [58.15957447 95.84042553],0
b4,1,0.71687,0.131511,[28 20] ; [151 121],[26.85 21.15] ; [152.15 119.85],0
a6,1,0.728172,0.120797,[29 18] ; [175  97],[30.05642633 16.94357367] ; [173.94357367  98.05642633],0
b1,1,0.761134,0.092411,[20 28] ; [107 165],[19.05 28.95] ; [107.95 164.05],0
a8,1,0.762842,0.091054,[ 7 40] ; [ 33 216],[ 6.35135135 40.64864865] ; [ 33.64864865 215.35135135],0
p5,1,0.792748,0.069035,[ 5 40] ; [ 34 238],[ 5.5362776 39.4637224] ; [ 33.4637224 238.5362776],0
u2,1,0.850916,0.035325,[11  9] ; [51 38],[11.37614679  8.62385321] ; [50.62385321 38.37614679],0
u1,1,0.855705,0.033067,[ 7 41] ; [ 37 235],[ 6.6 41.4] ; [ 37.4 234.6],0
a2,1,0.859373,0.03139,[ 9 39] ; [ 54 218],[ 9.45 38.55] ; [ 53.55 218.45],0
s8,1,0.861851,0.030283,[20 28] ; [117 155],[20.55 27.45] ; [116.45 155.55],0
u3,1,0.955827,0.003068,[11  9] ; [49 39],[11.11111111  8.88888889] ; [48.88888889 39.11111111],0
