Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4.1e-05,16.823991,[51 94] ; [28 11],[62.25543478 82.74456522] ; [16.74456522 22.25543478],1
s5,1,0.002367,9.240472,[ 30 110] ; [16 18],[ 37.01149425 102.98850575] ; [ 8.98850575 25.01149425],0
a3,1,0.005514,7.702503,[91 53] ; [15 24],[83.40983607 60.59016393] ; [22.59016393 16.40983607],0
s7,1,0.008981,6.82656,[44 93] ; [21 17],[50.88571429 86.11428571] ; [14.11428571 23.88571429],0
s6,1,0.03011,4.703011,[72 71] ; [26 11],[77.85555556 65.14444444] ; [20.14444444 16.85555556],0
s3,1,0.058593,3.576761,[60 83] ; [23 16],[65.21428571 77.78571429] ; [17.78571429 21.21428571],0
p5,1,0.071159,3.256079,[ 18 126] ; [ 1 38],[ 14.95081967 129.04918033] ; [ 4.04918033 34.95081967],0
s1,1,0.081009,3.044532,[  3 141] ; [ 3 36],[  4.72131148 139.27868852] ; [ 1.27868852 37.72131148],0
n4,1,0.086499,2.938348,[96 49] ; [20 19],[91.41304348 53.58695652] ; [24.58695652 14.41304348],0
a2,1,0.104888,2.629607,[ 16 129] ; [ 1 38],[ 13.39673913 131.60326087] ; [ 3.60326087 35.39673913],0
p4,1,0.121499,2.397892,[75 68] ; [15 24],[70.71428571 72.28571429] ; [19.28571429 19.71428571],0
s8,1,0.150135,2.070882,[ 42 103] ; [16 23],[45.70652174 99.29347826] ; [12.29347826 26.70652174],0
u3,1,0.170537,1.878213,[22 31] ; [14 10],[24.77922078 28.22077922] ; [11.22077922 12.77922078],0
a6,1,0.188984,1.725519,[84 61] ; [18 21],[80.38043478 64.61956522] ; [21.61956522 17.38043478],0
v2,1,0.193353,1.691883,[61 80] ; [12 26],[57.5027933 83.4972067] ; [15.4972067 22.5027933],0
a8,1,0.213766,1.545733,[ 12 125] ; [ 1 36],[ 10.23563218 126.76436782] ; [ 2.76436782 34.23563218],0
p11,1,0.232822,1.423538,[107  38] ; [25 14],[104.02173913  40.97826087] ; [27.97826087 11.02173913],0
a7,1,0.239798,1.381782,[84 61] ; [26 12],[87.15846995 57.84153005] ; [22.84153005 15.15846995],0
p9,1,0.273144,1.20089,[116  26] ; [28 10],[113.6  28.4] ; [30.4  7.6],0
a5,1,0.280348,1.165402,[81 64] ; [18 21],[78.01630435 66.98369565] ; [20.98369565 18.01630435],0
n2,1,0.288408,1.127039,[33 13] ; [16  3],[34.67692308 11.32307692] ; [14.32307692  4.67692308],0
r3,1,0.305535,1.049879,[128  17] ; [32  7],[126.08695652  18.91304348] ; [33.91304348  5.08695652],0
a4,1,0.332892,0.937616,[49 96] ; [10 29],[46.49456522 98.50543478] ; [12.50543478 26.49456522],0
r2,1,0.350878,0.87028,[121  21] ; [30  8],[119.12222222  22.87777778] ; [31.87777778  6.12222222],0
