Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.002157,9.411124,[12  1] ; [1 4],[9.38888889 3.61111111] ; [3.61111111 1.38888889],0
a5,1,0.010033,6.629047,[52  9] ; [17 11],[47.29213483 13.70786517] ; [21.70786517  6.29213483],0
b4,1,0.019901,5.420521,[40 21] ; [11 17],[34.95505618 26.04494382] ; [16.04494382 11.95505618],0
s2,1,0.029707,4.726182,[41 20] ; [12 16],[36.3258427 24.6741573] ; [16.6741573 11.3258427],0
s1,1,0.054472,3.698184,[ 2 59] ; [ 4 24],[ 4.11235955 56.88764045] ; [ 1.88764045 26.11235955],0
p11,1,0.059982,3.537893,[55  6] ; [21  7],[52.08988764  8.91011236] ; [23.91011236  4.08988764],0
a1,1,0.063616,3.44052,[11 50] ; [ 1 27],[ 8.2247191 52.7752809] ; [ 3.7752809 24.2247191],0
v3,1,0.090284,2.869298,[41 20] ; [13 14],[37.43181818 23.56818182] ; [16.56818182 10.43181818],0
p8,1,0.100288,2.700955,[50 10] ; [19  9],[47.04545455 12.95454545] ; [21.95454545  6.04545455],0
n4,1,0.100614,2.695779,[57  4] ; [23  5],[54.83146067  6.16853933] ; [25.16853933  2.83146067],0
v2,1,0.123488,2.372515,[40 21] ; [13 14],[36.73863636 24.26136364] ; [16.26136364 10.73863636],0
u2,1,0.12764,2.320976,[10  3] ; [3 4],[8.45 4.55] ; [4.55 2.45],0
b5,1,0.155551,2.01695,[25 36] ; [16 12],[28.1011236 32.8988764] ; [12.8988764 15.1011236],0
s4,1,0.159234,1.981488,[ 8 52] ; [ 1 27],[ 6.13636364 53.86363636] ; [ 2.86363636 25.13636364],0
d5,1,0.213237,1.549315,[48 12] ; [19  9],[45.68181818 14.31818182] ; [21.31818182  6.68181818],0
a7,1,0.213439,1.547948,[45 16] ; [17 11],[42.49438202 18.50561798] ; [19.50561798  8.49438202],0
u3,1,0.250829,1.318681,[9 4] ; [3 4],[7.8 5.2] ; [4.2 2.8],0
n3,1,0.254524,1.298302,[9 4] ; [2 3],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
d1,1,0.274452,1.194361,[38 23] ; [14 14],[35.64044944 25.35955056] ; [16.35955056 11.64044944],0
