Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.727901,[41 14] ; [12 64],[22.2519084 32.7480916] ; [30.7480916 45.2519084],1
d3,1,0.0,44.295932,[51  4] ; [26 49],[32.57692308 22.42307692] ; [44.42307692 30.57692308],1
d4,1,0.0,30.802092,[53  1] ; [41 35],[39.04615385 14.95384615] ; [54.95384615 21.04615385],1
d5,1,0.0,29.446115,[52  3] ; [38 38],[37.78625954 17.21374046] ; [52.21374046 23.78625954],1
a2,1,0.000236,13.517231,[17 38] ; [ 5 71],[ 9.23664122 45.76335878] ; [12.76335878 63.23664122],1
a5,1,0.000376,12.648673,[39 16] ; [30 46],[28.96946565 26.03053435] ; [40.03053435 35.96946565],1
r2,1,0.000876,11.073244,[50  3] ; [53 22],[42.6484375 10.3515625] ; [60.3515625 14.6484375],1
a4,1,0.001274,10.38013,[28 27] ; [18 58],[19.3129771 35.6870229] ; [26.6870229 49.3129771],0
a3,1,0.004627,8.019927,[42 13] ; [39 36],[34.26923077 20.73076923] ; [46.73076923 28.26923077],0
b4,1,0.008295,6.968594,[36 19] ; [32 44],[28.54961832 26.45038168] ; [39.45038168 36.54961832],0
n5,1,0.008849,6.853142,[17 38] ; [40 34],[24.30232558 30.69767442] ; [32.69767442 41.30232558],0
p3,1,0.013815,6.061634,[23 31] ; [17 59],[16.61538462 37.38461538] ; [23.38461538 52.61538462],0
u1,1,0.024162,5.08297,[ 7 48] ; [ 2 74],[ 3.77862595 51.22137405] ; [ 5.22137405 70.77862595],0
s6,1,0.030041,4.706964,[31 23] ; [29 47],[24.92307692 29.07692308] ; [35.07692308 40.92307692],0
a7,1,0.041474,4.156529,[40 15] ; [42 34],[34.42748092 20.57251908] ; [47.57251908 28.42748092],0
s5,1,0.048913,3.878326,[15 36] ; [11 63],[10.608 40.392] ; [15.392 58.608],0
r1,1,0.049271,3.866103,[39 15] ; [42 34],[33.64615385 20.35384615] ; [47.35384615 28.64615385],0
a8,1,0.052705,3.753235,[ 2 48] ; [11 63],[ 5.24193548 44.75806452] ; [ 7.75806452 66.24193548],0
s8,1,0.059991,3.537628,[18 37] ; [14 62],[13.4351145 41.5648855] ; [18.5648855 57.4351145],0
r4,1,0.06887,3.309752,[39 16] ; [42 34],[34.00763359 20.99236641] ; [46.99236641 29.00763359],0
r3,1,0.096728,2.758679,[47  8] ; [55 20],[43.15384615 11.84615385] ; [58.84615385 16.15384615],0
a6,1,0.127069,2.327949,[39 16] ; [44 32],[34.84732824 20.15267176] ; [48.15267176 27.84732824],0
u3,1,0.147653,2.096327,[10  3] ; [20 17],[7.8 5.2] ; [22.2 14.8],0
p10,1,0.162438,1.951381,[33 21] ; [36 38],[29.109375 24.890625] ; [39.890625 34.109375],0
s2,1,0.171489,1.869875,[23 32] ; [23 53],[19.3129771 35.6870229] ; [26.6870229 49.3129771],0
v2,1,0.203745,1.615321,[21 30] ; [22 51],[17.68548387 33.31451613] ; [25.31451613 47.68548387],0
n2,1,0.219289,1.50902,[12 10] ; [22  9],[14.11320755  7.88679245] ; [19.88679245 11.11320755],0
b2,1,0.224539,1.475125,[13 25] ; [ 9 32],[10.58227848 27.41772152] ; [11.41772152 29.58227848],0
b3,1,0.224539,1.475125,[13 25] ; [ 9 32],[10.58227848 27.41772152] ; [11.41772152 29.58227848],0
n3,1,0.26392,1.24808,[11 10] ; [21 10],[12.92307692  8.07692308] ; [19.07692308 11.92307692],0
s1,1,0.312195,1.021366,[ 1 53] ; [ 4 71],[ 2.09302326 51.90697674] ; [ 2.90697674 72.09302326],0
s3,1,0.374742,0.787879,[30 25] ; [35 40],[27.5 27.5] ; [37.5 37.5],0
p4,1,0.405822,0.691007,[23 32] ; [26 49],[20.73076923 34.26923077] ; [28.26923077 46.73076923],0
p5,1,0.414148,0.666861,[ 3 52] ; [ 2 73],[ 2.11538462 52.88461538] ; [ 2.88461538 72.11538462],0
b1,1,0.427709,0.629037,[28 27] ; [44 32],[30.22900763 24.77099237] ; [41.77099237 34.22900763],0
v4,1,0.432632,0.615747,[44 10] ; [56 18],[42.1875 11.8125] ; [57.8125 16.1875],0
p11,1,0.460094,0.545666,[29 26] ; [45 31],[31.06870229 23.93129771] ; [42.93129771 33.06870229],0
b5,1,0.467814,0.527134,[36 19] ; [45 31],[34.00763359 20.99236641] ; [46.99236641 29.00763359],0
u2,1,0.532375,0.389857,[9 4] ; [22 15],[8.06 4.94] ; [22.94 14.06],0
a1,1,0.585797,0.296957,[ 3 52] ; [ 6 70],[ 3.77862595 51.22137405] ; [ 5.22137405 70.77862595],0
p7,1,0.605381,0.266957,[25 27] ; [38 34],[26.41935484 25.58064516] ; [36.58064516 35.41935484],0
n1,1,0.612819,0.256091,[ 8 14] ; [13 17],[ 8.88461538 13.11538462] ; [12.11538462 17.88461538],0
s4,1,0.622316,0.242626,[ 9 46] ; [15 61],[10.07633588 44.92366412] ; [13.92366412 62.07633588],0
p2,1,0.624688,0.239333,[34 20] ; [51 25],[35.30769231 18.69230769] ; [49.69230769 26.30769231],0
p1,1,0.649401,0.206657,[ 4 51] ; [ 4 71],[ 3.38461538 51.61538462] ; [ 4.61538462 70.38461538],0
s7,1,0.649903,0.206022,[16 34] ; [20 51],[14.87603306 35.12396694] ; [21.12396694 49.87603306],0
p6,1,0.719806,0.128678,[11 40] ; [18 56],[11.832 39.168] ; [17.168 56.832],0
p8,1,0.784106,0.075061,[17 37] ; [25 49],[17.71875 36.28125] ; [24.28125 49.71875],0
p12,1,0.814082,0.055302,[ 1 53] ; [ 1 74],[ 0.8372093 53.1627907] ; [ 1.1627907 73.8372093],0
v1,1,0.818945,0.052396,[19 34] ; [28 46],[19.61417323 33.38582677] ; [27.38582677 46.61417323],0
p9,1,0.850487,0.035531,[33 21] ; [44 30],[32.484375 21.515625] ; [44.515625 29.484375],0
n4,1,0.991362,0.000117,[26 29] ; [36 40],[26.03053435 28.96946565] ; [35.96946565 40.03053435],0
