Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000211,13.728217,[146  21] ; [33 18],[137.12385321  29.87614679] ; [41.87614679  9.12385321],1
p10,1,0.00158,9.982693,[137  30] ; [31 20],[128.69724771  38.30275229] ; [39.30275229 11.69724771],0
n6,1,0.002569,9.091117,[142  26] ; [34 18],[134.4  33.6] ; [41.6 10.4],0
p2,1,0.005021,7.871852,[140  29] ; [35 19],[132.62331839  36.37668161] ; [42.37668161 11.62331839],0
s1,1,0.008307,6.966022,[  3 162] ; [ 5 46],[  6.11111111 158.88888889] ; [ 1.88888889 49.11111111],0
v4,1,0.01047,6.553154,[159   6] ; [46  7],[155.16055046   9.83944954] ; [49.83944954  3.16055046],0
r3,1,0.016419,5.757406,[161   7] ; [45  7],[157.30909091  10.69090909] ; [48.69090909  3.30909091],0
r4,1,0.020705,5.35144,[152  17] ; [42 12],[147.02242152  21.97757848] ; [46.97757848  7.02242152],0
d1,1,0.026533,4.920921,[95 74] ; [21 33],[87.9103139 81.0896861] ; [28.0896861 25.9103139],0
p7,1,0.027852,4.837236,[91 69] ; [20 31],[84.17061611 75.82938389] ; [26.82938389 24.17061611],0
a3,1,0.031522,4.624325,[125  44] ; [31 22],[118.75675676  50.24324324] ; [37.24324324 15.75675676],0
n4,1,0.053678,3.722684,[130  39] ; [33 19],[124.64705882  44.35294118] ; [38.35294118 13.64705882],0
p4,1,0.05565,3.662496,[81 87] ; [18 36],[74.91891892 93.08108108] ; [24.08108108 29.91891892],0
a5,1,0.057253,3.615234,[126  43] ; [33 21],[120.49775785  48.50224215] ; [38.50224215 15.49775785],0
p8,1,0.068079,3.328731,[76 88] ; [17 36],[70.28571429 93.71428571] ; [22.71428571 30.28571429],0
u2,1,0.077143,3.124089,[29 15] ; [10 13],[25.6119403 18.3880597] ; [13.3880597  9.6119403],0
a6,1,0.081241,3.039907,[110  59] ; [28 26],[104.58295964  64.41704036] ; [33.41704036 20.58295964],0
b4,1,0.082337,3.018148,[104  65] ; [26 28],[98.52017937 70.47982063] ; [31.47982063 22.52017937],0
b1,1,0.106727,2.602028,[ 49 120] ; [22 32],[ 53.80717489 115.19282511] ; [17.19282511 36.80717489],0
u3,1,0.113833,2.50019,[28 16] ; [10 13],[24.95522388 19.04477612] ; [13.04477612  9.95522388],0
r1,1,0.118755,2.433669,[144  24] ; [39 12],[140.38356164  27.61643836] ; [42.61643836  8.38356164],0
n5,1,0.118903,2.431713,[129  39] ; [35 18],[124.66968326  43.33031674] ; [39.33031674 13.66968326],0
s4,1,0.122561,2.384287,[ 20 147] ; [11 43],[ 23.42533937 143.57466063] ; [ 7.57466063 46.42533937],0
d4,1,0.135806,2.224844,[138  31] ; [39 15],[134.13901345  34.86098655] ; [42.86098655 11.13901345],0
s7,1,0.159158,1.982206,[68 95] ; [27 24],[72.35981308 90.64018692] ; [22.64018692 28.35981308],0
d5,1,0.181838,1.782538,[131  38] ; [37 17],[127.31838565  41.68161435] ; [40.68161435 13.31838565],0
v2,1,0.191874,1.703166,[103  58] ; [28 24],[99.01877934 61.98122066] ; [31.98122066 20.01877934],0
s2,1,0.222129,1.490567,[82 83] ; [32 22],[85.89041096 79.10958904] ; [28.10958904 25.89041096],0
v3,1,0.227986,1.453382,[71 90] ; [18 34],[67.27230047 93.72769953] ; [21.72769953 30.27230047],0
a1,1,0.233166,1.421445,[  6 163] ; [ 4 50],[  7.57847534 161.42152466] ; [ 2.42152466 51.57847534],0
p1,1,0.267241,1.230855,[ 11 158] ; [ 6 48],[ 12.88340807 156.11659193] ; [ 4.11659193 49.88340807],0
d3,1,0.306437,1.045972,[116  53] ; [33 21],[112.91928251  56.08071749] ; [36.08071749 17.91928251],0
b3,1,0.348516,0.878853,[46 67] ; [ 8 18],[43.89928058 69.10071942] ; [10.10071942 15.89928058],0
b2,1,0.348516,0.878853,[46 67] ; [ 8 18],[43.89928058 69.10071942] ; [10.10071942 15.89928058],0
p6,1,0.433456,0.613544,[ 53 112] ; [14 39],[ 50.71100917 114.28899083] ; [16.28899083 36.71100917],0
s3,1,0.440896,0.593949,[88 74] ; [32 21],[90.41860465 71.58139535] ; [29.58139535 23.41860465],0
s8,1,0.462352,0.540194,[73 95] ; [20 33],[70.69683258 97.30316742] ; [22.30316742 30.69683258],0
a7,1,0.489055,0.478606,[117  52] ; [34 19],[114.95045045  54.04954955] ; [36.04954955 16.95045045],0
s5,1,0.499343,0.456332,[ 51 114] ; [18 32],[ 52.95348837 112.04651163] ; [16.04651163 33.95348837],0
b5,1,0.541095,0.373514,[111  58] ; [33 21],[109.13004484  59.86995516] ; [34.86995516 19.13004484],0
d2,1,0.562605,0.335214,[76 92] ; [22 32],[74.16216216 93.83783784] ; [23.83783784 30.16216216],0
u4,1,0.597134,0.27934,[  4 165] ; [ 2 52],[  4.5470852 164.4529148] ; [ 1.4529148 52.5470852],0
n1,1,0.625892,0.237673,[16 23] ; [ 8 15],[15.09677419 23.90322581] ; [ 8.90322581 14.09677419],0
u1,1,0.656911,0.197298,[ 24 145] ; [ 9 45],[ 25.00896861 143.99103139] ; [ 7.99103139 46.00896861],0
a4,1,0.699214,0.14929,[78 90] ; [23 30],[76.77828054 91.22171946] ; [24.22171946 28.77828054],0
a2,1,0.743868,0.106756,[ 38 131] ; [11 43],[ 37.13452915 131.86547085] ; [11.86547085 42.13452915],0
s6,1,0.807701,0.05924,[113  52] ; [34 17],[112.29166667  52.70833333] ; [34.70833333 16.29166667],0
r2,1,0.817297,0.053371,[155  11] ; [49  4],[154.63013699  11.36986301] ; [49.36986301  3.63013699],0
n2,1,0.903135,0.014811,[30  9] ; [18  5],[30.19354839  8.80645161] ; [17.80645161  5.19354839],0
a8,1,0.908622,0.013174,[ 24 130] ; [ 7 40],[ 23.75124378 130.24875622] ; [ 7.24875622 39.75124378],0
p5,1,0.927984,0.008169,[ 13 154] ; [ 4 50],[ 12.84615385 154.15384615] ; [ 4.15384615 49.84615385],0
n3,1,0.977986,0.000761,[27 12] ; [16  7],[27.0483871 11.9516129] ; [15.9516129  7.0483871],0
