Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000316,12.975314,[18 60] ; [23 18],[26.87394958 51.12605042] ; [14.12605042 26.87394958],1
r3,1,0.004566,8.043958,[53 26] ; [38  4],[59.41322314 19.58677686] ; [31.58677686 10.41322314],0
n2,1,0.00846,6.933333,[20 19] ; [12  1],[24. 15.] ; [8. 5.],0
r2,1,0.010254,6.590265,[64 15] ; [41  1],[68.55371901 10.44628099] ; [36.44628099  5.55371901],0
r4,1,0.010821,6.494504,[51 29] ; [36  6],[57.04918033 22.95081967] ; [29.95081967 12.04918033],0
v3,1,0.021478,5.287592,[17 62] ; [17 24],[22.38333333 56.61666667] ; [11.61666667 29.38333333],0
u4,1,0.028512,4.796829,[ 1 79] ; [ 4 38],[ 3.27868852 76.72131148] ; [ 1.72131148 40.27868852],0
r1,1,0.032104,4.592951,[49 31] ; [33  8],[54.21487603 25.78512397] ; [27.78512397 13.21487603],0
s7,1,0.037217,4.340445,[22 53] ; [20 21],[27.15517241 47.84482759] ; [14.84482759 26.15517241],0
d3,1,0.037784,4.3147,[39 40] ; [29 13],[44.39669421 34.60330579] ; [23.60330579 18.39669421],0
a2,1,0.038694,4.274262,[15 65] ; [15 27],[19.67213115 60.32786885] ; [10.32786885 31.67213115],0
b5,1,0.041086,4.172464,[46 34] ; [32 10],[51.14754098 28.85245902] ; [26.85245902 15.14754098],0
a1,1,0.063726,3.437658,[10 70] ; [ 1 41],[ 7.21311475 72.78688525] ; [ 3.78688525 38.21311475],0
n3,1,0.07728,3.121203,[18 19] ; [10  3],[20.72 16.28] ; [7.28 5.72],0
v4,1,0.097207,2.75078,[62 17] ; [38  4],[65.2892562 13.7107438] ; [34.7107438  7.2892562],0
a3,1,0.10953,2.560988,[44 35] ; [29 12],[48.05833333 30.94166667] ; [24.94166667 16.05833333],0
s6,1,0.110776,2.543113,[38 41] ; [26 15],[42.13333333 36.86666667] ; [21.86666667 19.13333333],0
s1,1,0.118225,2.440682,[ 8 70] ; [ 1 41],[ 5.85 72.15] ; [ 3.15 38.85],0
a7,1,0.118623,2.435412,[45 34] ; [30 12],[48.96694215 30.03305785] ; [26.03305785 15.96694215],0
a6,1,0.118923,2.431442,[43 36] ; [29 13],[47.00826446 31.99173554] ; [24.99173554 17.00826446],0
s2,1,0.151994,2.05212,[25 54] ; [18 22],[28.54621849 50.45378151] ; [14.45378151 25.54621849],0
n4,1,0.155141,2.020959,[62 18] ; [37  5],[64.91803279 15.08196721] ; [34.08196721  7.91803279],0
u1,1,0.161969,1.95575,[11 69] ; [10 32],[13.7704918 66.2295082] ; [ 7.2295082 34.7704918],0
a5,1,0.169191,1.890099,[45 35] ; [29 13],[48.52459016 31.47540984] ; [25.47540984 16.52459016],0
n6,1,0.178475,1.810276,[55 24] ; [34  8],[58.10743802 20.89256198] ; [30.89256198 11.10743802],0
s8,1,0.240126,1.379852,[19 60] ; [14 27],[21.725 57.275] ; [11.275 29.725],0
p3,1,0.276144,1.18597,[21 59] ; [15 27],[23.60655738 56.39344262] ; [12.39344262 29.60655738],0
a8,1,0.293574,1.103157,[ 9 64] ; [ 7 28],[10.81481481 62.18518519] ; [ 5.18518519 29.81481481],0
p1,1,0.307603,1.040941,[ 8 71] ; [ 2 40],[ 6.52892562 72.47107438] ; [ 3.47107438 38.52892562],0
p2,1,0.32316,0.976116,[44 36] ; [27 15],[46.55737705 33.44262295] ; [24.44262295 17.55737705],0
s3,1,0.330938,0.945224,[36 43] ; [22 18],[38.50420168 40.49579832] ; [19.49579832 20.50420168],0
n1,1,0.333425,0.935551,[17 20] ; [8 5],[18.5 18.5] ; [6.5 6.5],0
p8,1,0.338051,0.917808,[21 56] ; [15 27],[23.29411765 53.70588235] ; [12.70588235 29.29411765],0
s5,1,0.424991,0.636474,[14 63] ; [10 31],[15.66101695 61.33898305] ; [ 8.33898305 32.66101695],0
d4,1,0.470797,0.520105,[50 27] ; [30 12],[51.76470588 25.23529412] ; [28.23529412 13.76470588],0
p6,1,0.535724,0.383524,[19 60] ; [12 29],[20.40833333 58.59166667] ; [10.59166667 30.40833333],0
u2,1,0.545437,0.365556,[14 21] ; [6 6],[14.89361702 20.10638298] ; [5.10638298 6.89361702],0
b4,1,0.552054,0.35365,[47 33] ; [27 15],[48.52459016 31.47540984] ; [25.47540984 16.52459016],0
u3,1,0.560427,0.338965,[16 20] ; [7 6],[16.89795918 19.10204082] ; [6.10204082 6.89795918],0
b3,1,0.576515,0.311902,[19 32] ; [10 22],[17.81927711 33.18072289] ; [11.18072289 20.81927711],0
b2,1,0.576515,0.311902,[19 32] ; [10 22],[17.81927711 33.18072289] ; [11.18072289 20.81927711],0
p11,1,0.598939,0.276599,[36 44] ; [21 21],[37.37704918 42.62295082] ; [19.62295082 22.37704918],0
p7,1,0.631895,0.229499,[33 46] ; [19 22],[34.23333333 44.76666667] ; [17.76666667 23.23333333],0
p4,1,0.660174,0.193312,[31 49] ; [18 24],[32.13114754 47.86885246] ; [16.86885246 25.13114754],0
b1,1,0.703128,0.145238,[41 39] ; [20 22],[40. 40.] ; [21. 21.],0
s4,1,0.707619,0.140667,[14 65] ; [ 6 34],[13.27731092 65.72268908] ; [ 6.72268908 33.27731092],0
d1,1,0.712088,0.1362,[39 41] ; [19 23],[38.03278689 41.96721311] ; [19.96721311 22.03278689],0
p5,1,0.713741,0.134569,[ 6 73] ; [ 4 38],[ 6.52892562 72.47107438] ; [ 3.47107438 38.52892562],0
d2,1,0.716879,0.131503,[43 34] ; [22 20],[42.05882353 34.94117647] ; [22.94117647 19.05882353],0
a4,1,0.753097,0.098947,[39 40] ; [19 22],[38.18333333 40.81666667] ; [19.81666667 21.18333333],0
p9,1,0.86695,0.028068,[29 47] ; [15 26],[28.58119658 47.41880342] ; [15.41880342 25.58119658],0
d5,1,0.932843,0.007101,[57 22] ; [30 12],[56.80165289 22.19834711] ; [30.19834711 11.80165289],0
p12,1,0.967822,0.001627,[ 2 78] ; [ 1 41],[ 1.96721311 78.03278689] ; [ 1.03278689 40.96721311],0
