Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.004222,8.185607,[56 47] ; [25  5],[62.72932331 40.27067669] ; [18.27067669 11.72932331],0
s5,1,0.00704,7.262617,[24 77] ; [14 14],[29.75193798 71.24806202] ; [ 8.24806202 19.75193798],0
n5,1,0.011573,6.375123,[81 23] ; [17 14],[75.4962963 28.5037037] ; [22.5037037  8.4962963],0
a6,1,0.019329,5.471464,[68 36] ; [13 18],[62.4 41.6] ; [18.6 12.4],0
b3,1,0.036721,4.363327,[27 40] ; [ 3 17],[23.10344828 43.89655172] ; [ 6.89655172 13.10344828],0
b2,1,0.036721,4.363327,[27 40] ; [ 3 17],[23.10344828 43.89655172] ; [ 6.89655172 13.10344828],0
a2,1,0.048772,3.883191,[23 81] ; [ 2 29],[19.25925926 84.74074074] ; [ 5.74074074 25.25925926],0
n4,1,0.051803,3.782118,[79 25] ; [18 13],[74.72592593 29.27407407] ; [22.27407407  8.72592593],0
s2,1,0.052397,3.763042,[40 64] ; [17 12],[44.57142857 59.42857143] ; [12.42857143 16.57142857],0
p9,1,0.06426,3.423868,[58 42] ; [23  7],[62.30769231 37.69230769] ; [18.69230769 11.30769231],0
p10,1,0.121806,2.393945,[60 42] ; [23  8],[63.65413534 38.34586466] ; [19.34586466 11.65413534],0
s1,1,0.164858,1.92909,[ 6 98] ; [ 4 26],[ 7.76119403 96.23880597] ; [ 2.23880597 27.76119403],0
p12,1,0.183124,1.772084,[ 6 98] ; [ 4 27],[ 7.7037037 96.2962963] ; [ 2.2962963 28.7037037],0
v3,1,0.191773,1.70394,[39 59] ; [ 8 22],[35.984375 62.015625] ; [11.015625 18.984375],0
u3,1,0.198851,1.650794,[19 20] ; [9 4],[21. 18.] ; [7. 6.],0
u2,1,0.229044,1.446787,[19 19] ; [4 9],[17.1372549 20.8627451] ; [5.8627451 7.1372549],0
b1,1,0.230805,1.435891,[53 51] ; [12 19],[50.07407407 53.92592593] ; [14.92592593 16.07407407],0
d1,1,0.24426,1.355839,[56 48] ; [13 18],[53.15555556 50.84444444] ; [15.84444444 15.15555556],0
v2,1,0.270464,1.21439,[47 53] ; [17 12],[49.6124031 50.3875969] ; [14.3875969 14.6124031],0
p5,1,0.29539,1.094891,[ 9 92] ; [ 1 30],[ 7.65151515 93.34848485] ; [ 2.34848485 28.65151515],0
d4,1,0.301314,1.06837,[80 24] ; [21 10],[77.80740741 26.19259259] ; [23.19259259  7.80740741],0
s3,1,0.391073,0.735604,[42 60] ; [15 15],[44.04545455 57.95454545] ; [12.95454545 17.04545455],0
d3,1,0.409152,0.681265,[55 49] ; [19 12],[57.00740741 46.99259259] ; [16.99259259 14.00740741],0
r1,1,0.410441,0.677522,[69 35] ; [23  8],[70.87407407 33.12592593] ; [21.12592593  9.87407407],0
n1,1,0.430223,0.622222,[14 16] ; [4 8],[12.85714286 17.14285714] ; [5.14285714 6.85714286],0
d2,1,0.431286,0.619357,[51 51] ; [13 18],[49.08270677 52.91729323] ; [14.91729323 16.08270677],0
n2,1,0.468541,0.525415,[24  7] ; [8 4],[23.06976744  7.93023256] ; [8.93023256 3.06976744],0
p3,1,0.4998,0.455361,[37 67] ; [ 9 22],[35.43703704 68.56296296] ; [10.56296296 20.43703704],0
p8,1,0.516529,0.420818,[26 78] ; [ 6 25],[24.65185185 79.34814815] ; [ 7.34814815 23.65185185],0
a5,1,0.519919,0.414055,[67 37] ; [18 13],[65.48148148 38.51851852] ; [19.51851852 11.48148148],0
d5,1,0.549056,0.359012,[73 31] ; [20 11],[71.64444444 32.35555556] ; [21.35555556  9.64444444],0
u1,1,0.560039,0.339636,[18 86] ; [ 4 27],[16.94814815 87.05185185] ; [ 5.05185185 25.94814815],0
p7,1,0.561408,0.337272,[35 66] ; [ 9 22],[33.66666667 67.33333333] ; [10.33333333 20.66666667],0
r3,1,0.577257,0.31069,[90 14] ; [28  3],[90.9037037 13.0962963] ; [27.0962963  3.9037037],0
a4,1,0.594144,0.283918,[45 57] ; [12 19],[43.71428571 58.28571429] ; [13.28571429 17.71428571],0
a3,1,0.612198,0.256986,[65 38] ; [18 13],[63.79850746 39.20149254] ; [19.20149254 11.79850746],0
p6,1,0.644002,0.213546,[24 79] ; [ 6 25],[23.05970149 79.94029851] ; [ 6.94029851 24.05970149],0
s7,1,0.665723,0.186646,[42 57] ; [11 18],[40.9921875 58.0078125] ; [12.0078125 16.9921875],0
v4,1,0.669559,0.182119,[91 13] ; [28  3],[91.67407407 12.32592593] ; [27.32592593  3.67407407],0
r4,1,0.784423,0.074835,[85 19] ; [26  5],[85.51111111 18.48888889] ; [25.48888889  5.51111111],0
b4,1,0.802108,0.06281,[63 41] ; [18 13],[62.4 41.6] ; [18.6 12.4],0
p4,1,0.824611,0.049115,[34 68] ; [11 20],[34.5112782 67.4887218] ; [10.4887218 20.5112782],0
p11,1,0.826088,0.048278,[66 38] ; [19 12],[65.48148148 38.51851852] ; [19.51851852 11.48148148],0
s8,1,0.832151,0.04492,[41 62] ; [13 18],[41.50746269 61.49253731] ; [12.49253731 18.50746269],0
p1,1,0.860476,0.030894,[ 9 95] ; [ 3 28],[ 9.24444444 94.75555556] ; [ 2.75555556 28.24444444],0
a1,1,0.887684,0.019948,[ 6 98] ; [ 2 29],[ 6.16296296 97.83703704] ; [ 1.83703704 29.16296296],0
b5,1,0.902955,0.014867,[65 39] ; [19 12],[64.71111111 39.28888889] ; [19.28888889 11.71111111],0
n3,1,0.943702,0.004987,[19 10] ; [8 4],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
r2,1,0.97085,0.001335,[91 10] ; [28  3],[91.0530303  9.9469697] ; [27.9469697  3.0530303],0
v1,1,0.976893,0.000839,[39 61] ; [12 19],[38.93129771 61.06870229] ; [12.06870229 18.93129771],0
a7,1,0.98012,0.000621,[64 40] ; [19 12],[63.94074074 40.05925926] ; [19.05925926 11.94074074],0
