Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,58.511181,[55 13] ; [18 73],[31.22012579 36.77987421] ; [41.77987421 49.22012579],1
s6,1,0.0,42.178487,[59  9] ; [33 60],[38.85714286 29.14285714] ; [53.14285714 39.85714286],1
s8,1,0.000139,14.515746,[33 35] ; [19 75],[21.82716049 46.17283951] ; [30.17283951 63.82716049],1
s5,1,0.000299,13.07362,[30 36] ; [17 74],[19.75796178 46.24203822] ; [27.24203822 63.75796178],1
s4,1,0.002218,9.359803,[21 47] ; [11 84],[13.34969325 54.65030675] ; [18.65030675 76.34969325],0
u1,1,0.002643,9.038771,[14 54] ; [ 5 90],[ 7.92638037 60.07361963] ; [11.07361963 83.92638037],0
s7,1,0.00273,8.979389,[32 34] ; [24 70],[23.1 42.9] ; [32.9 61.1],0
a2,1,0.013656,6.082065,[15 53] ; [ 8 87],[ 9.59509202 58.40490798] ; [13.40490798 81.59509202],0
p4,1,0.014365,5.992702,[37 31] ; [33 61],[29.38271605 38.61728395] ; [40.61728395 53.38271605],0
a5,1,0.017524,5.643077,[49 19] ; [51 44],[41.71779141 26.28220859] ; [58.28220859 36.71779141],0
p10,1,0.033384,4.525998,[51 15] ; [57 36],[44.83018868 21.16981132] ; [63.16981132 29.83018868],0
s1,1,0.035167,4.437037,[ 5 63] ; [ 1 94],[ 2.50306748 65.49693252] ; [ 3.49693252 91.50306748],0
p9,1,0.052263,3.767318,[55 11] ; [65 28],[49.81132075 16.18867925] ; [70.18867925 22.81132075],0
p11,1,0.058626,3.575831,[43 25] ; [73 22],[48.39263804 19.60736196] ; [67.60736196 27.39263804],0
b2,1,0.08398,2.986151,[ 7 29] ; [19 33],[10.63636364 25.36363636] ; [15.36363636 36.63636364],0
b3,1,0.08398,2.986151,[ 7 29] ; [19 33],[10.63636364 25.36363636] ; [15.36363636 36.63636364],0
d5,1,0.092794,2.825221,[55 12] ; [67 28],[50.45679012 16.54320988] ; [71.54320988 23.45679012],0
p12,1,0.103198,2.655412,[ 5 63] ; [ 2 93],[ 2.9202454 65.0797546] ; [ 4.0797546 90.9202454],0
r4,1,0.130598,2.285386,[61  7] ; [77 18],[57.57055215 10.42944785] ; [80.42944785 14.57055215],0
d2,1,0.14838,2.088826,[32 36] ; [34 61],[27.53374233 40.46625767] ; [38.46625767 56.53374233],0
a1,1,0.206653,1.594718,[ 4 64] ; [ 2 93],[ 2.50306748 65.49693252] ; [ 3.49693252 91.50306748],0
v4,1,0.224474,1.475536,[65  2] ; [87  7],[63.25465839  3.74534161] ; [88.74534161  5.25465839],0
u3,1,0.227878,1.454057,[15 10] ; [15 19],[12.71186441 12.28813559] ; [17.28813559 16.71186441],0
v1,1,0.294609,1.098439,[26 39] ; [29 62],[22.91666667 42.08333333] ; [32.08333333 58.91666667],0
d1,1,0.34728,0.88337,[38 30] ; [46 49],[35.04294479 32.95705521] ; [48.95705521 46.04294479],0
p6,1,0.410716,0.676728,[22 46] ; [24 67],[19.67295597 48.32704403] ; [26.32704403 64.67295597],0
d3,1,0.473776,0.513155,[50 17] ; [66 29],[47.97530864 19.02469136] ; [68.02469136 26.97530864],0
a6,1,0.580416,0.305562,[43 25] ; [56 39],[41.3006135 26.6993865] ; [57.6993865 37.3006135],0
p1,1,0.621613,0.243607,[ 4 63] ; [ 4 90],[ 3.32919255 63.67080745] ; [ 4.67080745 89.32919255],0
n3,1,0.627203,0.235872,[13  3] ; [24  8],[12.33333333  3.66666667] ; [24.66666667  7.33333333],0
v2,1,0.628893,0.233565,[37 29] ; [48 44],[35.50632911 30.49367089] ; [49.49367089 42.50632911],0
p3,1,0.646742,0.210033,[26 42] ; [33 62],[24.61349693 43.38650307] ; [34.38650307 60.61349693],0
a4,1,0.646742,0.210033,[26 42] ; [33 62],[24.61349693 43.38650307] ; [34.38650307 60.61349693],0
n2,1,0.669521,0.182163,[11  5] ; [20 12],[10.33333333  5.66666667] ; [20.66666667 11.33333333],0
r3,1,0.671281,0.180108,[66  2] ; [91  4],[65.49693252  2.50306748] ; [91.50306748  3.49693252],0
a3,1,0.682953,0.16682,[42 26] ; [61 33],[43.2345679 24.7654321] ; [59.7654321 34.2345679],0
d4,1,0.705843,0.142464,[56 12] ; [76 19],[55.06748466 12.93251534] ; [76.93251534 18.06748466],0
b5,1,0.717183,0.131207,[42 26] ; [56 39],[40.88343558 27.11656442] ; [57.11656442 37.88343558],0
n1,1,0.7657,0.088807,[ 4 12] ; [ 7 26],[ 3.59183673 12.40816327] ; [ 7.40816327 25.59183673],0
b4,1,0.77715,0.080109,[43 25] ; [58 37],[42.13496933 25.86503067] ; [58.86503067 36.13496933],0
p5,1,0.846594,0.037429,[ 4 63] ; [ 5 90],[ 3.72222222 63.27777778] ; [ 5.27777778 89.72222222],0
b1,1,0.846642,0.037406,[21 47] ; [28 67],[20.44171779 47.55828221] ; [28.55828221 66.44171779],0
r1,1,0.846642,0.037406,[47 21] ; [67 28],[47.55828221 20.44171779] ; [66.44171779 28.55828221],0
u2,1,0.879308,0.023057,[13 12] ; [17 17],[12.71186441 12.28813559] ; [17.28813559 16.71186441],0
p7,1,0.879629,0.022934,[39 27] ; [55 40],[38.53416149 27.46583851] ; [55.46583851 39.53416149],0
v3,1,0.900122,0.015752,[17 47] ; [25 66],[17.34193548 46.65806452] ; [24.65806452 66.34193548],0
n4,1,0.905608,0.014061,[28 40] ; [40 55],[28.36809816 39.63190184] ; [39.63190184 55.36809816],0
a8,1,0.911982,0.012219,[ 6 56] ; [ 9 79],[ 6.2 55.8] ; [ 8.8 79.2],0
a7,1,0.914861,0.011429,[51 16] ; [73 22],[51.28395062 15.71604938] ; [72.71604938 22.28395062],0
p8,1,0.926518,0.008506,[27 41] ; [38 56],[27.28395062 40.71604938] ; [37.71604938 56.28395062],0
r2,1,0.972545,0.001184,[62  5] ; [85  7],[61.94339623  5.05660377] ; [85.05660377  6.94339623],0
p2,1,0.994295,5.1e-05,[52 15] ; [73 21],[52.01863354 14.98136646] ; [72.98136646 21.01863354],0
