Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,53.756093,[188  39] ; [46 60],[159.51351351  67.48648649] ; [74.48648649 31.51351351],1
a4,1,0.0,45.19356,[131  95] ; [20 87],[102.48048048 123.51951952] ; [48.51951952 58.48048048],1
d2,1,0.0,33.595663,[128  98] ; [24 82],[103.46987952 122.53012048] ; [48.53012048 57.46987952],1
d5,1,0.0,31.408055,[201  26] ; [66 40],[182.00900901  44.99099099] ; [84.99099099 21.00900901],1
d1,1,0.0,28.499518,[141  86] ; [33 74],[118.25748503 108.74251497] ; [55.74251497 51.25748503],1
n4,1,2e-06,22.596665,[182  43] ; [60 47],[164.0060241  60.9939759] ; [77.9939759 29.0060241],1
u1,1,7e-06,20.092769,[ 57 170] ; [  5 102],[ 42.13772455 184.86227545] ; [19.86227545 87.13772455],1
s7,1,1.7e-05,18.476902,[112 106] ; [26 75],[ 94.30721003 123.69278997] ; [43.69278997 57.30721003],1
r1,1,1.7e-05,18.450233,[185  40] ; [64 42],[169.25981873  55.74018127] ; [79.74018127 26.25981873],1
a6,1,0.000459,12.276523,[174  53] ; [62 45],[160.39520958  66.60479042] ; [75.60479042 31.39520958],1
d4,1,0.000599,11.778094,[191  36] ; [71 34],[179.13855422  47.86144578] ; [82.86144578 22.13855422],1
r2,1,0.000952,10.918506,[213  10] ; [91 16],[205.43030303  17.56969697] ; [98.56969697  8.43030303],1
s2,1,0.002176,9.395216,[125  99] ; [40 66],[112. 112.] ; [53. 53.],0
r4,1,0.002517,9.128377,[201  26] ; [81 26],[191.65868263  35.34131737] ; [90.34131737 16.65868263],0
p4,1,0.00256,9.096881,[125 102] ; [40 67],[112.14071856 114.85928144] ; [52.85928144 54.14071856],0
p9,1,0.0026,9.069174,[195  31] ; [77 29],[185.15662651  40.84337349] ; [86.84337349 19.15662651],0
s8,1,0.005161,7.822097,[ 93 134] ; [27 80],[ 81.55688623 145.44311377] ; [38.44311377 68.55688623],0
p11,1,0.005723,7.635393,[175  52] ; [67 40],[164.47305389  62.52694611] ; [77.52694611 29.47305389],0
p10,1,0.00734,7.187744,[181  44] ; [71 35],[171.29909366  53.70090634] ; [80.70090634 25.29909366],0
s6,1,0.011776,6.344315,[152  73] ; [57 50],[141.64156627  83.35843373] ; [67.35843373 39.64156627],0
r3,1,0.047368,3.932253,[216   9] ; [96 10],[212.08459215  12.91540785] ; [99.91540785  6.08459215],0
v2,1,0.063923,3.432559,[123  96] ; [45 55],[115.3354232 103.6645768] ; [52.6645768 47.3354232],0
p3,1,0.074763,3.175215,[ 93 134] ; [33 74],[ 85.63473054 141.36526946] ; [40.36526946 66.63473054],0
n5,1,0.079099,3.083322,[159  64] ; [66 41],[152.04545455  70.95454545] ; [72.95454545 34.04545455],0
b3,1,0.095656,2.776522,[57 83] ; [16 41],[51.87817259 88.12182741] ; [21.12182741 35.87817259],0
b2,1,0.095656,2.776522,[57 83] ; [16 41],[51.87817259 88.12182741] ; [21.12182741 35.87817259],0
n6,1,0.095691,2.775933,[185  39] ; [80 27],[179.33534743  44.66465257] ; [85.66465257 21.33534743],0
p12,1,0.110612,2.545451,[ 13 213] ; [  2 105],[ 10.18018018 215.81981982] ; [  4.81981982 102.18018018],0
p1,1,0.116732,2.460632,[  8 218] ; [ 8 99],[ 10.85885886 215.14114114] ; [  5.14114114 101.85885886],0
s5,1,0.131309,2.276958,[ 70 149] ; [25 80],[ 64.21296296 154.78703704] ; [30.78703704 74.21296296],0
n1,1,0.178995,1.805953,[22 39] ; [ 8 27],[19.0625 41.9375] ; [10.9375 24.0625],0
v3,1,0.186982,1.741234,[ 75 144] ; [28 76],[ 69.83591331 149.16408669] ; [33.16408669 70.83591331],0
d3,1,0.192584,1.697741,[159  68] ; [66 39],[153.84036145  73.15963855] ; [71.15963855 33.84036145],0
p6,1,0.200947,1.635478,[ 64 162] ; [23 83],[ 59.22289157 166.77710843] ; [27.77710843 78.22289157],0
s3,1,0.238834,1.387463,[129  94] ; [54 52],[124.03951368  98.96048632] ; [58.96048632 47.03951368],0
v1,1,0.241359,1.372637,[111 108] ; [45 58],[106.09937888 112.90062112] ; [49.90062112 53.09937888],0
b4,1,0.269688,1.218334,[132  95] ; [69 38],[136.60778443  90.39221557] ; [64.39221557 42.60778443],0
s1,1,0.397656,0.715403,[  8 214] ; [  2 104],[  6.76829268 215.23170732] ; [  3.23170732 102.76829268],0
p5,1,0.412362,0.671979,[ 10 216] ; [  7 100],[ 11.53753754 214.46246246] ; [  5.46246246 101.53753754],0
n2,1,0.421594,0.645868,[45 17] ; [22 12],[43.27083333 18.72916667] ; [23.72916667 10.27083333],0
v4,1,0.436244,0.606143,[212  12] ; [98  8],[210.42424242  13.57575758] ; [99.57575758  6.42424242],0
b5,1,0.481103,0.496362,[149  78] ; [66 41],[146.12275449  80.87724551] ; [68.87724551 38.12275449],0
n3,1,0.483709,0.49049,[49 14] ; [25 10],[47.57142857 15.42857143] ; [26.42857143  8.57142857],0
p7,1,0.491483,0.473277,[112 113] ; [48 57],[109.09090909 115.90909091] ; [50.90909091 54.09090909],0
a7,1,0.492165,0.471789,[164  63] ; [72 33],[161.36144578  65.63855422] ; [74.63855422 30.36144578],0
a8,1,0.494771,0.466134,[ 28 173] ; [11 88],[ 26.13 174.87] ; [12.87 86.13],0
s4,1,0.518022,0.41783,[ 36 190] ; [14 92],[ 34.03614458 191.96385542] ; [15.96385542 90.03614458],0
u3,1,0.520101,0.413693,[24 15] ; [33 27],[22.45454545 16.54545455] ; [34.54545455 25.45454545],0
a1,1,0.522414,0.409124,[  7 220] ; [  2 105],[  6.11676647 220.88323353] ; [  2.88323353 104.11676647],0
b1,1,0.645755,0.211294,[ 79 148] ; [40 67],[ 80.87724551 146.12275449] ; [38.12275449 68.87724551],0
u2,1,0.681112,0.168877,[20 18] ; [33 25],[20.97916667 17.02083333] ; [32.02083333 25.97916667],0
