Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,42.123363,[5 5] ; [381  16],[9.48402948 0.51597052] ; [376.51597052  20.48402948],1
r4,1,9e-06,19.612617,[6 4] ; [379  22],[9.36739659 0.63260341] ; [375.63260341  25.36739659],1
s1,1,0.001183,10.516122,[2 8] ; [ 10 390],[0.29268293 9.70731707] ; [ 11.70731707 388.29268293],0
a4,1,0.033191,4.535894,[1 9] ; [175 225],[4.29268293 5.70731707] ; [171.70731707 228.29268293],0
d1,1,0.036139,4.390513,[3 7] ; [251 150],[6.18004866 3.81995134] ; [247.81995134 153.18004866],0
d4,1,0.041037,4.174493,[6 4] ; [336  63],[8.36185819 1.63814181] ; [333.63814181  65.36185819],0
r1,1,0.0433,4.08365,[6 4] ; [337  64],[8.34549878 1.65450122] ; [334.65450122  66.34549878],0
a7,1,0.08142,3.036334,[5 5] ; [298 102],[7.3902439 2.6097561] ; [295.6097561 104.3902439],0
a6,1,0.082052,3.023788,[4 6] ; [265 134],[6.57701711 3.42298289] ; [262.42298289 136.57701711],0
d5,1,0.088075,2.909212,[6 4] ; [325  74],[8.09290954 1.90709046] ; [322.90709046  76.09290954],0
a8,1,0.112323,2.521226,[3 6] ; [ 53 317],[1.3298153 7.6701847] ; [ 54.6701847 315.3298153],0
s2,1,0.147908,2.093696,[3 7] ; [212 187],[5.25672372 4.74327628] ; [209.74327628 189.25672372],0
p2,1,0.159585,1.978157,[8 2] ; [369  31],[9.19512195 0.80487805] ; [367.80487805  32.19512195],0
d3,1,0.162331,1.952381,[5 5] ; [282 118],[7. 3.] ; [280. 120.],0
n2,1,0.311867,1.022751,[1 1] ; [51 13],[1.57575758 0.42424242] ; [50.42424242 13.57575758],0
p12,1,0.322967,0.976893,[2 7] ; [ 46 354],[1.05623472 7.94376528] ; [ 46.94376528 353.05623472],0
s4,1,0.326548,0.962538,[3 7] ; [ 71 326],[1.81818182 8.18181818] ; [ 72.18181818 324.81818182],0
n5,1,0.330016,0.948836,[7 3] ; [329  72],[8.17518248 1.82481752] ; [327.82481752  73.17518248],0
p11,1,0.353411,0.861172,[8 2] ; [358  43],[8.90510949 1.09489051] ; [357.09489051  43.90510949],0
v3,1,0.353686,0.86019,[3 7] ; [175 216],[4.43890274 5.56109726] ; [173.56109726 217.43890274],0
s7,1,0.364597,0.821998,[4 6] ; [207 173],[5.41025641 4.58974359] ; [205.58974359 174.41025641],0
n4,1,0.394282,0.725697,[7 3] ; [324  77],[8.05352798 1.94647202] ; [322.94647202  78.05352798],0
n6,1,0.39506,0.72331,[8 2] ; [353  45],[8.84803922 1.15196078] ; [352.15196078  45.84803922],0
b1,1,0.397572,0.715657,[5 5] ; [148 253],[3.72262774 6.27737226] ; [149.27737226 251.72262774],0
d2,1,0.425198,0.635903,[6 4] ; [189 211],[4.75609756 5.24390244] ; [190.24390244 209.75609756],0
a3,1,0.430775,0.620733,[6 4] ; [285 114],[7.11491443 2.88508557] ; [283.88508557 115.11491443],0
b2,1,0.475517,0.509126,[4 4] ; [ 89 148],[3.03673469 4.96326531] ; [ 89.96326531 147.03673469],0
b3,1,0.475517,0.509126,[4 4] ; [ 89 148],[3.03673469 4.96326531] ; [ 89.96326531 147.03673469],0
r3,1,0.478668,0.501897,[9 1] ; [380  20],[9.48780488 0.51219512] ; [379.51219512  20.48780488],0
v1,1,0.483105,0.491847,[5 5] ; [239 153],[6.06965174 3.93034826] ; [237.93034826 154.06965174],0
s8,1,0.54253,0.37087,[6 4] ; [200 198],[5.04901961 4.95098039] ; [200.95098039 197.04901961],0
a5,1,0.558595,0.342143,[7 3] ; [312  89],[7.76155718 2.23844282] ; [311.23844282  89.76155718],0
v2,1,0.571887,0.319535,[5 5] ; [228 159],[5.86901763 4.13098237] ; [227.13098237 159.86901763],0
s6,1,0.635984,0.224033,[7 2] ; [275 115],[6.36090226 2.63909774] ; [275.63909774 114.36090226],0
u2,1,0.677975,0.172414,[2 2] ; [70 46],[2.4 1.6] ; [69.6 46.4],0
s3,1,0.685916,0.163542,[5 5] ; [224 173],[5.62653563 4.37346437] ; [223.37346437 173.62653563],0
n1,1,0.7197,0.12878,[1 1] ; [24 40],[0.75757576 1.24242424] ; [24.24242424 39.75757576],0
p4,1,0.736748,0.113006,[7 3] ; [298 101],[7.45721271 2.54278729] ; [297.54278729 101.45721271],0
p3,1,0.73895,0.111052,[7 3] ; [259 140],[6.50366748 3.49633252] ; [259.49633252 139.50366748],0
b5,1,0.76024,0.093126,[5 5] ; [220 181],[5.47445255 4.52554745] ; [219.52554745 181.47445255],0
u3,1,0.769023,0.086232,[2 2] ; [66 49],[2.28571429 1.71428571] ; [65.71428571 49.28571429],0
p7,1,0.786267,0.073529,[8 2] ; [328  66],[8.31683168 1.68316832] ; [327.68316832  66.31683168],0
b4,1,0.830706,0.045709,[6 4] ; [227 174],[5.66909976 4.33090024] ; [227.33090024 173.66909976],0
p1,1,0.862898,0.029821,[1 9] ; [ 47 352],[1.17359413 8.82640587] ; [ 46.82640587 352.17359413],0
p5,1,0.901001,0.015475,[2 8] ; [ 74 327],[1.84914842 8.15085158] ; [ 74.15085158 326.84914842],0
p6,1,0.94382,0.004966,[5 5] ; [195 204],[4.88997555 5.11002445] ; [195.11002445 203.88997555],0
s5,1,0.96585,0.001833,[4 6] ; [157 229],[4.06565657 5.93434343] ; [156.93434343 229.06565657],0
