Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1e-06,23.277032,[84 21] ; [19 28],[71.15131579 33.84868421] ; [31.84868421 15.15131579],1
p10,1,2e-06,22.988535,[78 26] ; [17 32],[64.5751634 39.4248366] ; [30.4248366 18.5751634],1
p7,1,3e-06,22.042508,[67 38] ; [11 37],[53.52941176 51.47058824] ; [24.47058824 23.52941176],1
p8,1,9e-06,19.775766,[52 53] ; [ 6 43],[39.54545455 65.45454545] ; [18.45454545 30.54545455],1
v4,1,0.00018,14.033466,[95  9] ; [33 16],[87.00653595 16.99346405] ; [40.99346405  8.00653595],1
p11,1,0.00028,13.201153,[82 23] ; [24 25],[72.27272727 32.72727273] ; [33.72727273 15.27272727],1
s6,1,0.00136,10.258847,[66 35] ; [18 30],[56.93959732 44.06040268] ; [27.06040268 20.93959732],0
r3,1,0.003645,8.452869,[90 15] ; [32 17],[83.18181818 21.81818182] ; [38.81818182 10.18181818],0
p6,1,0.004253,8.172546,[39 65] ; [ 7 41],[31.47368421 72.52631579] ; [14.52631579 33.47368421],0
s3,1,0.005713,7.638703,[64 40] ; [18 30],[56.10526316 47.89473684] ; [25.89473684 22.10526316],0
p4,1,0.007414,7.169754,[55 50] ; [14 34],[47.35294118 57.64705882] ; [21.64705882 26.35294118],0
d5,1,0.01169,6.357249,[69 35] ; [22 27],[61.85620915 42.14379085] ; [29.14379085 19.85620915],0
s5,1,0.017378,5.657777,[39 65] ; [ 8 37],[32.80536913 71.19463087] ; [14.19463087 30.80536913],0
s7,1,0.025602,4.982707,[52 50] ; [14 31],[45.79591837 56.20408163] ; [20.20408163 24.79591837],0
r1,1,0.026681,4.911305,[71 34] ; [24 25],[64.77272727 40.22727273] ; [30.22727273 18.77272727],0
n4,1,0.032415,4.576415,[78 27] ; [28 21],[72.27272727 32.72727273] ; [33.72727273 15.27272727],0
r4,1,0.042613,4.110682,[79 26] ; [29 20],[73.63636364 31.36363636] ; [34.36363636 14.63636364],0
s1,1,0.049864,3.846037,[  4 100] ; [ 6 43],[ 6.79738562 97.20261438] ; [ 3.20261438 45.79738562],0
n6,1,0.052743,3.752057,[83 21] ; [32 17],[78.16993464 25.83006536] ; [36.83006536 12.16993464],0
p3,1,0.055697,3.661108,[47 58] ; [14 35],[41.59090909 63.40909091] ; [19.40909091 29.59090909],0
a5,1,0.062873,3.459935,[68 37] ; [24 25],[62.72727273 42.27272727] ; [29.27272727 19.72727273],0
d1,1,0.065704,3.387207,[44 61] ; [13 36],[38.86363636 66.13636364] ; [18.13636364 30.86363636],0
b4,1,0.098193,2.734652,[60 45] ; [21 28],[55.22727273 49.77272727] ; [25.77272727 23.22727273],0
s2,1,0.102258,2.669971,[44 60] ; [14 35],[39.4248366 64.5751634] ; [18.5751634 30.4248366],0
n5,1,0.103621,2.648905,[81 24] ; [31 17],[76.8627451 28.1372549] ; [35.1372549 12.8627451],0
d3,1,0.125551,2.346667,[48 57] ; [16 33],[43.63636364 61.36363636] ; [20.36363636 28.63636364],0
s8,1,0.196789,1.666044,[42 63] ; [14 34],[38.43137255 66.56862745] ; [17.56862745 30.43137255],0
a1,1,0.201754,1.62963,[  5 100] ; [ 5 44],[ 6.81818182 98.18181818] ; [ 3.18181818 45.81818182],0
a8,1,0.232962,1.422684,[12 84] ; [ 3 46],[ 9.93103448 86.06896552] ; [ 5.06896552 43.93103448],0
u2,1,0.241887,1.369565,[20 20] ; [ 8 15],[17.77777778 22.22222222] ; [10.22222222 12.77777778],0
a4,1,0.25651,1.287496,[47 57] ; [17 31],[43.78947368 60.21052632] ; [20.21052632 27.78947368],0
a3,1,0.267179,1.231173,[65 39] ; [26 23],[61.85620915 42.14379085] ; [29.14379085 19.85620915],0
d4,1,0.270194,1.21576,[69 35] ; [28 21],[65.93464052 38.06535948] ; [31.06535948 17.93464052],0
s4,1,0.362125,0.830511,[26 78] ; [ 9 40],[23.79084967 80.20915033] ; [11.20915033 37.79084967],0
p5,1,0.459781,0.546429,[13 92] ; [ 4 44],[11.66666667 93.33333333] ; [ 5.33333333 42.66666667],0
v3,1,0.464033,0.53615,[19 85] ; [11 36],[20.66225166 83.33774834] ; [ 9.33774834 37.66225166],0
b2,1,0.473364,0.514113,[25 43] ; [15 19],[26.66666667 41.33333333] ; [13.33333333 20.66666667],0
b3,1,0.473364,0.514113,[25 43] ; [15 19],[26.66666667 41.33333333] ; [13.33333333 20.66666667],0
r2,1,0.48455,0.488605,[88 17] ; [38 10],[86.47058824 18.52941176] ; [39.52941176  8.47058824],0
n3,1,0.504785,0.444863,[21 16] ; [ 9 10],[19.82142857 17.17857143] ; [10.17857143  8.82142857],0
b1,1,0.518883,0.416113,[52 53] ; [27 22],[53.86363636 51.13636364] ; [25.13636364 23.86363636],0
u1,1,0.524149,0.405722,[ 7 98] ; [ 2 47],[ 6.13636364 98.86363636] ; [ 2.86363636 46.13636364],0
a6,1,0.565659,0.33,[42 63] ; [22 27],[43.63636364 61.36363636] ; [20.36363636 28.63636364],0
a2,1,0.597441,0.278873,[ 9 96] ; [ 3 46],[ 8.18181818 96.81818182] ; [ 3.81818182 45.18181818],0
n2,1,0.612668,0.256307,[26 12] ; [13  8],[25.11864407 12.88135593] ; [13.88135593  7.11864407],0
u3,1,0.64053,0.218049,[15 25] ; [10 13],[15.87301587 24.12698413] ; [ 9.12698413 13.87301587],0
p12,1,0.661732,0.191426,[ 6 98] ; [ 2 47],[ 5.4379085 98.5620915] ; [ 2.5620915 46.4379085],0
p1,1,0.74425,0.106426,[11 94] ; [ 6 43],[11.59090909 93.40909091] ; [ 5.40909091 43.59090909],0
n1,1,0.924073,0.009083,[14 24] ; [ 8 13],[14.16949153 23.83050847] ; [ 7.83050847 13.16949153],0
b5,1,0.962354,0.002228,[51 54] ; [24 25],[51.13636364 53.86363636] ; [23.86363636 25.13636364],0
v1,1,0.968613,0.001548,[34 69] ; [16 32],[34.10596026 68.89403974] ; [15.89403974 32.10596026],0
d2,1,0.972074,0.001225,[45 60] ; [20 27],[44.90131579 60.09868421] ; [20.09868421 26.90131579],0
