Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,130.522026,[  2 108] ; [230 129],[54.41364606 55.58635394] ; [177.58635394 181.41364606],1
s6,1,0.020543,5.365123,[41 68] ; [178 176],[51.55723542 57.44276458] ; [167.44276458 186.55723542],0
u2,1,0.045903,3.98515,[25 42] ; [66 60],[31.59067358 35.40932642] ; [59.40932642 66.59067358],0
p4,1,0.068138,3.327306,[41 69] ; [167 187],[49.31034483 60.68965517] ; [158.68965517 195.31034483],0
b4,1,0.068852,3.310182,[57 53] ; [221 138],[65.20255864 44.79744136] ; [212.79744136 146.20255864],0
p7,1,0.080075,3.063386,[49 59] ; [193 158],[56.94117647 51.05882353] ; [185.05882353 165.94117647],0
p8,1,0.089578,2.881943,[39 69] ; [161 194],[46.65226782 61.34773218] ; [153.34773218 201.65226782],0
p11,1,0.099547,2.712784,[74 36] ; [270  89],[80.68230277 29.31769723] ; [263.31769723  95.68230277],0
n6,1,0.103562,2.649821,[76 33] ; [277  81],[82.39186296 26.60813704] ; [270.60813704  87.39186296],0
p6,1,0.119193,2.427887,[20 88] ; [ 91 261],[26.06086957 81.93913043] ; [ 84.93913043 267.06086957],0
s1,1,0.121857,2.393286,[  5 101] ; [  7 346],[  2.77124183 103.22875817] ; [  9.22875817 343.77124183],0
b2,1,0.128603,2.309288,[15 47] ; [ 64 121],[19.82995951 42.17004049] ; [ 59.17004049 125.82995951],0
b3,1,0.128603,2.309288,[15 47] ; [ 64 121],[19.82995951 42.17004049] ; [ 59.17004049 125.82995951],0
u3,1,0.161143,1.963469,[28 39] ; [66 60],[32.63212435 34.36787565] ; [61.36787565 64.63212435],0
s3,1,0.183931,1.765573,[34 72] ; [138 214],[39.80786026 66.19213974] ; [132.19213974 219.80786026],0
v3,1,0.206691,1.594455,[25 82] ; [102 242],[30.1308204 76.8691796] ; [ 96.8691796 247.1308204],0
v1,1,0.208591,1.581178,[42 65] ; [162 189],[47.65938865 59.34061135] ; [156.34061135 194.65938865],0
b5,1,0.427046,0.630843,[64 46] ; [224 135],[67.54797441 42.45202559] ; [220.45202559 138.54797441],0
b1,1,0.43927,0.59819,[44 66] ; [129 230],[40.57569296 69.42430704] ; [132.42430704 226.57569296],0
n5,1,0.450305,0.569885,[74 35] ; [227 128],[70.70905172 38.29094828] ; [230.29094828 124.70905172],0
a1,1,0.480119,0.498593,[  6 104] ; [ 14 345],[  4.69083156 105.30916844] ; [ 15.30916844 343.69083156],0
p12,1,0.491206,0.473883,[  6 104] ; [ 14 342],[  4.72103004 105.27896996] ; [ 15.27896996 340.72103004],0
s8,1,0.49259,0.470864,[18 92] ; [ 69 289],[20.44871795 89.55128205] ; [ 66.55128205 291.44871795],0
n1,1,0.602969,0.270541,[12 22] ; [28 64],[10.79365079 23.20634921] ; [29.20634921 62.79365079],0
n3,1,0.674142,0.176795,[24  9] ; [64 29],[23.04761905  9.95238095] ; [64.95238095 28.04761905],0
n2,1,0.717467,0.130932,[23 11] ; [66 27],[23.82677165 10.17322835] ; [65.17322835 27.82677165],0
p3,1,0.854644,0.033561,[39 71] ; [130 227],[39.80728051 70.19271949] ; [129.19271949 227.80728051],0
n4,1,0.88135,0.022278,[73 36] ; [237 121],[72.35546039 36.64453961] ; [237.64453961 120.35546039],0
s4,1,0.896636,0.016877,[15 94] ; [ 47 307],[14.59611231 94.40388769] ; [ 47.40388769 306.59611231],0
a8,1,0.997222,1.2e-05,[10 89] ; [ 34 303],[ 9.99082569 89.00917431] ; [ 34.00917431 302.99082569],0
