Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.000641,[15 27] ; [93 12],[30.85714286 11.14285714] ; [77.14285714 27.85714286],1
s6,1,0.0,27.322747,[10 30] ; [75 28],[23.77622378 16.22377622] ; [61.22377622 41.77622378],1
v4,1,7e-06,20.132389,[26 16] ; [96  8],[35.09589041  6.90410959] ; [86.90410959 17.09589041],1
r3,1,7e-06,20.074133,[21 21] ; [88 15],[31.57241379 10.42758621] ; [77.42758621 25.57241379],1
s8,1,8e-06,19.895173,[ 4 38] ; [51 53],[15.82191781 26.17808219] ; [39.17808219 64.82191781],1
d4,1,1.2e-05,19.122618,[19 23] ; [84 19],[29.83448276 12.16551724] ; [73.16551724 29.83448276],1
a3,1,5.7e-05,16.193467,[18 24] ; [79 23],[28.29166667 13.70833333] ; [68.70833333 33.29166667],1
s7,1,0.000103,15.072759,[ 8 31] ; [55 41],[18.2 20.8] ; [44.8 51.2],1
d5,1,0.000499,12.121259,[22 20] ; [84 20],[30.49315068 11.50684932] ; [75.50684932 28.49315068],1
r2,1,0.001328,10.302756,[31  9] ; [99  5],[36.11111111  3.88888889] ; [93.88888889 10.11111111],0
s2,1,0.001375,10.239513,[10 32] ; [55 49],[18.69863014 23.30136986] ; [46.30136986 57.69863014],0
a7,1,0.00295,8.838186,[20 22] ; [77 28],[27.71428571 14.28571429] ; [69.28571429 35.71428571],0
n6,1,0.002994,8.811305,[25 17] ; [86 18],[31.93150685 10.06849315] ; [79.06849315 24.93150685],0
d1,1,0.00345,8.552727,[12 30] ; [58 47],[20. 22.] ; [50. 55.],0
p2,1,0.007184,7.226454,[20 22] ; [74 30],[27.04109589 14.95890411] ; [66.95890411 37.04109589],0
s5,1,0.007808,7.076889,[ 5 34] ; [36 65],[11.42142857 27.57857143] ; [29.57857143 71.42142857],0
a5,1,0.009125,6.798234,[20 22] ; [74 31],[26.85714286 15.14285714] ; [67.14285714 37.85714286],0
u3,1,0.009312,6.761988,[ 6 18] ; [16 10],[10.56 13.44] ; [11.44 14.56],0
d3,1,0.009362,6.752341,[18 23] ; [70 34],[24.88275862 16.11724138] ; [63.11724138 40.88275862],0
p10,1,0.013392,6.116542,[16 25] ; [63 39],[22.65034965 18.34965035] ; [56.34965035 45.65034965],0
p6,1,0.014288,6.00218,[ 7 34] ; [39 63],[13.18881119 27.81118881] ; [32.81118881 69.18881119],0
p4,1,0.024516,5.057754,[13 29] ; [53 50],[19.11724138 22.88275862] ; [46.88275862 56.11724138],0
v2,1,0.026271,4.938118,[11 30] ; [48 54],[16.91608392 24.08391608] ; [42.08391608 59.91608392],0
b4,1,0.02828,4.810909,[16 26] ; [61 44],[22. 20.] ; [55. 50.],0
p7,1,0.032149,4.590533,[14 28] ; [53 47],[19.81690141 22.18309859] ; [47.18309859 52.81690141],0
v1,1,0.040546,4.194878,[13 29] ; [52 53],[18.57142857 23.42857143] ; [46.42857143 58.57142857],0
v3,1,0.040596,4.192792,[ 9 33] ; [40 62],[14.29166667 27.70833333] ; [34.70833333 67.29166667],0
p8,1,0.043517,4.075207,[ 8 33] ; [38 65],[13.09722222 27.90277778] ; [32.90277778 70.09722222],0
p3,1,0.046072,3.978954,[10 32] ; [43 61],[15.24657534 26.75342466] ; [37.75342466 66.24657534],0
p9,1,0.050378,3.828842,[20 19] ; [71 32],[24.99295775 14.00704225] ; [66.00704225 36.99295775],0
u1,1,0.10089,2.691418,[ 4 38] ; [22 83],[ 7.42857143 34.57142857] ; [18.57142857 86.42857143],0
a4,1,0.104407,2.636908,[14 27] ; [51 53],[18.37931034 22.62068966] ; [46.62068966 57.37931034],0
s3,1,0.116897,2.458412,[17 25] ; [57 47],[21.28767123 20.71232877] ; [52.71232877 51.28767123],0
b3,1,0.167883,1.90175,[11 11] ; [20 40],[ 8.31707317 13.68292683] ; [22.68292683 37.31707317],0
b2,1,0.167883,1.90175,[11 11] ; [20 40],[ 8.31707317 13.68292683] ; [22.68292683 37.31707317],0
